Date,Team1,Team2,Score,Map,Event,Series
21-10-18,"['Cloud9', 'Skadoodle', 'flusha', 'autimatic', 'Golden', 'RUSH']","['INTZ', 'xand', 'kNgV-', 'horvy', 'chelo', 'felps']","['6', '16']",Inferno,ESL Pro League Season 8 North America,2065
21-10-18,"['NRG', 'Ethan', 'Brehze', 'CeRq', 'FugLy', 'daps']","['MIBR', 'tarik', 'coldzera', 'FalleN', 'Stewie2K', 'fer']","['16', '14']",Mirage,ESL Pro League Season 8 North America,2064
21-10-18,"['Rogue', 'Rickeh', 'kRYSTAL', 'Hiko', 'SicK', 'vice']","['Liquid', 'TACO', 'NAF', 'EliGE', 'nitr0', 'Twistzz']","['16', '2']",Dust2,ESL Pro League Season 8 North America,2063
21-10-18,"['MIBR', 'Stewie2K', 'FalleN', 'tarik', 'coldzera', 'fer']","['NRG', 'Ethan', 'CeRq', 'Brehze', 'daps', 'FugLy']","['13', '16']",Train,ESL Pro League Season 8 North America,2062
21-10-18,"['madlikewizards', 'JD', 'ADK', 'smooth_criminal22', 'Dezibel', 'chelleos']","['TRIDENT', 'waffe', 'klebz', 'ekul', 'willyKS', 'Spesh']","['5', '16']",Cache,AOC CyberGamer Premier League Spring 2018 Finals,2061
21-10-18,"['madlikewizards', 'JD', 'ADK', 'Dezibel', 'smooth_criminal22', 'chelleos']","['TRIDENT', 'klebz', 'willyKS', 'Spesh', 'waffe', 'ekul']","['10', '16']",Inferno,AOC CyberGamer Premier League Spring 2018 Finals,2061
21-10-18,"['Liquid', 'nitr0', 'EliGE', 'TACO', 'NAF', 'Twistzz']","['Rogue', 'SicK', 'vice', 'Rickeh', 'Hiko', 'kRYSTAL']","['16', '10']",Cache,ESL Pro League Season 8 North America,2060
21-10-18,"['Flash', 'Summer', 'Attacker', 'Karsa', 'LOVEYY', 'ayaya']","['MVP PK', 'xeta', 'solo', 'glow', 'XigN', 'zeff']","['16', '14']",Dust2,eXTREMESLAND 2018 Asia Finals,2059
21-10-18,"['Flash', 'Summer', 'LOVEYY', 'ayaya', 'Attacker', 'Karsa']","['MVP PK', 'glow', 'xeta', 'XigN', 'solo', 'zeff']","['16', '9']",Mirage,eXTREMESLAND 2018 Asia Finals,2059
21-10-18,"['Flash', 'Karsa', 'LOVEYY', 'ayaya', 'Attacker', 'Summer']","['MVP PK', 'XigN', 'xeta', 'solo', 'glow', 'zeff']","['8', '16']",Cache,eXTREMESLAND 2018 Asia Finals,2059
21-10-18,"['IGNITE', 'Mukai', '0°c', 'Captain', 'nYJAH', 'Yeet']","['The Foxes', 'RuBy3D', 'Frozen', 'Jaikva', 'Picaboo', 'dps']","['16', '8']",Mirage,WESG 2018 Cambodia Regional Finals,2058
21-10-18,"['IGNITE', '0°c', 'Mukai', 'nYJAH', 'Yeet', 'Captain']","['The Foxes', 'Frozen', 'Picaboo', 'RuBy3D', 'Jaikva', 'dps']","['16', '4']",Cache,WESG 2018 Cambodia Regional Finals,2058
21-10-18,"['NASR', 'Nami', 'havoK', 'k1tkat', 'breAker', 'GreeNz']","['BOOT-d[S]', 'splashske', 'Tommy', 'moxie', 'Bobosaur', 'ImpressioN']","['6', '16']",Train,eXTREMESLAND 2018 Asia Finals,2057
21-10-18,"['NASR', 'Nami', 'breAker', 'k1tkat', 'havoK', 'GreeNz']","['BOOT-d[S]', 'Bobosaur', 'ImpressioN', 'Tommy', 'splashske', 'moxie']","['15', '19']",Inferno,eXTREMESLAND 2018 Asia Finals,2057
21-10-18,"['NASR', 'Nami', 'breAker', 'havoK', 'k1tkat', 'GreeNz']","['BOOT-d[S]', 'splashske', 'moxie', 'Bobosaur', 'ImpressioN', 'Tommy']","['16', '12']",Mirage,eXTREMESLAND 2018 Asia Finals,2057
21-10-18,"['Codewise Unicorns', 'Falon', 'MdN', 'Crityourface', 'leman', 'azizz']","['Brute', 'capseN', 'daxen', 'leckr', 'kinzo', 'NEOFRAG']","['16', '2']",Inferno,Polbit Arena 2018,2056
21-10-18,"['Codewise Unicorns', 'Falon', 'leman', 'Crityourface', 'azizz', 'MdN']","['Brute', 'leckr', 'NEOFRAG', 'capseN', 'kinzo', 'daxen']","['19', '17']",Train,Polbit Arena 2018,2056
21-10-18,"['Codewise Unicorns', 'Falon', 'Crityourface', 'azizz', 'leman', 'MdN']","['Brute', 'NEOFRAG', 'leckr', 'capseN', 'daxen', 'kinzo']","['16', '12']",Nuke,Polbit Arena 2018,2056
21-10-18,"['CHI DA?', 'buster', 'fitch', 'Mayfield', 'aldikk', 'Qikert']","['Mantegos', 'icem4N', 'smiley', 'hpp', 'CHarisma', 'Darkwow']","['10', '16']",Cache,WESG 2018 Kazakhstan Qualifier,2055
21-10-18,"['CHI DA?', 'buster', 'Qikert', 'fitch', 'aldikk', 'Mayfield']","['Mantegos', 'CHarisma', 'Darkwow', 'hpp', 'icem4N', 'smiley']","['16', '12']",Inferno,WESG 2018 Kazakhstan Qualifier,2055
21-10-18,"['Vega Squadron', 'jR', 'chopper', 'tonyblack', 'crush', 'hutji']","['Vyalie Pitoni', 'sh1ro', 'nafany', 'voidex', 'fenvicious', 'krecker']","['16', '4']",Mirage,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2054
21-10-18,"['Vega Squadron', 'tonyblack', 'crush', 'jR', 'hutji', 'chopper']","['Vyalie Pitoni', 'voidex', 'nafany', 'fenvicious', 'sh1ro', 'krecker']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2054
21-10-18,"['Vega Squadron', 'hutji', 'chopper', 'crush', 'jR', 'tonyblack']","['Vyalie Pitoni', 'voidex', 'sh1ro', 'nafany', 'fenvicious', 'krecker']","['16', '11']",Cache,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2054
21-10-18,"['Vitality', 'apEX', 'ZywOo', 'RpK', 'NBK-', 'Happy']","['Sprout', 'denis', 'NaToSaphiX', 'faveN', 'Spiidi', 'PERCY']","['7', '16']",Mirage,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2053
21-10-18,"['Vitality', 'RpK', 'ZywOo', 'NBK-', 'apEX', 'Happy']","['Sprout', 'faveN', 'Spiidi', 'denis', 'NaToSaphiX', 'PERCY']","['16', '8']",Cache,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2053
21-10-18,"['LDLC', 'ALEX', 'devoduvek', 'to1nou', 'AmaNEk', 'LOGAN']","['Valiance', 'huNter-', 'emi', 'Impulse', 'LETN1', 'nexa', 'jayzaR']","['16', '13']",Cache,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2052
21-10-18,"['LDLC', 'devoduvek', 'AmaNEk', 'LOGAN', 'to1nou', 'ALEX']","['Valiance', 'jayzaR', 'huNter-', 'LETN1', 'Impulse', 'emi']","['16', '11']",Dust2,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2052
21-10-18,"['LDLC', 'devoduvek', 'LOGAN', 'ALEX', 'to1nou', 'AmaNEk']","['Valiance', 'huNter-', 'Impulse', 'LETN1', 'jayzaR', 'emi']","['7', '16']",Mirage,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2052
21-10-18,"['AGO', 'SZPERO', 'Furlan', 'GruBy', 'kaper', 'phr']","['PANTHERS', 'mantuu', 'Andyy', 'JDC', 'ecfN', 'DuDe']","['12', '16']",Overpass,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2051
21-10-18,"['AGO', 'Furlan', 'kaper', 'SZPERO', 'phr', 'GruBy']","['PANTHERS', 'mantuu', 'JDC', 'Andyy', 'DuDe', 'ecfN']","['19', '16']",Train,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2051
21-10-18,"['Orda', 'Thyronax', ""1L'ka"", 'Bl1nk', 'DIRS', 'kinder']","['Honor & Glory', 'yoki', 'Lack1', 'Arcelo', 'kaziken', 'exebatya']","['16', '6']",Cache,WESG 2018 Kazakhstan Qualifier,2050
21-10-18,"['Orda', ""1L'ka"", 'kinder', 'Bl1nk', 'Thyronax', 'DIRS']","['Honor & Glory', 'yoki', 'exebatya', 'Lack1', 'kaziken', 'Arcelo']","['16', '9']",Dust2,WESG 2018 Kazakhstan Qualifier,2050
21-10-18,"['Izako Boars', 'matty', 'xype', 'RETO', 'tecek', 'nawrot']","['EURONICS', 'maRky', 'znajder', 'kolor', 'kzy', 'crisby']","['16', '12']",Dust2,Polbit Arena 2018,2049
21-10-18,"['Izako Boars', 'nawrot', 'RETO', 'tecek', 'xype', 'matty']","['EURONICS', 'kolor', 'maRky', 'znajder', 'crisby', 'kzy']","['13', '16']",Mirage,Polbit Arena 2018,2049
21-10-18,"['Izako Boars', 'RETO', 'tecek', 'matty', 'nawrot', 'xype']","['EURONICS', 'kolor', 'crisby', 'znajder', 'kzy', 'maRky']","['9', '16']",Overpass,Polbit Arena 2018,2049
21-10-18,"['MVP PK', 'xeta', 'glow', 'zeff', 'solo', 'XigN']","['NASR', 'GreeNz', 'Nami', 'havoK', 'k1tkat', 'breAker']","['1', '16']",Nuke,eXTREMESLAND 2018 Asia Finals,2048
21-10-18,"['MVP PK', 'zeff', 'solo', 'glow', 'xeta', 'XigN']","['NASR', 'havoK', 'breAker', 'k1tkat', 'Nami', 'GreeNz']","['16', '10']",Train,eXTREMESLAND 2018 Asia Finals,2048
21-10-18,"['x6tence Galaxy', 'nawwk', 'Bååten', 'ZINKEN', 'ZER', 'BARBARR']","['HAVU', 'zehN', 'ottoNd', 'sLowi', 'ZOREE', 'sAw']","['16', '12']",Mirage,Nordic Championship Winter 2018,2047
21-10-18,"['x6tence Galaxy', 'nawwk', 'BARBARR', 'ZINKEN', 'ZER', 'Bååten']","['HAVU', 'zehN', 'sAw', 'sLowi', 'ottoNd', 'ZOREE']","['16', '9']",Train,Nordic Championship Winter 2018,2047
21-10-18,"['x6tence Galaxy', 'Bååten', 'ZER', 'BARBARR', 'ZINKEN', 'nawwk']","['HAVU', 'zehN', 'sLowi', 'ottoNd', 'ZOREE', 'sAw']","['13', '16']",Overpass,Nordic Championship Winter 2018,2047
21-10-18,"['Vitality', 'Happy', 'NBK-', 'apEX', 'ZywOo', 'RpK']","['PANTHERS', 'Andyy', 'JDC', 'DuDe', 'ecfN', 'mantuu']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2046
21-10-18,"['Vitality', 'ZywOo', 'apEX', 'NBK-', 'Happy', 'RpK']","['PANTHERS', 'mantuu', 'DuDe', 'Andyy', 'ecfN', 'JDC']","['6', '16']",Nuke,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2046
21-10-18,"['Mantegos', 'smiley', 'CHarisma', 'icem4N', 'Darkwow', 'hpp']","['Honor & Glory', 'Lack1', 'kaziken', 'exebatya', 'Arcelo', 'yoki']","['17', '19']",Cache,WESG 2018 Kazakhstan Qualifier,2045
21-10-18,"['Mantegos', 'smiley', 'hpp', 'Darkwow', 'CHarisma', 'icem4N']","['Honor & Glory', 'kaziken', 'Arcelo', 'Lack1', 'exebatya', 'yoki']","['14', '16']",Inferno,WESG 2018 Kazakhstan Qualifier,2045
21-10-18,"['W7M', 'YJ', 'raafa', 'RMN', 'ryotzz', 'pancc']","['Wild', 'tatazin', 'PKL', 'land1n', 'DeStiNy', 'KHTEX']","['16', '14']",Inferno,Gamers Club Masters 2018,2044
21-10-18,"['Vyalie Pitoni', 'krecker', 'fenvicious', 'sh1ro', 'voidex', 'nafany']","['Valiance', 'jayzaR', 'LETN1', 'huNter-', 'emi', 'Impulse']","['11', '16']",Dust2,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2043
21-10-18,"['Vyalie Pitoni', 'nafany', 'sh1ro', 'fenvicious', 'voidex', 'krecker']","['Valiance', 'Impulse', 'huNter-', 'LETN1', 'emi', 'jayzaR']","['16', '13']",Nuke,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2043
21-10-18,"['Vyalie Pitoni', 'fenvicious', 'nafany', 'krecker', 'sh1ro', 'voidex']","['Valiance', 'LETN1', 'jayzaR', 'huNter-', 'Impulse', 'emi']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2043
21-10-18,"['Natus Vincere', 'Edward', 'electronic', 's1mple', 'flamie', 'Zeus']","['Heroic', 'friberg', 'MODDII', 'mertz', 'es3tag', 'AcilioN']","['16', '9']",Dust2,ESL Pro League Season 8 Europe,2042
21-10-18,"['fnatic', 'JW', 'twist', 'Xizt', 'KRIMZ', 'Brollan']","['North', 'valde', 'cadiaN', 'aizy', 'Kjaerbye', 'gade']","['16', '11']",Dust2,ESL Pro League Season 8 Europe,2041
21-10-18,"['Imperial', 'dzt', 'SHOOWTiME', 'zqkS', 'tifa', 'shz']","['Wild', 'KHTEX', 'PKL', 'land1n', 'DeStiNy', 'tatazin']","['8', '16']",Dust2,Gamers Club Masters 2018,2040
21-10-18,"['Codewise Unicorns', 'Crityourface', 'azizz', 'MdN', 'Falon', 'leman']","['EURONICS', 'crisby', 'maRky', 'kzy', 'znajder', 'kolor']","['10', '16']",Inferno,Polbit Arena 2018,2039
21-10-18,"['Codewise Unicorns', 'Crityourface', 'leman', 'Falon', 'MdN', 'azizz']","['EURONICS', 'kolor', 'maRky', 'znajder', 'kzy', 'crisby']","['11', '16']",Mirage,Polbit Arena 2018,2039
21-10-18,"['Brute', 'NEOFRAG', 'capseN', 'kinzo', 'leckr', 'daxen']","['Izako Boars', 'xype', 'RETO', 'nawrot', 'matty', 'tecek']","['11', '16']",Overpass,Polbit Arena 2018,2038
21-10-18,"['Brute', 'daxen', 'kinzo', 'capseN', 'NEOFRAG', 'leckr']","['Izako Boars', 'RETO', 'nawrot', 'matty', 'xype', 'tecek']","['16', '13']",Dust2,Polbit Arena 2018,2038
21-10-18,"['Brute', 'kinzo', 'NEOFRAG', 'leckr', 'capseN', 'daxen']","['Izako Boars', 'matty', 'RETO', 'nawrot', 'tecek', 'xype']","['10', '16']",Mirage,Polbit Arena 2018,2038
21-10-18,"['Heroic', 'es3tag', 'MODDII', 'mertz', 'AcilioN', 'friberg']","['Natus Vincere', 'electronic', 'flamie', 'Zeus', 'Edward', 's1mple']","['16', '6']",Train,ESL Pro League Season 8 Europe,2037
21-10-18,"['North', 'cadiaN', 'Kjaerbye', 'valde', 'aizy', 'gade']","['fnatic', 'twist', 'Brollan', 'Xizt', 'JW', 'KRIMZ']","['16', '9']",Train,ESL Pro League Season 8 Europe,2036
21-10-18,"['Reseaux', 'Barcode', 'kory', 'bzt', 'Aaron', 'MustanG']","['ALTERNATE aTTaX', 'syrsoN', 'HUNDEN', 'stfN', 'TENZKI', 'k1to']","['16', '6']",Nuke,NoxFire League,2035
21-10-18,"['North', 'Kjaerbye', 'gade', 'valde', 'aizy', 'cadiaN']","['OpTic', 'k0nfig', 'JUGi', 'niko', 'cajunb', 'Snappi']","['12', '16']",Train,ECS Season 6 Europe,2034
21-10-18,"['Windigo', 'pNshr', 'SHiPZ', 'blocker', 'v1c7oR', 'bubble']","['Natus Vincere', 'electronic', 's1mple', 'flamie', 'Edward', 'Zeus']","['16', '8']",Overpass,ESL Pro League Season 8 Europe,2033
21-10-18,"['MOUZ', 'oskar', 'ropz', 'STYKO', 'chrisJ', 'suNny']","['FaZe', 'NiKo', 'rain', 'olofmeister', 'GuardiaN', 'karrigan']","['16', '13']",Inferno,ESL Pro League Season 8 Europe,2032
21-10-18,"['Vitality', 'NBK-', 'ZywOo', 'apEX', 'Happy', 'RpK']","['Vyalie Pitoni', 'sh1ro', 'fenvicious', 'nafany', 'voidex', 'krecker']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2031
21-10-18,"['Vitality', 'ZywOo', 'NBK-', 'apEX', 'Happy', 'RpK']","['Vyalie Pitoni', 'sh1ro', 'nafany', 'voidex', 'fenvicious', 'krecker']","['11', '16']",Dust2,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2031
21-10-18,"['Epsilon', 'blameF', 'frei', 'CRUC1AL', 'Surreal', 'djL']","['Endpoint', 'MiGHTYMAX', 'Thomas', 'robiin', 'Luzuh', 'Puls3']","['16', '14']",Overpass,ESEA MDL Season 29 Europe,2030
21-10-18,"['OpTic', 'cajunb', 'Snappi', 'niko', 'JUGi', 'k0nfig']","['North', 'gade', 'cadiaN', 'Kjaerbye', 'valde', 'aizy']","['12', '16']",Inferno,ECS Season 6 Europe,2029
21-10-18,"['eUnited', 'moose', 'dapr', 'dazzLe', 'Ace', 'Relyks']","['Duffle Bag Men', 'fluxvx', 'INDICTED', 'Winsum', 'WITCHER', 'Timmy']","['16', '10']",Mirage,DreamHack Open Atlanta 2018 North America Closed Qualifier,2028
21-10-18,"['eUnited', 'dapr', 'moose', 'Ace', 'Relyks', 'dazzLe']","['Duffle Bag Men', 'fluxvx', 'Timmy', 'Winsum', 'WITCHER', 'INDICTED']","['4', '16']",Overpass,DreamHack Open Atlanta 2018 North America Closed Qualifier,2028
21-10-18,"['Spacestation', 'Snakes', 'Oderus', 'Infinite', 'Grim', 'DAVEY']","['Final Feature', 'shonk', 'BASE', 'picky', 'lanhero', 'droid']","['16', '10']",Overpass,DreamHack Open Atlanta 2018 North America Closed Qualifier,2027
21-10-18,"['Spacestation', 'Infinite', 'Oderus', 'Snakes', 'Grim', 'DAVEY']","['Final Feature', 'BASE', 'shonk', 'picky', 'lanhero', 'droid']","['3', '16']",Cache,DreamHack Open Atlanta 2018 North America Closed Qualifier,2027
21-10-18,"['TeamOne', 'Maluk3', 'trk', 'NikoM', 'BIT', 'iDk']","['FURIA', 'yuurih', 'ableJ', 'arT', 'VINI', 'KSCERATO']","['16', '8']",Inferno,DreamHack Open Atlanta 2018 North America Closed Qualifier,2026
21-10-18,"['TeamOne', 'trk', 'BIT', 'iDk', 'NikoM', 'Maluk3']","['FURIA', 'KSCERATO', 'yuurih', 'arT', 'VINI', 'ableJ']","['19', '17']",Train,DreamHack Open Atlanta 2018 North America Closed Qualifier,2026
21-10-18,"['TeamOne', 'Maluk3', 'trk', 'iDk', 'BIT', 'NikoM']","['FURIA', 'arT', 'yuurih', 'ableJ', 'VINI', 'KSCERATO']","['16', '3']",Overpass,DreamHack Open Atlanta 2018 North America Closed Qualifier,2026
21-10-18,"['Natus Vincere', 'electronic', 's1mple', 'flamie', 'Edward', 'Zeus']","['Windigo', 'SHiPZ', 'v1c7oR', 'blocker', 'pNshr', 'bubble']","['11', '16']",Mirage,ESL Pro League Season 8 Europe,2025
21-10-18,"['FaZe', 'NiKo', 'olofmeister', 'rain', 'GuardiaN', 'karrigan']","['MOUZ', 'suNny', 'oskar', 'chrisJ', 'STYKO', 'ropz']","['16', '13']",Mirage,ESL Pro League Season 8 Europe,2024
21-10-18,"['Valiance', 'Impulse', 'jayzaR', 'LETN1', 'huNter-', 'emi']","['Movistar Riders', 'mixwell', 'mopoz', 'loWel', 'SOKER', 'alex']","['13', '16']",Nuke,GG.BET Shuffle Closed Qualifier,2023
21-10-18,"['Valiance', 'huNter-', 'Impulse', 'emi', 'jayzaR', 'LETN1']","['Movistar Riders', 'mixwell', 'SOKER', 'alex', 'loWel', 'mopoz']","['5', '16']",Train,GG.BET Shuffle Closed Qualifier,2023
21-10-18,"['fnatic', 'JW', 'twist', 'Brollan', 'KRIMZ', 'Xizt']","['OpTic', 'niko', 'Snappi', 'JUGi', 'k0nfig', 'cajunb']","['16', '5']",Inferno,ECS Season 6 Europe,2022
21-10-18,"['W7M', 'raafa', 'ryotzz', 'pancc', 'YJ', 'RMN']","['Wild', 'DeStiNy', 'land1n', 'tatazin', 'KHTEX', 'PKL']","['16', '9']",Nuke,Gamers Club Masters 2018,2021
21-10-18,"['W7M', 'raafa', 'pancc', 'ryotzz', 'RMN', 'YJ']","['Wild', 'DeStiNy', 'tatazin', 'land1n', 'PKL', 'KHTEX']","['14', '16']",Train,Gamers Club Masters 2018,2021
21-10-18,"['BIG', 'nex', 'tabseN', 'tiziaN', 'smooya', 'gob b']","['G2', 'shox', 'Ex6TenZ', 'bodyy', 'SmithZz', 'kennyS']","['6', '16']",Dust2,ESL Pro League Season 8 Europe,2020
21-10-18,"['Heroic', 'friberg', 'MODDII', 'mertz', 'es3tag', 'AcilioN']","['MOUZ', 'chrisJ', 'ropz', 'oskar', 'suNny', 'STYKO']","['16', '13']",Train,ESL Pro League Season 8 Europe,2019
21-10-18,"['Spacestation', 'Grim', 'Infinite', 'DAVEY', 'Oderus', 'Snakes']","['4US', 'figment', 'Reagan', 'ara', 'Bunny', 'Tucker']","['16', '12']",Inferno,DreamHack Open Atlanta 2018 North America Closed Qualifier,2018
21-10-18,"['Spacestation', 'DAVEY', 'Infinite', 'Oderus', 'Grim', 'Snakes']","['4US', 'Reagan', 'Bunny', 'Tucker', 'ara', 'figment']","['11', '16']",Dust2,DreamHack Open Atlanta 2018 North America Closed Qualifier,2018
21-10-18,"['G2', 'kennyS', 'bodyy', 'Ex6TenZ', 'shox', 'SmithZz']","['BIG', 'smooya', 'gob b', 'tabseN', 'nex', 'tiziaN']","['11', '16']",Cache,ESL Pro League Season 8 Europe,2017
21-10-18,"['OpTic', 'Snappi', 'k0nfig', 'niko', 'cajunb', 'JUGi']","['fnatic', 'twist', 'JW', 'Brollan', 'Xizt', 'KRIMZ']","['12', '16']",Train,ECS Season 6 Europe,2016
21-10-18,"['MOUZ', 'ropz', 'suNny', 'oskar', 'chrisJ', 'STYKO']","['Heroic', 'es3tag', 'MODDII', 'mertz', 'AcilioN', 'friberg']","['3', '16']",Nuke,ESL Pro League Season 8 Europe,2015
21-10-18,"['eUnited', 'dazzLe', 'Relyks', 'dapr', 'Ace', 'moose']","['FURIA', 'yuurih', 'KSCERATO', 'arT', 'VINI', 'ableJ']","['16', '3']",Train,DreamHack Open Atlanta 2018 North America Closed Qualifier,2014
21-10-18,"['eUnited', 'Ace', 'dazzLe', 'moose', 'Relyks', 'dapr']","['FURIA', 'arT', 'ableJ', 'yuurih', 'VINI', 'KSCERATO']","['5', '16']",Mirage,DreamHack Open Atlanta 2018 North America Closed Qualifier,2014
22-10-18,"['Cloud9', 'autimatic', 'RUSH', 'Golden', 'Skadoodle', 'flusha']","['MIBR', 'coldzera', 'Stewie2K', 'fer', 'FalleN', 'tarik']","['12', '16']",Mirage,ECS Season 6 North America,2013
22-10-18,"['Rogue', 'SicK', 'Hiko', 'Rickeh', 'vice', 'kRYSTAL']","['Envy', 'Nifty', 'jdm64', 'reltuC', 'Drone', 'SEMPHIS']","['6', '16']",Dust2,ESL Pro League Season 8 North America,2012
22-10-18,"['Ghost', 'koosta', 'WARDELL', 'neptune', 'steel', 'Subroza']","['Luminosity', 'steel', 'LUCAS1', 'NEKIZ', 'HEN1', 'yel']","['11', '16']",Inferno,ESL Pro League Season 8 North America,2011
22-10-18,"['MIBR', 'fer', 'Stewie2K', 'FalleN', 'coldzera', 'tarik']","['Cloud9', 'Skadoodle', 'flusha', 'autimatic', 'Golden', 'RUSH']","['16', '14']",Train,ECS Season 6 North America,2010
22-10-18,"['Luminosity', 'HEN1', 'yel', 'steel', 'LUCAS1', 'NEKIZ']","['Ghost', 'koosta', 'WARDELL', 'Subroza', 'neptune', 'steel']","['16', '7']",Train,ESL Pro League Season 8 North America,2009
22-10-18,"['Envy', 'jdm64', 'reltuC', 'Drone', 'Nifty', 'SEMPHIS']","['Rogue', 'vice', 'Rickeh', 'kRYSTAL', 'Hiko', 'SicK']","['22', '19']",Cache,ESL Pro League Season 8 North America,2008
22-10-18,"['Spacestation', 'Snakes', 'DAVEY', 'Oderus', 'Grim', 'Infinite']","['eUnited', 'Ace', 'moose', 'dapr', 'Relyks', 'dazzLe']","['16', '9']",Cache,DreamHack Open Atlanta 2018 North America Closed Qualifier,2007
22-10-18,"['Spacestation', 'Infinite', 'Oderus', 'Snakes', 'DAVEY', 'Grim']","['eUnited', 'moose', 'Relyks', 'dazzLe', 'dapr', 'Ace']","['3', '16']",Mirage,DreamHack Open Atlanta 2018 North America Closed Qualifier,2007
22-10-18,"['NRG', 'Brehze', 'CeRq', 'FugLy', 'Ethan', 'daps']","['Complexity', 'stanislaw', 'ANDROID', 'ShahZaM', 'yay', 'dephh']","['12', '16']",Nuke,ECS Season 6 North America,2006
22-10-18,"['Renegades', 'AZR', 'Liazz', 'Gratisfaction', 'jkaem', 'jks']","['Cloud9', 'flusha', 'Golden', 'RUSH', 'Skadoodle', 'autimatic']","['14', '16']",Inferno,ESL Pro League Season 8 North America,2005
22-10-18,"['MIBR', 'fer', 'coldzera', 'Stewie2K', 'FalleN', 'tarik']","['Rogue', 'SicK', 'kRYSTAL', 'vice', 'Rickeh', 'Hiko']","['17', '19']",Mirage,ESL Pro League Season 8 North America,2004
22-10-18,"['Complexity', 'dephh', 'ANDROID', 'ShahZaM', 'yay', 'stanislaw']","['NRG', 'Brehze', 'Ethan', 'CeRq', 'daps', 'FugLy']","['5', '16']",Mirage,ECS Season 6 North America,2003
22-10-18,"['Mythic', 'hazed', 'fl0m', 'anger', 'adreN', 'Polen']","['Vault', 'cruzN', 'Daveys', 'sam_A', 'spamzzy1', 'sickLy']","['16', '13']",Train,ESEA MDL Season 29 North America,2002
22-10-18,"['Cloud9', 'autimatic', 'RUSH', 'flusha', 'Golden', 'Skadoodle']","['Renegades', 'AZR', 'jkaem', 'Liazz', 'Gratisfaction', 'jks']","['15', '19']",Mirage,ESL Pro League Season 8 North America,2001
22-10-18,"['Rogue', 'kRYSTAL', 'Rickeh', 'SicK', 'vice', 'Hiko']","['MIBR', 'fer', 'tarik', 'Stewie2K', 'FalleN', 'coldzera']","['16', '7']",Cache,ESL Pro League Season 8 North America,2000
22-10-18,"['Gorilla Gang', 'oSee', 'cam', 'ryann', 'food', 'vanity']","['Blight', 'Nervous', 'PRDTR', 'devastation', 'Church', 'Hiki']","['16', '4']",Dust2,ESEA MDL Season 29 North America,1999
22-10-18,"['Vault', 'spamzzy1', 'cruzN', 'sam_A', 'Daveys', 'sickLy']","['Think Outside the Box', 'draek', 'Tee', 'lenon', 'NEX', 'tomford']","['13', '16']",Inferno,ESEA MDL Season 29 North America,1998
22-10-18,"['Luminosity', 'HEN1', 'NEKIZ', 'LUCAS1', 'yel', 'steel']","['Complexity', 'stanislaw', 'yay', 'ANDROID', 'ShahZaM', 'dephh']","['16', '5']",Dust2,ESL Pro League Season 8 North America,1997
22-10-18,"['Ghost', 'steel', 'WARDELL', 'koosta', 'neptune', 'Subroza']","['INTZ', 'xand', 'kNgV-', 'felps', 'horvy', 'chelo']","['16', '13']",Inferno,ESL Pro League Season 8 North America,1996
22-10-18,"['Complexity', 'ShahZaM', 'stanislaw', 'yay', 'ANDROID', 'dephh']","['Luminosity', 'steel', 'yel', 'LUCAS1', 'HEN1', 'NEKIZ']","['11', '16']",Cache,ESL Pro League Season 8 North America,1995
22-10-18,"['INTZ', 'kNgV-', 'xand', 'chelo', 'felps', 'horvy']","['Ghost', 'steel', 'WARDELL', 'Subroza', 'koosta', 'neptune']","['16', '7']",Train,ESL Pro League Season 8 North America,1994
22-10-18,"['Virtus.pro', 'MICHU', 'NEO', 'snatchie', 'pashaBiceps', 'morelz']","['5POWER', 'dobu', 'QKA', 'kabal', 'shuadapai', 'xiaosaGe']","['0', '16']",Train,EPICENTER 2018 Wild Card Qualifier,1993
22-10-18,"['Virtus.pro', 'MICHU', 'morelz', 'NEO', 'pashaBiceps', 'snatchie']","['5POWER', 'QKA', 'kabal', 'dobu', 'shuadapai', 'xiaosaGe']","['14', '16']",Dust2,EPICENTER 2018 Wild Card Qualifier,1993
22-10-18,"['ORDER', 'Hatz', 'aliStair', 'emagine', 'INS', 'zeph']","['Ground Zero', 'NikkeZ', 'void', 'BURNRUOk', 'Xtinct', 'deStiny']","['5', '16']",Cache,ESEA MDL Season 29 Australia,1992
