Winner,Team1,T1_Player1,T1_Player2,T1_Player3,T1_Player4,T1_Player5,Team2,T2_Player1,T2_Player2,T2_Player3,T2_Player4,T2_Player5,Team1_Score,Team2_Score,Map
Skyfire,ORDER,Valiance,aliStair,Rickeh,tucks,J1rah,Skyfire,MoeycQ,Dirty,tot,Noisia,Prodigy,Dust2
Illuminar,Illuminar,innocent,Vegi,reatz,Snax,mouz,HONORIS,STOMP,TaZ,Prism,reiko,NEO,Dust2
Illuminar,Illuminar,mouz,Vegi,Snax,reatz,innocent,HONORIS,NEO,Prism,STOMP,TaZ,reiko,Vertigo
HONORIS,Illuminar,reatz,Vegi,Snax,innocent,mouz,HONORIS,NEO,STOMP,Prism,TaZ,reiko,Train
MAD Lions,Natus Vincere,s1mple,electronic,Boombl4,flamie,Perfecto,MAD Lions,sjuush,Bubzkji,AcilioN,acoR,roeJ,Mirage
Natus Vincere,Natus Vincere,electronic,s1mple,Perfecto,flamie,Boombl4,MAD Lions,Bubzkji,sjuush,AcilioN,acoR,roeJ,Overpass
Nemiga,GamerLegion,mezii,Zero,eraa,RuStY,Adam9130,Nemiga,boX,lollipop21k,mds,speed4k,Jyo,Inferno
Espada,Espada,Dima,Patsi,S0tF1k,degster,FinigaN,NAVI Junior,Gospadarov,Topa,B1T,Aunkere,kapacho,Inferno
Espada,Espada,S0tF1k,degster,Dima,Patsi,FinigaN,NAVI Junior,Aunkere,Gospadarov,B1T,Topa,kapacho,Overpass
NAVI Junior,Espada,degster,Dima,Patsi,FinigaN,S0tF1k,NAVI Junior,B1T,Aunkere,Topa,Gospadarov,kapacho,Dust2
AGF,SKADE,dennyslaw,Duplicate,SPELLAN,Rainwaker,oxygeN,AGF,netrick,fr0slev,Lukki,Daffu,TMB,Train
Japaleno,Copenhagen Flames,HECTOz,Nodios,Queenix,refrezh,HooXi,Japaleno,FREDDyFROG,Relaxa,dezon,tabz,PlesseN,Train
Japaleno,Copenhagen Flames,HECTOz,Nodios,refrezh,Queenix,HooXi,Japaleno,Relaxa,PlesseN,dezon,tabz,FREDDyFROG,Overpass
NIP,FaZe,Bymas,coldzera,NiKo,broky,rain,NIP,nawwk,hampus,Plopski,twist,REZ,Train
NIP,FaZe,NiKo,coldzera,Bymas,broky,rain,NIP,nawwk,hampus,Plopski,twist,REZ,Mirage
FaZe,FaZe,NiKo,coldzera,broky,Bymas,rain,NIP,REZ,twist,nawwk,Plopski,hampus,Inferno
HAVU,HAVU,doto,ZOREE,sLowi,hoody,sAw,Virtus.pro,YEKINDAR,AdreN,Qikert,Jame,SANJI,Train
HAVU,HAVU,hoody,sLowi,doto,ZOREE,sAw,Virtus.pro,YEKINDAR,SANJI,Jame,Qikert,AdreN,Dust2
Sprout,forZe,xsepower,facecrack,Jerry,almazer,FL1T,Sprout,denis,dycha,snatchie,faveN,Spiidi,Overpass
Sprout,forZe,facecrack,almazer,xsepower,FL1T,Jerry,Sprout,snatchie,denis,Spiidi,faveN,dycha,Inferno
forZe,forZe,xsepower,facecrack,Jerry,FL1T,almazer,Sprout,Spiidi,snatchie,dycha,faveN,denis,Train
Unicorns of Love,Unicorns of Love,JDC,Andyy,P4TriCK,crisby,kzy,mens,crank,morelz,jOELZ,AsLanMashadoW,ayken,Dust2
PACT,Wisla Krakow,fanatyk,hades,jedqr,mynio,SZPERO,PACT,MINISE,darko,Goofy,Sobol,lunAtic,Train
Endpoint,Movistar Riders,EasTor,mopoz,alex,steel,loWel,Endpoint,CRUC1AL,Surreal,Thomas,robiin,MiGHTYMAX,Train
pro100,GamerLegion,Adam9130,RuStY,Zero,eraa,mezii,pro100,NickelBack,fostar,SP1NT,WorldEdit,dimasick,Mirage
Apeks,FATE,SHiPZ,h4rn,Zix,niki1,mar,Apeks,dennis,Marcelious,truth,Grusarn,akez,Dust2
Movistar Riders,HellRaisers,ProbLeM,JIaYm,jR,Flarich,kalinka,Movistar Riders,EasTor,alex,steel,loWel,mopoz,Inferno
Endpoint,Endpoint,CRUC1AL,Thomas,Surreal,robiin,MiGHTYMAX,AGO,mhL,F1KU,Furlan,GruBy,oskarish,Vertigo
HONORIS,HONORIS,STOMP,reiko,TaZ,NEO,Prism,Copenhagen Flames,HECTOz,refrezh,Nodios,Queenix,HooXi,Train
Copenhagen Flames,HONORIS,NEO,reiko,Prism,STOMP,TaZ,Copenhagen Flames,HECTOz,Nodios,refrezh,HooXi,Queenix,Inferno
Copenhagen Flames,HONORIS,reiko,TaZ,NEO,STOMP,Prism,Copenhagen Flames,Nodios,Queenix,refrezh,HooXi,HECTOz,Nuke
Singularity,Heroic,stavn,TeSeS,niko,cadiaN,b0RUP,Singularity,mertz,jabbi,TOBIZ,Celrate,Remoy,Mirage
Heroic,Heroic,TeSeS,b0RUP,stavn,niko,cadiaN,Singularity,Celrate,jabbi,mertz,Remoy,TOBIZ,Train
100 Thieves,FURIA,HEN1,KSCERATO,arT,VINI,yuurih,100 Thieves,jks,AZR,Gratisfaction,jkaem,Liazz,Inferno
FURIA,FURIA,arT,KSCERATO,VINI,yuurih,HEN1,100 Thieves,jks,Gratisfaction,jkaem,Liazz,AZR,Vertigo
100 Thieves,FURIA,yuurih,VINI,KSCERATO,HEN1,arT,100 Thieves,jks,Liazz,jkaem,AZR,Gratisfaction,Train
BOOM,BOOM,shz,chelo,felps,yel,boltz,9z,max,try,xand,BIT,dgt,Dust2
9z,BOOM,chelo,felps,boltz,yel,shz,9z,try,max,BIT,dgt,xand,Train
Isurus,Isurus,Noktse,caike,deco,1962,reversive,RED Canids,KHTEX,heat,nython,latto,DeStiNy,Inferno
RED Canids,Isurus,1962,Noktse,reversive,caike,deco,RED Canids,DeStiNy,latto,heat,KHTEX,nython,Train
W7M,W7M,skullz,Tuurtle,raafa,pancc,realziN,DETONA,zevy,vsm,nak,piriaz1n,Lucaozy,Inferno
W7M,W7M,realziN,skullz,raafa,pancc,Tuurtle,DETONA,zevy,nak,vsm,Lucaozy,piriaz1n,Nuke
paiN,Sharks,leo_drk,jnt,Luken,supLex,exit,paiN,hardzao,land1n,NEKIZ,PKL,biguzera,Train
paiN,Sharks,leo_drk,jnt,supLex,Luken,exit,paiN,biguzera,hardzao,land1n,PKL,NEKIZ,Nuke
Sharks,Sharks,exit,jnt,leo_drk,Luken,supLex,paiN,hardzao,PKL,biguzera,NEKIZ,land1n,Vertigo
Thunder Logic,RBG,wiz,pwny,HexT,Walco,gmanchew,Thunder Logic,Andersin,Inseaniac,PureR,Sharkie,Brian2K,Nuke
Isurus,DETONA,Lucaozy,vsm,piriaz1n,zevy,nak,Isurus,1962,Noktse,deco,reversive,caike,Mirage
DETONA,DETONA,Lucaozy,zevy,vsm,piriaz1n,nak,Isurus,1962,reversive,deco,caike,Noktse,Train
Recon 5,Recon 5,Reality,JazzPimp,neptune,nosraC,jet-,TeamOne,pesadelo,Maluk3,b4rtiN,prt,malbsMd,Nuke
9z,9z,xand,BIT,try,dgt,max,Sharks,jnt,leo_drk,Luken,supLex,exit,Nuke
Sharks,9z,BIT,max,xand,try,dgt,Sharks,jnt,exit,Luken,leo_drk,supLex,Mirage
Wisla Krakow,Hard Legion,Forester,rAge,kinqie,Krad,svyat,Wisla Krakow,jedqr,fanatyk,SZPERO,hades,mynio,Overpass
Gambit Youngsters,HAVU,ZOREE,doto,sLowi,hoody,sAw,Gambit Youngsters,sh1ro,Ax1Le,supra,nafany,interz,Dust2
Gambit Youngsters,HAVU,sLowi,doto,hoody,ZOREE,sAw,Gambit Youngsters,sh1ro,Ax1Le,supra,nafany,interz,Vertigo
HAVU,HAVU,ZOREE,doto,sLowi,sAw,hoody,Gambit Youngsters,Ax1Le,sh1ro,interz,nafany,supra,Overpass
FaZe,Natus Vincere,electronic,s1mple,flamie,Perfecto,Boombl4,FaZe,Bymas,NiKo,broky,rain,coldzera,Mirage
Natus Vincere,Natus Vincere,electronic,s1mple,Perfecto,Boombl4,flamie,FaZe,broky,Bymas,rain,coldzera,NiKo,Dust2
Wisla Krakow,Wisla Krakow,mynio,hades,SZPERO,jedqr,fanatyk,AGF,Daffu,netrick,fr0slev,Lukki,TMB,Overpass
Wisla Krakow,Wisla Krakow,mynio,jedqr,SZPERO,fanatyk,hades,AGF,Lukki,fr0slev,TMB,Daffu,netrick,Nuke
Gen.G,Liquid,Stewie2K,NAF,EliGE,Twistzz,nitr0,Gen.G,s0m,BnTeT,daps,autimatic,koosta,Mirage
Gen.G,Liquid,EliGE,nitr0,NAF,Twistzz,Stewie2K,Gen.G,autimatic,BnTeT,koosta,s0m,daps,Dust2
GODSENT,GODSENT,STYKO,Farlig,zehN,Maden,kRYSTAL,North,gade,Kristou,cajunb,aizy,MSL,Overpass
GODSENT,GODSENT,STYKO,Farlig,Maden,kRYSTAL,zehN,North,cajunb,gade,aizy,Kristou,MSL,Nuke
OG,OG,ISSAA,valde,Aleksib,NBK-,mantuu,forZe,FL1T,Jerry,almazer,facecrack,xsepower,Inferno
forZe,OG,Aleksib,mantuu,valde,ISSAA,NBK-,forZe,xsepower,almazer,Jerry,FL1T,facecrack,Dust2
OG,OG,mantuu,NBK-,ISSAA,valde,Aleksib,forZe,facecrack,xsepower,FL1T,almazer,Jerry,Train
paiN,BOOM,chelo,shz,boltz,felps,yel,paiN,biguzera,hardzao,NEKIZ,PKL,land1n,Train
paiN,BOOM,shz,felps,chelo,boltz,yel,paiN,hardzao,PKL,NEKIZ,land1n,biguzera,Vertigo
paiN,BOOM,felps,chelo,boltz,yel,shz,paiN,biguzera,hardzao,PKL,land1n,NEKIZ,Overpass
BIG,BIG,XANTARES,tabseN,syrsoN,tiziaN,k1to,Virtus.pro,SANJI,AdreN,Qikert,Jame,YEKINDAR,Dust2
BIG,BIG,tiziaN,tabseN,k1to,syrsoN,XANTARES,Virtus.pro,YEKINDAR,Jame,AdreN,Qikert,SANJI,Vertigo
Virtus.pro,BIG,syrsoN,k1to,tiziaN,XANTARES,tabseN,Virtus.pro,YEKINDAR,Qikert,AdreN,Jame,SANJI,Mirage
MIBR,MIBR,kNgV-,FalleN,fer,TACO,trk,Cloud9,floppy,motm,oSee,Sonic,JT,Inferno
Cloud9,MIBR,FalleN,fer,trk,kNgV-,TACO,Cloud9,motm,oSee,Sonic,floppy,JT,Overpass
Spirit,Spirit,mir,chopper,sdy,iDISBALANCE,magixx,Heroic,stavn,b0RUP,niko,TeSeS,cadiaN,Mirage
Spirit,Spirit,mir,chopper,sdy,iDISBALANCE,magixx,Heroic,b0RUP,cadiaN,stavn,niko,TeSeS,Dust2
Sharks,Sharks,supLex,leo_drk,Luken,exit,jnt,DETONA,zevy,vsm,piriaz1n,nak,Lucaozy,Nuke
DETONA,Sharks,exit,jnt,Luken,leo_drk,supLex,DETONA,zevy,vsm,nak,piriaz1n,Lucaozy,Inferno
DETONA,Sharks,exit,jnt,Luken,leo_drk,supLex,DETONA,zevy,Lucaozy,vsm,piriaz1n,nak,Mirage
W7M,W7M,skullz,raafa,pancc,realziN,Tuurtle,paiN,land1n,biguzera,NEKIZ,hardzao,PKL,Dust2
W7M,W7M,pancc,raafa,realziN,skullz,Tuurtle,paiN,NEKIZ,biguzera,land1n,hardzao,PKL,Nuke
BOOM,Isurus,caike,Noktse,1962,reversive,deco,BOOM,yel,shz,felps,chelo,boltz,Inferno
Isurus,Isurus,reversive,Noktse,1962,caike,deco,BOOM,felps,yel,chelo,boltz,shz,Mirage
Endpoint,AGO,mhL,GruBy,F1KU,Furlan,oskarish,Endpoint,robiin,Surreal,CRUC1AL,Thomas,MiGHTYMAX,Mirage
AGO,AGO,Furlan,oskarish,F1KU,mhL,GruBy,Endpoint,Thomas,CRUC1AL,Surreal,robiin,MiGHTYMAX,Vertigo
AGO,AGO,GruBy,F1KU,Furlan,mhL,oskarish,Endpoint,robiin,Thomas,MiGHTYMAX,Surreal,CRUC1AL,Dust2
SJ,SJ,arvid,KHRN,xartE,tenkane,SADDYX,HAVU,sLowi,doto,ZOREE,sAw,hoody,Mirage
SJ,SJ,KHRN,xartE,tenkane,arvid,SADDYX,HAVU,doto,sLowi,sAw,ZOREE,hoody,Dust2
Heroic,Heroic,TeSeS,niko,cadiaN,stavn,b0RUP,Gambit Youngsters,sh1ro,Ax1Le,supra,nafany,interz,Vertigo
Gambit Youngsters,Heroic,TeSeS,stavn,cadiaN,b0RUP,niko,Gambit Youngsters,Ax1Le,nafany,supra,sh1ro,interz,Inferno
BIG,BIG,syrsoN,tabseN,tiziaN,k1to,XANTARES,FaZe,Bymas,NiKo,coldzera,broky,rain,Nuke
BIG,BIG,tabseN,XANTARES,syrsoN,k1to,tiziaN,FaZe,broky,coldzera,NiKo,rain,Bymas,Mirage
forZe,North,MSL,Kristou,gade,aizy,cajunb,forZe,facecrack,almazer,FL1T,xsepower,Jerry,Overpass
forZe,North,gade,cajunb,aizy,Kristou,MSL,forZe,xsepower,almazer,Jerry,facecrack,FL1T,Inferno
North,North,aizy,MSL,gade,Kristou,cajunb,forZe,facecrack,FL1T,Jerry,almazer,xsepower,Dust2
Sinners,Sinners,SHOCK,NEOFRAG,CaNNiE,beastik,ZEDKO,ECLOT,K1-FiDa,ZED,zyored,noobiq,rko,Vertigo
ECLOT,Sinners,ZEDKO,NEOFRAG,CaNNiE,beastik,SHOCK,ECLOT,zyored,K1-FiDa,noobiq,rko,ZED,Inferno
hREDS,ajuri,BekSih,juho,EMD,joona,JALLU,hREDS,RAIMOVORMISTO,BONA,Spargo,Samppa,eDi,Overpass
ajuri,ajuri,juho,JALLU,EMD,joona,BekSih,hREDS,RAIMOVORMISTO,BONA,Spargo,Samppa,eDi,Dust2
HAVU,OG,Aleksib,mantuu,NBK-,valde,ISSAA,HAVU,ZOREE,sLowi,hoody,sAw,doto,Nuke
OG,OG,valde,NBK-,Aleksib,mantuu,ISSAA,HAVU,doto,sLowi,hoody,ZOREE,sAw,Mirage
Virtus.pro,Virtus.pro,YEKINDAR,SANJI,Qikert,AdreN,Jame,Sprout,Spiidi,dycha,faveN,snatchie,denis,Overpass
Sprout,Virtus.pro,SANJI,Jame,Qikert,YEKINDAR,AdreN,Sprout,dycha,Spiidi,snatchie,denis,faveN,Train
Sprout,Virtus.pro,Jame,YEKINDAR,SANJI,Qikert,AdreN,Sprout,dycha,snatchie,faveN,Spiidi,denis,Dust2
Cloud9,Liquid,EliGE,NAF,Twistzz,nitr0,Stewie2K,Cloud9,floppy,JT,Sonic,motm,oSee,Overpass
Cloud9,Liquid,NAF,nitr0,Stewie2K,EliGE,Twistzz,Cloud9,floppy,oSee,JT,motm,Sonic,Nuke
GUNRUNNERS,GUNRUNNERS,twist,forsyy,lucasp,Dytor,xperrience,eSuba,The eLiVe,NIO,luko,Levi,Blogg1s,Mirage
eSuba,GUNRUNNERS,forsyy,twist,Dytor,xperrience,lucasp,eSuba,luko,The eLiVe,Levi,NIO,Blogg1s,Train
GUNRUNNERS,GUNRUNNERS,lucasp,Dytor,forsyy,twist,xperrience,eSuba,Levi,luko,Blogg1s,NIO,The eLiVe,Overpass
Complexity,HONORIS,STOMP,reiko,TaZ,NEO,Prism,Complexity,k0nfig,blameF,poizon,oBo,RUSH,Vertigo
Complexity,HONORIS,reiko,Prism,STOMP,TaZ,NEO,Complexity,blameF,poizon,oBo,RUSH,k0nfig,Nuke
Complexity,HONORIS,reiko,Prism,TaZ,NEO,STOMP,Complexity,k0nfig,blameF,oBo,poizon,RUSH,Mirage
hREDS,HAVU,sLowi,ZOREE,doto,hoody,sAw,hREDS,eDi,BONA,RAIMOVORMISTO,Samppa,Spargo,Overpass
HAVU,HAVU,ZOREE,doto,sAw,hoody,sLowi,hREDS,eDi,Spargo,RAIMOVORMISTO,BONA,Samppa,Train
PACT,PACT,lunAtic,Sobol,darko,Goofy,MINISE,Ambush,Typos,Ryxxo,IceBerg,Inzta,zeq,Nuke
FATE,Izako Boars,Szejn,siuhy,EXUS,TOAO,avis,FATE,h4rn,blocker,mar,Patrick,niki1,Train
LDLC,Nordavind,NaToSaphiX,cromen,HS,H4RR3,TENZKI,LDLC,SIXER,bodyy,afro,hAdji,Lambert,Nuke
AVEZ,AVEZ,byali,Markoś,KEi,Kylar,nawrot,SAW,JUST,stadodo,arki,MUTiRiS,rmn,Overpass
Apeks,Apeks,dennis,akez,Grusarn,Marcelious,truth,AGO,mhL,Furlan,GruBy,F1KU,oskarish,Nuke
Heroic,Heroic,TeSeS,niko,b0RUP,stavn,cadiaN,HellRaisers,JIaYm,kalinka,Flarich,ProbLeM,jR,Train
HellRaisers,Heroic,stavn,b0RUP,TeSeS,cadiaN,niko,HellRaisers,kalinka,Flarich,ProbLeM,JIaYm,jR,Inferno
Heroic,Heroic,stavn,niko,cadiaN,TeSeS,b0RUP,HellRaisers,ProbLeM,Flarich,kalinka,JIaYm,jR,Mirage
100 Thieves,100 Thieves,Gratisfaction,AZR,jkaem,jks,Liazz,Liquid,EliGE,Twistzz,NAF,Stewie2K,nitr0,Vertigo
100 Thieves,100 Thieves,jks,jkaem,Gratisfaction,AZR,Liazz,Liquid,EliGE,Stewie2K,NAF,nitr0,Twistzz,Overpass
Hard Legion,Illuminar,Snax,innocent,mouz,Vegi,reatz,Hard Legion,Forester,Krad,svyat,rAge,kinqie,Overpass
Hard Legion,Illuminar,innocent,Vegi,Snax,mouz,reatz,Hard Legion,Krad,rAge,svyat,Forester,kinqie,Vertigo
Illuminar,Illuminar,innocent,Snax,mouz,Vegi,reatz,Hard Legion,rAge,Forester,svyat,kinqie,Krad,Dust2
paiN,paiN,biguzera,NEKIZ,PKL,land1n,hardzao,Sharks,leo_drk,exit,Luken,jnt,supLex,Dust2
paiN,paiN,PKL,hardzao,biguzera,NEKIZ,land1n,Sharks,exit,jnt,Luken,leo_drk,supLex,Vertigo
Bantz,Bantz,ADDICT,BRACE,Roflko,motion,Falcon,VERTEX,Mayker,keeyto,willyKS,tensai,toM,Dust2
VERTEX,Bantz,Roflko,ADDICT,motion,BRACE,Falcon,VERTEX,keeyto,willyKS,Mayker,toM,tensai,Overpass
VERTEX,Bantz,BRACE,ADDICT,Falcon,Roflko,motion,VERTEX,Mayker,tensai,willyKS,toM,keeyto,Inferno
BOOM,BOOM,chelo,felps,boltz,shz,yel,paiN,biguzera,hardzao,NEKIZ,PKL,land1n,Train
paiN,BOOM,felps,yel,chelo,boltz,shz,paiN,NEKIZ,hardzao,PKL,biguzera,land1n,Dust2
VERTEX,Downfall,bogeymanh,kyson,moop,2D,eLUSIVE,VERTEX,keeyto,willyKS,toM,tensai,Mayker,Overpass
Downfall,Downfall,bogeymanh,2D,kyson,eLUSIVE,moop,VERTEX,keeyto,toM,willyKS,tensai,Mayker,Dust2
Downfall,Downfall,kyson,2D,bogeymanh,moop,eLUSIVE,VERTEX,willyKS,keeyto,toM,Mayker,tensai,Train
AVEZ,AVEZ,Kylar,nawrot,byali,Markoś,KEi,Nordavind,cromen,H4RR3,TENZKI,NaToSaphiX,HS,Vertigo
Nordavind,AVEZ,Kylar,KEi,byali,nawrot,Markoś,Nordavind,HS,TENZKI,H4RR3,NaToSaphiX,cromen,Inferno
Secret,PACT,Goofy,lunAtic,Sobol,darko,MINISE,Secret,juanflatroo,smF,anarkez,PERCY,sinnopsyy,Inferno
Secret,PACT,darko,lunAtic,MINISE,Goofy,Sobol,Secret,anarkez,smF,PERCY,juanflatroo,sinnopsyy,Nuke
PACT,PACT,Goofy,lunAtic,Sobol,darko,MINISE,Secret,sinnopsyy,smF,anarkez,PERCY,juanflatroo,Train
AGO,Japaleno,tabz,PlesseN,dezon,FREDDyFROG,Relaxa,AGO,mhL,F1KU,oskarish,Furlan,GruBy,Mirage
Japaleno,Japaleno,FREDDyFROG,Relaxa,PlesseN,tabz,dezon,AGO,GruBy,mhL,oskarish,Furlan,F1KU,Vertigo
Japaleno,Japaleno,PlesseN,tabz,dezon,Relaxa,FREDDyFROG,AGO,mhL,F1KU,GruBy,oskarish,Furlan,Dust2
BIG,G2,kennyS,huNter-,JaCkz,AmaNEk,nexa,BIG,syrsoN,XANTARES,k1to,tabseN,tiziaN,Vertigo
G2,G2,JaCkz,AmaNEk,huNter-,nexa,kennyS,BIG,tabseN,k1to,syrsoN,tiziaN,XANTARES,Nuke
BIG,G2,huNter-,kennyS,AmaNEk,JaCkz,nexa,BIG,tiziaN,syrsoN,tabseN,XANTARES,k1to,Dust2
BIG,G2,huNter-,nexa,AmaNEk,kennyS,JaCkz,BIG,syrsoN,XANTARES,tiziaN,tabseN,k1to,Mirage
Endpoint,Endpoint,CRUC1AL,MiGHTYMAX,Surreal,Thomas,robiin,Illuminar,mouz,reatz,Snax,Vegi,innocent,Nuke
Illuminar,Endpoint,CRUC1AL,Thomas,MiGHTYMAX,robiin,Surreal,Illuminar,innocent,Snax,reatz,mouz,Vegi,Vertigo
Illuminar,Endpoint,MiGHTYMAX,Surreal,robiin,CRUC1AL,Thomas,Illuminar,Snax,reatz,Vegi,mouz,innocent,Dust2
Sinners,Sinners,ZEDKO,CaNNiE,NEOFRAG,SHOCK,beastik,eSuba,luko,NIO,Blogg1s,Levi,The eLiVe,Inferno
eSuba,Sinners,SHOCK,beastik,NEOFRAG,ZEDKO,CaNNiE,eSuba,Levi,luko,NIO,The eLiVe,Blogg1s,Overpass
eSuba,Sinners,SHOCK,beastik,NEOFRAG,ZEDKO,CaNNiE,eSuba,The eLiVe,luko,Blogg1s,NIO,Levi,Nuke
Sinners,Sinners,CaNNiE,SHOCK,ZEDKO,NEOFRAG,beastik,eSuba,Blogg1s,NIO,luko,The eLiVe,Levi,Mirage
AGO,Secret,sinnopsyy,anarkez,juanflatroo,PERCY,smF,AGO,Furlan,oskarish,F1KU,GruBy,mhL,Nuke
AGO,Secret,anarkez,sinnopsyy,juanflatroo,smF,PERCY,AGO,GruBy,mhL,F1KU,Furlan,oskarish,Mirage
forZe,forZe,xsepower,FL1T,almazer,facecrack,Jerry,Complexity,blameF,RUSH,oBo,poizon,k0nfig,Nuke
Complexity,forZe,Jerry,facecrack,FL1T,xsepower,almazer,Complexity,blameF,RUSH,oBo,k0nfig,poizon,Inferno
TeamOne,TeamOne,b4rtiN,malbsMd,pesadelo,prt,Maluk3,Recon 5,neptune,jet-,Reality,JazzPimp,nosraC,Train
TeamOne,TeamOne,pesadelo,Maluk3,prt,b4rtiN,malbsMd,Recon 5,JazzPimp,Reality,nosraC,jet-,neptune,Inferno
FURIA,FURIA,KSCERATO,yuurih,HEN1,arT,VINI,Liquid,EliGE,Stewie2K,nitr0,NAF,Twistzz,Mirage
FURIA,FURIA,yuurih,arT,KSCERATO,HEN1,VINI,Liquid,NAF,Stewie2K,nitr0,Twistzz,EliGE,Vertigo
Giants,SAW,rmn,JUST,stadodo,arki,MUTiRiS,Giants,fox,NOPEEJ,BLOODZ,pr,renatoohaxx,Overpass
Giants,SAW,arki,stadodo,JUST,MUTiRiS,rmn,Giants,BLOODZ,renatoohaxx,pr,NOPEEJ,fox,Inferno
forZe,Endpoint,Thomas,CRUC1AL,Surreal,robiin,MiGHTYMAX,forZe,FL1T,xsepower,facecrack,almazer,Jerry,Mirage
forZe,Endpoint,MiGHTYMAX,CRUC1AL,Thomas,Surreal,robiin,forZe,xsepower,Jerry,facecrack,almazer,FL1T,Dust2
TeamOne,New England Whalers,ben1337,bew,PwnAlone,djay,Rampage,TeamOne,pesadelo,Maluk3,b4rtiN,malbsMd,prt,Inferno
New England Whalers,New England Whalers,djay,ben1337,PwnAlone,bew,Rampage,TeamOne,b4rtiN,pesadelo,Maluk3,prt,malbsMd,Overpass
Isurus,Isurus,1962,caike,Noktse,deco,reversive,BOOM,shz,boltz,felps,chelo,yel,Nuke
BOOM,Isurus,Noktse,1962,deco,reversive,caike,BOOM,chelo,shz,felps,yel,boltz,Overpass
BOOM,Isurus,Noktse,caike,reversive,deco,1962,BOOM,chelo,shz,boltz,yel,felps,Train
BOOM,Isurus,caike,deco,1962,reversive,Noktse,BOOM,chelo,boltz,shz,yel,felps,Inferno
Chiefs,Paradox,versa,bedonka,dangeR,rbz,ekul,Chiefs,yam,zeph,HUGHMUNGUS,apocdud,soju_j,Train
MAD Lions,MAD Lions,acoR,Bubzkji,sjuush,roeJ,AcilioN,NIP,REZ,twist,nawwk,Plopski,hampus,Overpass
NIP,MAD Lions,acoR,roeJ,AcilioN,sjuush,Bubzkji,NIP,hampus,Plopski,twist,nawwk,REZ,Nuke
NIP,MAD Lions,acoR,AcilioN,roeJ,sjuush,Bubzkji,NIP,REZ,nawwk,hampus,Plopski,twist,Train
PACT,PACT,Goofy,lunAtic,darko,MINISE,Sobol,SKADE,Duplicate,Rainwaker,dennyslaw,SPELLAN,oxygeN,Inferno
SKADE,PACT,Sobol,Goofy,lunAtic,MINISE,darko,SKADE,Rainwaker,dennyslaw,SPELLAN,Duplicate,oxygeN,Train
SKADE,PACT,lunAtic,Goofy,MINISE,Sobol,darko,SKADE,Rainwaker,oxygeN,SPELLAN,Duplicate,dennyslaw,Nuke
Apeks,Apeks,truth,Marcelious,Grusarn,dennis,akez,Unicorns of Love,JDC,Andyy,maRky,P4TriCK,crisby,Vertigo
Unicorns of Love,Apeks,Marcelious,dennis,akez,truth,Grusarn,Unicorns of Love,crisby,JDC,maRky,Andyy,P4TriCK,Dust2
Unicorns of Love,Apeks,truth,Marcelious,Grusarn,dennis,akez,Unicorns of Love,crisby,Andyy,JDC,maRky,P4TriCK,Overpass
G2,G2,kennyS,nexa,huNter-,AmaNEk,JaCkz,Vitality,ZywOo,RpK,apEX,misutaaa,shox,Inferno
G2,G2,kennyS,JaCkz,huNter-,AmaNEk,nexa,Vitality,ZywOo,RpK,misutaaa,shox,apEX,Mirage
Nemiga,Nemiga,Jyo,boX,speed4k,mds,lollipop21k,Apeks,Marcelious,dennis,Grusarn,akez,truth,Nuke
Spirit,BIG,tabseN,k1to,XANTARES,tiziaN,syrsoN,Spirit,magixx,sdy,mir,iDISBALANCE,chopper,Inferno
Spirit,BIG,syrsoN,XANTARES,tiziaN,tabseN,k1to,Spirit,sdy,iDISBALANCE,chopper,magixx,mir,Nuke
HellRaisers,SKADE,Duplicate,dennyslaw,SPELLAN,oxygeN,Rainwaker,HellRaisers,kalinka,JIaYm,ProbLeM,Flarich,jR,Train
SKADE,SKADE,Rainwaker,SPELLAN,dennyslaw,oxygeN,Duplicate,HellRaisers,Flarich,ProbLeM,jR,kalinka,JIaYm,Mirage
SKADE,SKADE,SPELLAN,Rainwaker,Duplicate,dennyslaw,oxygeN,HellRaisers,kalinka,ProbLeM,JIaYm,Flarich,jR,Inferno
GODSENT,GODSENT,zehN,Maden,Farlig,kRYSTAL,STYKO,forZe,almazer,FL1T,Jerry,xsepower,facecrack,Inferno
GODSENT,GODSENT,kRYSTAL,Maden,zehN,Farlig,STYKO,forZe,Jerry,xsepower,FL1T,almazer,facecrack,Overpass
forZe,GODSENT,STYKO,Maden,Farlig,zehN,kRYSTAL,forZe,xsepower,facecrack,almazer,Jerry,FL1T,Train
FaZe,FaZe,coldzera,rain,NiKo,Bymas,broky,ENCE,suNny,allu,Jamppi,sergej,Aerial,Dust2
FaZe,FaZe,NiKo,rain,broky,coldzera,Bymas,ENCE,allu,Jamppi,suNny,sergej,Aerial,Mirage
ENCE,FaZe,NiKo,rain,broky,Bymas,coldzera,ENCE,Jamppi,suNny,allu,sergej,Aerial,Nuke
North,HAVU,ZOREE,doto,sLowi,sAw,hoody,North,MSL,gade,cajunb,aizy,Kristou,Train
North,HAVU,sLowi,doto,ZOREE,sAw,hoody,North,MSL,aizy,Kristou,gade,cajunb,Overpass
North,HAVU,doto,sAw,sLowi,ZOREE,hoody,North,Kristou,MSL,cajunb,aizy,gade,Dust2
