Date,Teams,Score,Map,Event,Series
22-9-19,"['ViCi', '5POWER']","['16', '13']",Inferno,IEM Beijing 2019 Greater China Closed Qualifier,13555
22-9-19,"['5POWER', 'ViCi']","['8', '16']",Nuke,IEM Beijing 2019 Greater China Closed Qualifier,13555
22-9-19,"['Absolute', 'Updraft']","['16', '3']",Dust2,Galleria Global Challenge 2019,13554
22-9-19,"['Updraft', 'Absolute']","['7', '16']",Vertigo,Galleria Global Challenge 2019,13554
22-9-19,"['Beyond', 'Lucid Dream']","['6', '16']",Nuke,Taiwan Excellence Gaming Cup 2019 Thailand,13553
22-9-19,"['Lucid Dream', 'Beyond']","['20', '22']",Vertigo,Taiwan Excellence Gaming Cup 2019 Thailand,13553
22-9-19,"['Lucid Dream', 'Beyond']","['16', '11']",Dust2,Taiwan Excellence Gaming Cup 2019 Thailand,13553
22-9-19,"['AVANT', 'ORDER']","['12', '16']",Inferno,eXTREMESLAND 2019 Oceania Closed Qualifier,13552
22-9-19,"['ORDER', 'AVANT']","['6', '16']",Nuke,eXTREMESLAND 2019 Oceania Closed Qualifier,13552
22-9-19,"['AVANT', 'ORDER']","['16', '4']",Dust2,eXTREMESLAND 2019 Oceania Closed Qualifier,13552
22-9-19,"['Jade', 'Recursive']","['14', '16']",Dust2,ESEA MDL Season 32 Australia,13551
22-9-19,"['Energy', 'Goliath']","['16', '12']",Vertigo,Telkom VS Gaming Masters 2019,13550
22-9-19,"['Energy', 'Goliath']","['16', '8']",Inferno,Telkom VS Gaming Masters 2019,13550
22-9-19,"['Sinister5', 'Big 5']","['8', '16']",Overpass,Telkom VS Gaming Masters 2019,13549
22-9-19,"['Big 5', 'Sinister5']","['19', '16']",Train,Telkom VS Gaming Masters 2019,13549
22-9-19,"['MOUZ', 'Virtus.pro']","['3', '16']",Mirage,V4 Future Sports Festival 2019,13548
22-9-19,"['Virtus.pro', 'MOUZ']","['16', '14']",Inferno,V4 Future Sports Festival 2019,13548
22-9-19,"['ViCi', 'Invictus']","['13', '16']",Train,IEM Beijing 2019 Greater China Closed Qualifier,13547
22-9-19,"['Invictus', 'ViCi']","['9', '16']",Nuke,IEM Beijing 2019 Greater China Closed Qualifier,13547
22-9-19,"['Invictus', 'ViCi']","['6', '16']",Overpass,IEM Beijing 2019 Greater China Closed Qualifier,13547
22-9-19,"['TYLOO', 'EHOME']","['13', '16']",Mirage,IEM Beijing 2019 Greater China Closed Qualifier,13546
22-9-19,"['TYLOO', 'EHOME']","['16', '10']",Dust2,IEM Beijing 2019 Greater China Closed Qualifier,13546
22-9-19,"['EHOME', 'TYLOO']","['9', '16']",Inferno,IEM Beijing 2019 Greater China Closed Qualifier,13546
22-9-19,"['5POWER', 'JiJieHao']","['16', '9']",Nuke,IEM Beijing 2019 Greater China Closed Qualifier,13545
22-9-19,"['5POWER', 'JiJieHao']","['16', '12']",Dust2,IEM Beijing 2019 Greater China Closed Qualifier,13545
22-9-19,"['Xtreme 5', 'Entity']","['16', '13']",Nuke,eXTREMESLAND 2019 South Asia Regional Finals,13544
22-9-19,"['Entity', 'Xtreme 5']","['16', '13']",Inferno,eXTREMESLAND 2019 South Asia Regional Finals,13544
22-9-19,"['Entity', 'Xtreme 5']","['16', '6']",Mirage,eXTREMESLAND 2019 South Asia Regional Finals,13544
22-9-19,"['GamerLegion', 'pharsyde']","['16', '2']",Train,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13543
22-9-19,"['Windigo', 'SMASH']","['6', '16']",Nuke,European Champions Cup,13542
22-9-19,"['Heretics', 'Demise']","['19', '16']",Dust2,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13541
22-9-19,"['pharsyde', 'GamerLegion']","['4', '16']",Dust2,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13540
22-9-19,"['Heretics', 'Demise']","['16', '14']",Inferno,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13539
22-9-19,"['Windigo', 'SMASH']","['16', '10']",Mirage,European Champions Cup,13538
22-9-19,"['Windigo', 'SMASH']","['16', '10']",Dust2,European Champions Cup,13538
22-9-19,"['ex-Epsilon', 'Japaleno']","['14', '16']",Overpass,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13537
22-9-19,"['Japaleno', 'ex-Epsilon']","['13', '16']",Train,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13537
22-9-19,"['ex-Epsilon', 'Japaleno']","['16', '12']",Dust2,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13537
22-9-19,"['HAVU', 'pro100']","['7', '16']",Overpass,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13536
22-9-19,"['pro100', 'HAVU']","['7', '16']",Nuke,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13536
22-9-19,"['HAVU', 'pro100']","['16', '7']",Dust2,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13536
22-9-19,"['Nordavind', 'Movistar Riders']","['16', '13']",Overpass,LOOT.BET Season 4,13535
22-9-19,"['Nordavind', 'Movistar Riders']","['13', '16']",Nuke,LOOT.BET Season 4,13535
22-9-19,"['Nordavind', 'Movistar Riders']","['16', '9']",Vertigo,LOOT.BET Season 4,13535
22-9-19,"['Fallen5', 'Bren']","['6', '16']",Train,WESG 2019 Philippines Regional Finals,13534
22-9-19,"['Bren', 'Fallen5']","['13', '16']",Overpass,WESG 2019 Philippines Regional Finals,13534
22-9-19,"['Fallen5', 'Bren']","['22', '20']",Dust2,WESG 2019 Philippines Regional Finals,13534
22-9-19,"['BOOT', 'nomercy']","['16', '3']",Inferno,IEM Beijing 2019 Asia Closed Qualifier Play-in,13533
22-9-19,"['nomercy', 'BOOT']","['3', '16']",Vertigo,IEM Beijing 2019 Asia Closed Qualifier Play-in,13533
22-9-19,"['FrostFire', 'Mazaalai']","['12', '16']",Inferno,IEM Beijing 2019 Asia Closed Qualifier Play-in,13532
22-9-19,"['Mazaalai', 'FrostFire']","['16', '8']",Nuke,IEM Beijing 2019 Asia Closed Qualifier Play-in,13532
22-9-19,"['BL4ZE', 'Xtreme 5']","['14', '16']",Mirage,eXTREMESLAND 2019 South Asia Regional Finals,13531
22-9-19,"['Big 5', 'Energy']","['16', '11']",Mirage,Telkom VS Gaming Masters 2019,13530
22-9-19,"['Energy', 'Big 5']","['16', '13']",Overpass,Telkom VS Gaming Masters 2019,13530
22-9-19,"['Big 5', 'Energy']","['16', '19']",Inferno,Telkom VS Gaming Masters 2019,13530
22-9-19,"['Alpha Red', 'Lucid Dream']","['16', '14']",Dust2,Taiwan Excellence Gaming Cup 2019 Thailand,13529
22-9-19,"['Lucid Dream', 'Alpha Red']","['16', '14']",Mirage,Taiwan Excellence Gaming Cup 2019 Thailand,13529
22-9-19,"['Lucid Dream', 'Alpha Red']","['16', '7']",Train,Taiwan Excellence Gaming Cup 2019 Thailand,13529
22-9-19,"['Aimhaus', 'coluant']","['16', '6']",Mirage,Samsung GOEXANIMO CS:GO 5x5 #18,13528
22-9-19,"['coluant', 'Aimhaus']","['4', '16']",Train,Samsung GOEXANIMO CS:GO 5x5 #18,13528
22-9-19,"['Wolsung', 'LITVA']","['19', '16']",Inferno,Samsung GOEXANIMO CS:GO 5x5 #18,13527
22-9-19,"['LITVA', 'Wolsung']","['14', '16']",Mirage,Samsung GOEXANIMO CS:GO 5x5 #18,13527
22-9-19,"['Sprout', 'Illuminar']","['13', '16']",Mirage,Games Clash Masters 2019,13526
22-9-19,"['Sprout', 'Illuminar']","['14', '16']",Overpass,Games Clash Masters 2019,13526
22-9-19,"['Sprout', 'Illuminar']","['12', '16']",Train,Games Clash Masters 2019,13526
22-9-19,"['INRI', 'XGS']","['10', '16']",Inferno,The Clutch,13525
22-9-19,"['MIBR', 'Tricked']","['14', '16']",Overpass,V4 Future Sports Festival 2019,13524
22-9-19,"['Tricked', 'MIBR']","['16', '13']",Dust2,V4 Future Sports Festival 2019,13524
22-9-19,"['HAVU', 'Heretics']","['16', '6']",Nuke,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13523
22-9-19,"['Heretics', 'HAVU']","['13', '16']",Inferno,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13523
22-9-19,"['BIG', 'OpTic']","['16', '13']",Mirage,European Champions Cup,13522
22-9-19,"['BIG', 'OpTic']","['16', '6']",Nuke,European Champions Cup,13522
22-9-19,"['Global', 'Entity']","['16', '12']",Dust2,eXTREMESLAND 2019 South Asia Regional Finals,13521
22-9-19,"['Entity', 'Global']","['16', '6']",Overpass,eXTREMESLAND 2019 South Asia Regional Finals,13521
22-9-19,"['Entity', 'Global']","['16', '6']",Train,eXTREMESLAND 2019 South Asia Regional Finals,13521
22-9-19,"['GamerLegion', 'ex-Epsilon']","['16', '5']",Mirage,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13520
22-9-19,"['ex-Epsilon', 'GamerLegion']","['1', '16']",Dust2,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13520
22-9-19,"['TTC', 'WarKidZ']","['16', '10']",Dust2,The Clutch,13519
22-9-19,"['NALANE', 'AOAO']","['22', '20']",Overpass,F5 CS:GO Big Lan Cup V,13518
22-9-19,"['Wolsung', 'Aimhaus']","['7', '16']",Train,Samsung GOEXANIMO CS:GO 5x5 #18,13517
22-9-19,"['Aimhaus', 'Wolsung']","['8', '16']",Mirage,Samsung GOEXANIMO CS:GO 5x5 #18,13517
22-9-19,"['Wolsung', 'Aimhaus']","['16', '14']",Dust2,Samsung GOEXANIMO CS:GO 5x5 #18,13516
22-9-19,"['TTC', 'XGS']","['16', '14']",Vertigo,The Clutch,13515
22-9-19,"['GamerLegion', 'HAVU']","['7', '16']",Train,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13514
22-9-19,"['HAVU', 'GamerLegion']","['12', '16']",Overpass,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13514
22-9-19,"['HAVU', 'GamerLegion']","['16', '12']",Dust2,DreamHack Open Rotterdam 2019 Europe Closed Qualifier,13514
22-9-19,"['hREDS', 'LDLC']","['16', '11']",Nuke,OGA Counter PIT by AMD and Sapphire Season 6,13513
22-9-19,"['hREDS', 'LDLC']","['16', '14']",Overpass,OGA Counter PIT by AMD and Sapphire Season 6,13513
22-9-19,"['Windigo', 'Spirit']","['16', '9']",Dust2,European Champions Cup,13512
22-9-19,"['Windigo', 'Spirit']","['16', '5']",Overpass,European Champions Cup,13512
22-9-19,"['Tricked', 'Virtus.pro']","['12', '16']",Mirage,V4 Future Sports Festival 2019,13511
22-9-19,"['Virtus.pro', 'Tricked']","['10', '16']",Nuke,V4 Future Sports Festival 2019,13511
22-9-19,"['Tricked', 'Virtus.pro']","['16', '11']",Train,V4 Future Sports Festival 2019,13511
22-9-19,"['Syman', 'SMASH']","['18', '22']",Dust2,European Champions Cup,13510
22-9-19,"['SMASH', 'Syman']","['16', '8']",Train,European Champions Cup,13510
22-9-19,"['PACT', 'HAVU']","['12', '16']",Vertigo,OGA Counter PIT by AMD and Sapphire Season 6,13509
22-9-19,"['PACT', 'HAVU']","['12', '16']",Dust2,OGA Counter PIT by AMD and Sapphire Season 6,13509
23-9-19,"['Monstars', 'The Quest']","['8', '16']",Inferno,ESEA MDL Season 32 North America,13508
23-9-19,"['Ignis', 'Absolute']","['11', '16']",Inferno,Galleria Global Challenge 2019,13507
23-9-19,"['Absolute', 'Ignis']","['16', '9']",Overpass,Galleria Global Challenge 2019,13507
23-9-19,"['TYLOO', '5POWER']","['19', '15']",Dust2,IEM Beijing 2019 Greater China Closed Qualifier,13506
23-9-19,"['5POWER', 'TYLOO']","['19', '16']",Overpass,IEM Beijing 2019 Greater China Closed Qualifier,13506
23-9-19,"['TYLOO', '5POWER']","['16', '8']",Inferno,IEM Beijing 2019 Greater China Closed Qualifier,13506
23-9-19,"['TYLOO', 'Invictus']","['11', '16']",Train,IEM Beijing 2019 Greater China Closed Qualifier,13505
23-9-19,"['Invictus', 'TYLOO']","['16', '11']",Dust2,IEM Beijing 2019 Greater China Closed Qualifier,13505
23-9-19,"['Grayhound', 'Recursive']","['16', '4']",Train,ESEA MDL Season 32 Australia,13504
23-9-19,"['FURY', 'Chiefs']","['13', '16']",Dust2,ESEA MDL Season 32 Australia,13503
23-9-19,"['SYF', 'Chiefs']","['5', '16']",Train,ESEA MDL Season 32 Australia,13502
23-9-19,"['madlikewizards', 'FURY']","['16', '13']",Mirage,ESEA MDL Season 32 Australia,13501
23-9-19,"['Invictus', 'ViCi']","['8', '16']",Vertigo,IEM Beijing 2019 Greater China Closed Qualifier,13500
23-9-19,"['ViCi', 'Invictus']","['12', '16']",Mirage,IEM Beijing 2019 Greater China Closed Qualifier,13500
23-9-19,"['Invictus', 'ViCi']","['13', '16']",Nuke,IEM Beijing 2019 Greater China Closed Qualifier,13500
23-9-19,"['SJ', 'Copenhagen Flames']","['16', '6']",Inferno,NEST Pro: EU & CIS Qualifier,13499
23-9-19,"['SJ', 'Copenhagen Flames']","['25', '23']",Vertigo,NEST Pro: EU & CIS Qualifier,13499
23-9-19,"['BOOT', 'Mazaalai']","['16', '5']",Dust2,IEM Beijing 2019 Asia Closed Qualifier Play-in,13498
23-9-19,"['Mazaalai', 'BOOT']","['4', '16']",Nuke,IEM Beijing 2019 Asia Closed Qualifier Play-in,13498
23-9-19,"['SJ', 'Nemiga']","['16', '6']",Nuke,OGA Counter PIT by AMD and Sapphire Season 6,13497
23-9-19,"['SJ', 'Nemiga']","['16', '12']",Mirage,OGA Counter PIT by AMD and Sapphire Season 6,13497
23-9-19,"['Windigo', 'GamerLegion']","['19', '17']",Dust2,European Champions Cup,13496
23-9-19,"['Windigo', 'GamerLegion']","['16', '10']",Overpass,European Champions Cup,13496
23-9-19,"['Illuminar', 'Lyngby Vikings']","['6', '16']",Inferno,NEST Pro: EU & CIS Qualifier,13495
23-9-19,"['Lyngby Vikings', 'Illuminar']","['16', '14']",Vertigo,NEST Pro: EU & CIS Qualifier,13495
23-9-19,"['ex-Epsilon', 'OneWay']","['16', '6']",Mirage,QIWI Teamplay Season 4,13494
23-9-19,"['ex-Epsilon', 'OneWay']","['16', '6']",Nuke,QIWI Teamplay Season 4,13494
23-9-19,"['Nemiga', 'Heretics']","['16', '7']",Dust2,NEST Pro: EU & CIS Qualifier,13493
23-9-19,"['Nemiga', 'Heretics']","['16', '13']",Inferno,NEST Pro: EU & CIS Qualifier,13493
23-9-19,"['Windigo', 'pro100']","['12', '16']",Overpass,OGA Counter PIT by AMD and Sapphire Season 6,13492
23-9-19,"['pro100', 'Windigo']","['12', '16']",Nuke,OGA Counter PIT by AMD and Sapphire Season 6,13492
23-9-19,"['pro100', 'Windigo']","['12', '16']",Mirage,OGA Counter PIT by AMD and Sapphire Season 6,13492
23-9-19,"['W7M', 'Keyd']","['16', '5']",Nuke,Brasileirão Season 1,13491
23-9-19,"['Keyd', 'W7M']","['16', '13']",Inferno,Brasileirão Season 1,13491
24-9-19,"['RED Canids', 'paiN']","['4', '16']",Inferno,Brasileirão Season 1,13490
24-9-19,"['paiN', 'RED Canids']","['14', '16']",Train,Brasileirão Season 1,13490
24-9-19,"['TYLOO', 'Lucid Dream']","['16', '12']",Train,IEM Beijing 2019 Asia Closed Qualifier,13489
24-9-19,"['Lucid Dream', 'TYLOO']","['6', '16']",Inferno,IEM Beijing 2019 Asia Closed Qualifier,13489
24-9-19,"['Alpha Red', 'BOOT']","['7', '16']",Vertigo,IEM Beijing 2019 Asia Closed Qualifier,13488
24-9-19,"['BOOT', 'Alpha Red']","['5', '16']",Mirage,IEM Beijing 2019 Asia Closed Qualifier,13488
24-9-19,"['Alpha Red', 'BOOT']","['14', '16']",Train,IEM Beijing 2019 Asia Closed Qualifier,13488
24-9-19,"['Bren', 'Invictus']","['16', '9']",Dust2,IEM Beijing 2019 Asia Closed Qualifier,13487
24-9-19,"['Invictus', 'Bren']","['16', '13']",Nuke,IEM Beijing 2019 Asia Closed Qualifier,13487
24-9-19,"['Invictus', 'Bren']","['16', '8']",Mirage,IEM Beijing 2019 Asia Closed Qualifier,13487
24-9-19,"['TYLOO', 'Mazaalai']","['16', '9']",Train,IEM Beijing 2019 Asia Closed Qualifier,13486
24-9-19,"['TYLOO', 'Mazaalai']","['16', '9']",Dust2,IEM Beijing 2019 Asia Closed Qualifier,13486
24-9-19,"['BOOT', 'Invictus']","['16', '5']",Train,IEM Beijing 2019 Asia Closed Qualifier,13485
24-9-19,"['Invictus', 'BOOT']","['11', '16']",Vertigo,IEM Beijing 2019 Asia Closed Qualifier,13485
24-9-19,"['Alpha Red', 'Bren']","['9', '16']",Inferno,IEM Beijing 2019 Asia Closed Qualifier,13484
24-9-19,"['Bren', 'Alpha Red']","['12', '16']",Mirage,IEM Beijing 2019 Asia Closed Qualifier,13484
24-9-19,"['Bren', 'Alpha Red']","['16', '10']",Nuke,IEM Beijing 2019 Asia Closed Qualifier,13484
24-9-19,"['TYLOO', 'BOOT']","['19', '17']",Vertigo,IEM Beijing 2019 Asia Closed Qualifier,13483
24-9-19,"['BOOT', 'TYLOO']","['9', '16']",Overpass,IEM Beijing 2019 Asia Closed Qualifier,13483
24-9-19,"['Invictus', 'Lucid Dream']","['16', '2']",Nuke,IEM Beijing 2019 Asia Closed Qualifier,13482
24-9-19,"['Lucid Dream', 'Invictus']","['16', '14']",Mirage,IEM Beijing 2019 Asia Closed Qualifier,13482
24-9-19,"['Lucid Dream', 'Invictus']","['10', '16']",Overpass,IEM Beijing 2019 Asia Closed Qualifier,13482
24-9-19,"['Bren', 'Mazaalai']","['16', '5']",Overpass,IEM Beijing 2019 Asia Closed Qualifier,13481
24-9-19,"['Mazaalai', 'Bren']","['6', '16']",Inferno,IEM Beijing 2019 Asia Closed Qualifier,13481
24-9-19,"['Aristocracy', 'PACT']","['16', '12']",Vertigo,LOOT.BET Season 4,13480
24-9-19,"['PACT', 'Aristocracy']","['2', '16']",Dust2,LOOT.BET Season 4,13480
24-9-19,"['SMASH', 'Spirit']","['16', '10']",Overpass,European Champions Cup,13479
24-9-19,"['SMASH', 'Spirit']","['17', '19']",Dust2,European Champions Cup,13479
24-9-19,"['Spirit', 'SMASH']","['14', '16']",Train,European Champions Cup,13479
24-9-19,"['Unique', 'AGO']","['16', '12']",Nuke,LOOT.BET Season 4,13478
24-9-19,"['Unique', 'AGO']","['16', '14']",Dust2,LOOT.BET Season 4,13478
24-9-19,"['Heroic', 'SMASH']","['16', '8']",Overpass,European Champions Cup,13477
24-9-19,"['SMASH', 'Heroic']","['14', '16']",Nuke,European Champions Cup,13477
24-9-19,"['Windigo', 'Nemiga']","['16', '12']",Overpass,OGA Counter PIT by AMD and Sapphire Season 6,13476
24-9-19,"['Windigo', 'Nemiga']","['11', '16']",Inferno,OGA Counter PIT by AMD and Sapphire Season 6,13476
24-9-19,"['Windigo', 'Nemiga']","['5', '16']",Mirage,OGA Counter PIT by AMD and Sapphire Season 6,13476
24-9-19,"['Japaleno', 'ex-Epsilon']","['10', '16']",Train,ESEA MDL Season 32 Europe,13475
24-9-19,"['Demise', 'forZe']","['15', '19']",Mirage,ESEA MDL Season 32 Europe,13474
24-9-19,"['pro100', 'ex-Epsilon']","['16', '3']",Dust2,ESEA MDL Season 32 Europe,13473
24-9-19,"['Heretics', 'einheit']","['14', '16']",Overpass,La Copa 2019,13472
24-9-19,"['einheit', 'Heretics']","['14', '16']",Inferno,La Copa 2019,13472
24-9-19,"['Heretics', 'einheit']","['16', '8']",Mirage,La Copa 2019,13472
24-9-19,"['PACT', 'hREDS']","['8', '16']",Train,OGA Counter PIT by AMD and Sapphire Season 6,13471
24-9-19,"['hREDS', 'PACT']","['13', '16']",Dust2,OGA Counter PIT by AMD and Sapphire Season 6,13471
24-9-19,"['PACT', 'hREDS']","['16', '11']",Nuke,OGA Counter PIT by AMD and Sapphire Season 6,13471
25-9-19,"['Bushido Boyz', 'New Identity']","['3', '16']",Overpass,ESEA MDL Season 32 North America,13470
25-9-19,"['MAC-51', 'Mythic']","['13', '16']",Inferno,ESEA MDL Season 32 North America,13469
25-9-19,"['Big Frames', 'Ascent']","['16', '14']",Train,ESEA MDL Season 32 North America,13468
25-9-19,"['Invictus', 'Bren']","['16', '13']",Train,IEM Beijing 2019 Asia Closed Qualifier,13467
25-9-19,"['Bren', 'Invictus']","['16', '19']",Mirage,IEM Beijing 2019 Asia Closed Qualifier,13467
25-9-19,"['Invictus', 'BOOT']","['16', '9']",Vertigo,IEM Beijing 2019 Asia Closed Qualifier,13466
25-9-19,"['BOOT', 'Invictus']","['8', '16']",Mirage,IEM Beijing 2019 Asia Closed Qualifier,13466
25-9-19,"['Recursive', 'Ground Zero']","['16', '14']",Vertigo,ESEA MDL Season 32 Australia,13465
25-9-19,"['ZOOWEEMAMA', 'FURY']","['16', '10']",Overpass,ESEA MDL Season 32 Australia,13464
25-9-19,"['Invictus', 'TYLOO']","['16', '10']",Overpass,IEM Beijing 2019 Asia Closed Qualifier,13463
25-9-19,"['Invictus', 'TYLOO']","['16', '13']",Mirage,IEM Beijing 2019 Asia Closed Qualifier,13463
25-9-19,"['Invictus', 'TYLOO']","['7', '16']",Dust2,IEM Beijing 2019 Asia Closed Qualifier,13463
25-9-19,"['TYLOO', 'Invictus']","['19', '16']",Train,IEM Beijing 2019 Asia Closed Qualifier,13463
25-9-19,"['Heretics', 'SKADE']","['11', '16']",Mirage,LBET Invitational,13462
25-9-19,"['Heretics', 'SKADE']","['13', '16']",Dust2,LBET Invitational,13462
25-9-19,"['Ground Zero', 'PC419']","['16', '14']",Nuke,ESEA MDL Season 32 Australia,13461
25-9-19,"['FURY', 'Paradox']","['16', '5']",Dust2,ESEA MDL Season 32 Australia,13460
25-9-19,"['ZOOWEEMAMA', 'Dippers']","['16', '11']",Inferno,ESEA MDL Season 32 Australia,13459
25-9-19,"['SMASH', 'ex-Epsilon']","['10', '16']",Inferno,LOOT.BET Season 4,13458
25-9-19,"['ex-Epsilon', 'SMASH']","['12', '16']",Nuke,LOOT.BET Season 4,13458
25-9-19,"['ex-Epsilon', 'SMASH']","['8', '16']",Train,LOOT.BET Season 4,13458
25-9-19,"['PC419', 'Chiefs']","['8', '16']",Dust2,ESEA MDL Season 32 Australia,13457
25-9-19,"['Ground Zero', 'FURY']","['16', '4']",Mirage,ESEA MDL Season 32 Australia,13456
25-9-19,"['Movistar Riders', 'GamerLegion']","['3', '16']",Overpass,European Champions Cup,13455
25-9-19,"['Movistar Riders', 'GamerLegion']","['19', '17']",Train,European Champions Cup,13455
25-9-19,"['Movistar Riders', 'GamerLegion']","['10', '16']",Inferno,European Champions Cup,13455
25-9-19,"['Genuine', 'Chiefs']","['16', '11']",Train,ESEA MDL Season 32 Australia,13454
25-9-19,"['OneThree', 'Copenhagen Flames']","['16', '10']",Inferno,LBET Invitational,13453
25-9-19,"['Copenhagen Flames', 'OneThree']","['16', '5']",Nuke,LBET Invitational,13453
25-9-19,"['OneThree', 'Copenhagen Flames']","['16', '14']",Train,LBET Invitational,13453
25-9-19,"['Heretics', 'SKADE']","['14', '16']",Mirage,SECTOR: MOSTBET,13452
25-9-19,"['SKADE', 'Heretics']","['16', '12']",Dust2,SECTOR: MOSTBET,13452
25-9-19,"['Syman', 'Nordavind']","['16', '13']",Dust2,NEST Pro: EU & CIS Qualifier,13451
25-9-19,"['Nordavind', 'Syman']","['16', '3']",Vertigo,NEST Pro: EU & CIS Qualifier,13451
25-9-19,"['Nordavind', 'Syman']","['11', '16']",Inferno,NEST Pro: EU & CIS Qualifier,13451
25-9-19,"['Umumba', '5orgless']","['4', '16']",Overpass,OMEN Challenger Series 2019 India Qualifier,13450
25-9-19,"['5orgless', 'Umumba']","['16', '12']",Inferno,OMEN Challenger Series 2019 India Qualifier,13450
25-9-19,"['Illuminar', 'SMASH']","['16', '14']",Train,European Champions Cup,13449
25-9-19,"['SMASH', 'Illuminar']","['9', '16']",Mirage,European Champions Cup,13449
25-9-19,"['NASR', 'Entity']","['22', '19']",Inferno,OMEN Challenger Series 2019 India Qualifier,13448
25-9-19,"['Entity', 'NASR']","['19', '22']",Train,OMEN Challenger Series 2019 India Qualifier,13448
25-9-19,"['AGO', 'Tricked']","['16', '8']",Mirage,ESEA MDL Season 32 Europe,13447
25-9-19,"['AGF', 'Maknitude']","['16', '5']",Overpass,POWER Ligaen Season 11,13446
25-9-19,"['AGF', 'Maknitude']","['16', '9']",Nuke,POWER Ligaen Season 11,13446
25-9-19,"['PACT', 'Nemiga']","['7', '16']",Inferno,OGA Counter PIT by AMD and Sapphire Season 6,13445
25-9-19,"['PACT', 'Nemiga']","['12', '16']",Nuke,OGA Counter PIT by AMD and Sapphire Season 6,13445
25-9-19,"['Se7en', 'Espada']","['17', '19']",Mirage,LBET Invitational,13444
25-9-19,"['Espada', 'Se7en']","['2', '16']",Dust2,LBET Invitational,13444
25-9-19,"['Se7en', 'Espada']","['16', '10']",Nuke,LBET Invitational,13444
25-9-19,"['MAD Lions', 'Movistar Riders']","['3', '16']",Inferno,La Copa 2019,13443
25-9-19,"['Movistar Riders', 'MAD Lions']","['16', '13']",Mirage,La Copa 2019,13443
25-9-19,"['HAVU', 'SJ']","['16', '11']",Dust2,OGA Counter PIT by AMD and Sapphire Season 6,13442
25-9-19,"['SJ', 'HAVU']","['16', '14']",Inferno,OGA Counter PIT by AMD and Sapphire Season 6,13442
25-9-19,"['SJ', 'HAVU']","['19', '15']",Nuke,OGA Counter PIT by AMD and Sapphire Season 6,13442
25-9-19,"['Copenhagen Flames', 'STEP']","['10', '16']",Nuke,POWER Ligaen Season 11,13441
25-9-19,"['STEP', 'Copenhagen Flames']","['5', '16']",Inferno,POWER Ligaen Season 11,13440
25-9-19,"['Copenhagen Flames', 'STEP']","['19', '16']",Train,POWER Ligaen Season 11,13440
25-9-19,"['DETONA', 'W7M']","['16', '12']",Inferno,Brasileirão Season 1,13439
25-9-19,"['W7M', 'DETONA']","['11', '16']",Dust2,Brasileirão Season 1,13439
26-9-19,"['Keyd', 'Isurus']","['8', '16']",Inferno,Brasileirão Season 1,13438
26-9-19,"['Isurus', 'Keyd']","['4', '16']",Dust2,Brasileirão Season 1,13438
26-9-19,"['The Quest', 'INTZ']","['10', '16']",Overpass,ESEA MDL Season 32 North America,13437
26-9-19,"['Mythic', 'Rap Gang']","['16', '11']",Train,ESEA MDL Season 32 North America,13436
26-9-19,"['Divine', 'MAC-51']","['16', '8']",Inferno,ESEA MDL Season 32 North America,13435
26-9-19,"['AUGUST', 'TYLOO']","['14', '16']",Inferno,StarSeries i-League Season 8 Asia Qualifier,13434
26-9-19,"['AUGUST', 'TYLOO']","['14', '16']",Train,StarSeries i-League Season 8 Asia Qualifier,13434
26-9-19,"['Invictus', 'EHOME']","['16', '6']",Nuke,StarSeries i-League Season 8 Asia Qualifier,13433
26-9-19,"['EHOME', 'Invictus']","['13', '16']",Train,StarSeries i-League Season 8 Asia Qualifier,13433
26-9-19,"['5POWER', 'Lynn Vision']","['16', '3']",Overpass,StarSeries i-League Season 8 Asia Qualifier,13432
26-9-19,"['Lynn Vision', '5POWER']","['8', '16']",Dust2,StarSeries i-League Season 8 Asia Qualifier,13432
26-9-19,"['Genuine', 'Corvidae']","['16', '12']",Vertigo,LPL Pro League Season 3,13431
26-9-19,"['Genuine', 'Corvidae']","['16', '7']",Train,LPL Pro League Season 3,13431
26-9-19,"['Bizarre', 'ORDER']","['9', '16']",Overpass,ESEA MDL Season 32 Australia,13430
26-9-19,"['SJ', 'adwokacik']","['13', '16']",Train,LBET Invitational,13429
26-9-19,"['adwokacik', 'SJ']","['16', '19']",Dust2,LBET Invitational,13429
26-9-19,"['SJ', 'adwokacik']","['7', '16']",Inferno,LBET Invitational,13429
