Date,Team1,Team2,Score,Map,Event,Series
16-1-21,"['Mythic', 'Jonji', 'fl0m', 'ptr', 'DAVEY', 'zNf']","['Secret Club', 'v1c', 'SLIGHT', 'WolfY', 'CLASIA', 'jitter']","['22', '18']",Overpass,Mythic Winter Cup 2021,7862
16-1-21,"['Mythic', 'Jonji', 'DAVEY', 'ptr', 'zNf', 'fl0m']","['Secret Club', 'WolfY', 'jitter', 'CLASIA', 'SLIGHT', 'v1c']","['20', '22']",Vertigo,Mythic Winter Cup 2021,7862
16-1-21,"['Rebirth', 'Inseaniac', 'XotiC', 'retchy', 'curry', 'nosraC']","['RBG', 'chop', 'HexT', 'Wolffe', 'Walco', 'wiz']","['11', '16']",Inferno,Mythic Winter Cup 2021,7861
16-1-21,"['Rebirth', 'retchy', 'curry', 'XotiC', 'nosraC', 'Inseaniac']","['RBG', 'Wolffe', 'Walco', 'HexT', 'wiz', 'chop']","['8', '16']",Mirage,Mythic Winter Cup 2021,7861
16-1-21,"['Rebirth', 'Inseaniac', 'XotiC', 'retchy', 'nosraC', 'curry']","['RBG', 'Wolffe', 'HexT', 'chop', 'Walco', 'wiz']","['19', '17']",Vertigo,Mythic Winter Cup 2021,7861
17-1-21,"['Secret Club', 'CLASIA', 'jitter', 'SLIGHT', 'WolfY', 'v1c']","['High Coast', 'djay', 'bew', 'RCF', 'ben1337', 'PwnAlone']","['14', '16']",Inferno,Mythic Winter Cup 2021,7860
17-1-21,"['Secret Club', 'CLASIA', 'WolfY', 'jitter', 'SLIGHT', 'v1c']","['High Coast', 'PwnAlone', 'djay', 'ben1337', 'bew', 'RCF']","['9', '16']",Mirage,Mythic Winter Cup 2021,7860
17-1-21,"['Secret Club', 'jitter', 'WolfY', 'CLASIA', 'SLIGHT', 'v1c']","['High Coast', 'RCF', 'bew', 'PwnAlone', 'ben1337', 'djay']","['4', '16']",Overpass,Mythic Winter Cup 2021,7860
17-1-21,"['Triumph', 'Cooper', 'Bwills', 'Shakezullah', 'viz', 'cxzi']","['RBG', 'Walco', 'HexT', 'wiz', 'chop', 'Wolffe']","['11', '16']",Overpass,Mythic Winter Cup 2021,7859
17-1-21,"['Triumph', 'Cooper', 'viz', 'Shakezullah', 'Bwills', 'cxzi']","['RBG', 'Walco', 'Wolffe', 'wiz', 'chop', 'HexT']","['8', '16']",Mirage,Mythic Winter Cup 2021,7859
17-1-21,"['Triumph', 'cxzi', 'Cooper', 'Bwills', 'viz', 'Shakezullah']","['RBG', 'chop', 'Walco', 'Wolffe', 'wiz', 'HexT']","['16', '14']",Inferno,Mythic Winter Cup 2021,7859
17-1-21,"['NAVI Junior', 'Gospadarov', 'Topa', 'kapacho', 'b1t', 'm0NESY']","['SINNERS', 'oskar', 'ZEDKO', 'NEOFRAG', 'SHOCK', 'beastik']","['16', '5']",Inferno,Shadow League Season 1,7858
17-1-21,"['NAVI Junior', 'b1t', 'Topa', 'kapacho', 'Gospadarov', 'm0NESY']","['SINNERS', 'NEOFRAG', 'beastik', 'SHOCK', 'ZEDKO', 'oskar']","['12', '16']",Vertigo,Shadow League Season 1,7858
17-1-21,"['Project X', 'w0nderful', 'SENSEi', '7oX1C', 'Psycho', 'Sergiz']","['The Incas', 'Ganginho', 'cptkurtka023', 'spat1ch', 'MERL', 'neiter2k']","['16', '14']",Train,ROG Winter Cup 2020,7857
17-1-21,"['Project X', 'Sergiz', '7oX1C', 'SENSEi', 'Psycho', 'w0nderful']","['The Incas', 'Ganginho', 'spat1ch', 'cptkurtka023', 'MERL', 'neiter2k']","['9', '16']",Inferno,ROG Winter Cup 2020,7857
17-1-21,"['BIG', 'XANTARES', 'tabseN', 'syrsoN', 'k1to', 'tiziaN']","['Rhein Neckar', 'S3NSEY', 'j1NZO', 'ReacTioNNN', 'PREET', 'FreeZe']","['14', '16']",Vertigo,ESL Meisterschaft Autumn 2020,7856
17-1-21,"['BIG', 'syrsoN', 'XANTARES', 'tabseN', 'tiziaN', 'k1to']","['Rhein Neckar', 'j1NZO', 'S3NSEY', 'FreeZe', 'PREET', 'ReacTioNNN']","['2', '16']",Nuke,ESL Meisterschaft Autumn 2020,7856
17-1-21,"['Sprout', 'dycha', 'degster', 'faveN', 'denis', 'Spiidi']","['ALTERNATE aTTaX', 'stfN', 'ScrunK', 'PANIX', 'Krimbo', 'kzy']","['16', '6']",Vertigo,ESL Meisterschaft Autumn 2020,7855
17-1-21,"['Sprout', 'dycha', 'degster', 'Spiidi', 'faveN', 'denis']","['ALTERNATE aTTaX', 'PANIX', 'Krimbo', 'ScrunK', 'stfN', 'kzy']","['13', '16']",Mirage,ESL Meisterschaft Autumn 2020,7855
17-1-21,"['NAVI Youth', 'pogor3lov', 'YumsaN', 'fear', 'Synyx', 'headtr1ck']","['Gucci Squad', 'kinqie', 'Delpha', 'rinji', 'santys', 'alfa']","['5', '16']",Inferno,ROG Winter Cup 2020,7854
17-1-21,"['NAVI Youth', 'pogor3lov', 'fear', 'headtr1ck', 'Synyx', 'YumsaN']","['Gucci Squad', 'Delpha', 'rinji', 'kinqie', 'santys', 'alfa']","['14', '16']",Mirage,ROG Winter Cup 2020,7854
17-1-21,"['NAVI Youth', 'Synyx', 'YumsaN', 'fear', 'headtr1ck', 'pogor3lov']","['Gucci Squad', 'kinqie', 'Delpha', 'rinji', 'alfa', 'santys']","['14', '16']",Train,ROG Winter Cup 2020,7854
17-1-21,"['BIG', 'syrsoN', 'tabseN', 'tiziaN', 'k1to', 'XANTARES']","['Sprout', 'Spiidi', 'degster', 'faveN', 'dycha', 'denis']","['16', '19']",Vertigo,ESL Meisterschaft Autumn 2020,7853
17-1-21,"['BIG', 'syrsoN', 'tabseN', 'tiziaN', 'XANTARES', 'k1to']","['Sprout', 'degster', 'faveN', 'dycha', 'denis', 'Spiidi']","['25', '22']",Dust2,ESL Meisterschaft Autumn 2020,7853
17-1-21,"['BIG', 'tabseN', 'XANTARES', 'syrsoN', 'k1to', 'tiziaN']","['Sprout', 'faveN', 'Spiidi', 'degster', 'dycha', 'denis']","['10', '16']",Nuke,ESL Meisterschaft Autumn 2020,7853
17-1-21,"['Project X', 'w0nderful', 'SENSEi', '7oX1C', 'Sergiz', 'Psycho']","['NAVI Youth', 'fear', 'headtr1ck', 'pogor3lov', 'YumsaN', 'Synyx']","['17', '19']",Vertigo,ROG Winter Cup 2020,7852
17-1-21,"['Project X', 'w0nderful', 'Psycho', 'SENSEi', '7oX1C', 'Sergiz']","['NAVI Youth', 'fear', 'headtr1ck', 'Synyx', 'pogor3lov', 'YumsaN']","['5', '16']",Inferno,ROG Winter Cup 2020,7852
17-1-21,"['High Coast', 'djay', 'PwnAlone', 'RCF', 'bew', 'ben1337']","['Triumph', 'Cooper', 'Shakezullah', 'Bwills', 'cxzi', 'viz']","['8', '16']",Overpass,Mythic Winter Cup 2021,7851
17-1-21,"['High Coast', 'RCF', 'bew', 'PwnAlone', 'djay', 'ben1337']","['Triumph', 'Cooper', 'Shakezullah', 'Bwills', 'viz', 'cxzi']","['16', '10']",Inferno,Mythic Winter Cup 2021,7851
18-1-21,"['SG.pro', 'Diray', 'kise', 's1natoRRR', 'MyLastChance', 'Wonderful_Y']","['EC Kyiv', 's4', 'Templ', 'amster', 'Smash', 'byr9']","['6', '16']",Dust2,Snow Sweet Snow 1 Regionals,7850
18-1-21,"['SG.pro', 'Wonderful_Y', 's1natoRRR', 'kise', 'MyLastChance', 'Diray']","['EC Kyiv', 'amster', 'Smash', 's4', 'byr9', 'Templ']","['16', '13']",Vertigo,Snow Sweet Snow 1 Regionals,7850
18-1-21,"['Unique', 'Kre1N', 'floweaN', 'SELLTER', 'shalfey', 'crush']","['VP.Prodigy', 'Norwi', 'Re1GN', 'muR', 'h1glaiN', 'awesome']","['16', '9']",Nuke,Snow Sweet Snow 1 Regionals,7849
18-1-21,"['Unique', 'floweaN', 'SELLTER', 'shalfey', 'Kre1N', 'crush']","['VP.Prodigy', 'h1glaiN', 'muR', 'awesome', 'Norwi', 'Re1GN']","['16', '12']",Dust2,Snow Sweet Snow 1 Regionals,7849
18-1-21,"['Unique', 'SELLTER', 'Kre1N', 'shalfey', 'crush', 'floweaN']","['VP.Prodigy', 'Norwi', 'muR', 'Re1GN', 'h1glaiN', 'awesome']","['12', '16']",Train,Snow Sweet Snow 1 Regionals,7849
18-1-21,"['EC Kyiv', 'Templ', 'Smash', 'byr9', 's4', 'amster']","['Unique', 'floweaN', 'Kre1N', 'shalfey', 'crush', 'SELLTER']","['10', '16']",Inferno,Snow Sweet Snow 1 Regionals,7848
18-1-21,"['EC Kyiv', 'Smash', 's4', 'amster', 'byr9', 'Templ']","['Unique', 'floweaN', 'SELLTER', 'shalfey', 'crush', 'Kre1N']","['16', '11']",Train,Snow Sweet Snow 1 Regionals,7848
18-1-21,"['SG.pro', 'Diray', 'kise', 'MyLastChance', 'Wonderful_Y', 's1natoRRR']","['VP.Prodigy', 'Re1GN', 'awesome', 'h1glaiN', 'muR', 'Norwi']","['16', '10']",Dust2,Snow Sweet Snow 1 Regionals,7847
18-1-21,"['SG.pro', 'Diray', 'MyLastChance', 's1natoRRR', 'kise', 'Wonderful_Y']","['VP.Prodigy', 'Norwi', 'Re1GN', 'muR', 'awesome', 'h1glaiN']","['4', '16']",Vertigo,Snow Sweet Snow 1 Regionals,7847
18-1-21,"['SG.pro', 's1natoRRR', 'MyLastChance', 'kise', 'Diray', 'Wonderful_Y']","['VP.Prodigy', 'h1glaiN', 'Norwi', 'awesome', 'Re1GN', 'muR']","['16', '19']",Train,Snow Sweet Snow 1 Regionals,7847
18-1-21,"['HellRaisers', 'kalinka', 'anarkez', 'ProbLeM', 'JIaYm', 'Flarich']","['Trident', 'clax', 'glowiing', 'tricky', 'seized', 'dukefissura']","['15', '19']",Nuke,Snow Sweet Snow 1 Regionals,7846
18-1-21,"['HellRaisers', 'kalinka', 'Flarich', 'JIaYm', 'ProbLeM', 'anarkez']","['Trident', 'tricky', 'glowiing', 'clax', 'seized', 'dukefissura']","['16', '5']",Dust2,Snow Sweet Snow 1 Regionals,7846
18-1-21,"['Winstrike', 'NickelBack', 'Krad', 'El1an', 'Forester', 'Lack1']","['Project X', 'w0nderful', 'SENSEi', 'Sergiz', 'Psycho', '7oX1C']","['10', '16']",Overpass,Snow Sweet Snow 1 Regionals,7845
18-1-21,"['Winstrike', 'El1an', 'Krad', 'NickelBack', 'Lack1', 'Forester']","['Project X', 'SENSEi', 'w0nderful', '7oX1C', 'Sergiz', 'Psycho']","['8', '16']",Train,Snow Sweet Snow 1 Regionals,7845
18-1-21,"['Winstrike', 'Forester', 'El1an', 'Krad', 'NickelBack', 'Lack1']","['Project X', 'SENSEi', 'w0nderful', '7oX1C', 'Sergiz', 'Psycho']","['11', '16']",Mirage,Snow Sweet Snow 1 Regionals,7845
18-1-21,"['MAESTRO', 'ritchiEE', 'n0tice', 'matty', 'Stev0se', 'simix']","['Movistar Riders', 'smooya', 'mopoz', 'shokz', 'steel', 'alex']","['16', '6']",Mirage,ESL European Championship Winter 2020,7844
18-1-21,"['MAESTRO', 'ritchiEE', 'n0tice', 'Stev0se', 'simix', 'matty']","['Movistar Riders', 'mopoz', 'smooya', 'steel', 'shokz', 'alex']","['7', '16']",Nuke,ESL European Championship Winter 2020,7844
18-1-21,"['LDLC', 'hAdji', 'SIXER', 'Keoz', 'Maka', 'Lambert']","['Sangal', 'imoRR', 'paz', 'ngiN', 'MAJ3R', 'l0gicman']","['4', '16']",Inferno,ESL European Championship Winter 2020,7843
18-1-21,"['LDLC', 'Keoz', 'SIXER', 'Lambert', 'Maka', 'hAdji']","['Sangal', 'paz', 'imoRR', 'l0gicman', 'MAJ3R', 'ngiN']","['14', '16']",Nuke,ESL European Championship Winter 2020,7843
18-1-21,"['LDLC', 'hAdji', 'Maka', 'SIXER', 'Keoz', 'Lambert']","['Sangal', 'MAJ3R', 'l0gicman', 'imoRR', 'ngiN', 'paz']","['22', '20']",Train,ESL European Championship Winter 2020,7843
18-1-21,"['Sprout', 'kressy', 'faveN', 'slaxz-', 'Spiidi', 'denis']","['KINGZZZ', 'osama', 'xpMONSTER', 'eleKz', 'merisinho', 'zed']","['8', '16']",Dust2,ESL European Championship Winter 2020,7842
18-1-21,"['Sprout', 'faveN', 'slaxz-', 'denis', 'Spiidi', 'kressy']","['KINGZZZ', 'zed', 'merisinho', 'osama', 'eleKz', 'xpMONSTER']","['5', '16']",Train,ESL European Championship Winter 2020,7842
18-1-21,"['Endpoint', 'CRUC1AL', 'Surreal', 'robiin', 'MiGHTYMAX', 'Thomas']","['Elites', 'BOROS', 'Bibu', 'Dementor', 'jonyzera', 'Pata_Jones']","['16', '3']",Mirage,ESL European Championship Winter 2020,7841
18-1-21,"['Endpoint', 'robiin', 'Thomas', 'CRUC1AL', 'Surreal', 'MiGHTYMAX']","['Elites', 'jonyzera', 'Pata_Jones', 'Dementor', 'Bibu', 'BOROS']","['9', '16']",Dust2,ESL European Championship Winter 2020,7841
18-1-21,"['HellRaisers', 'anarkez', 'JIaYm', 'Flarich', 'ProbLeM', 'kalinka']","['Winstrike', 'Forester', 'Krad', 'Lack1', 'NickelBack', 'El1an']","['2', '16']",Overpass,Snow Sweet Snow 1 Regionals,7840
18-1-21,"['HellRaisers', 'ProbLeM', 'kalinka', 'Flarich', 'JIaYm', 'anarkez']","['Winstrike', 'El1an', 'Forester', 'Krad', 'Lack1', 'NickelBack']","['14', '16']",Train,Snow Sweet Snow 1 Regionals,7840
18-1-21,"['HellRaisers', 'kalinka', 'Flarich', 'ProbLeM', 'anarkez', 'JIaYm']","['Winstrike', 'Krad', 'NickelBack', 'El1an', 'Forester', 'Lack1']","['16', '9']",Mirage,Snow Sweet Snow 1 Regionals,7840
18-1-21,"['Trident', 'clax', 'glowiing', 'tricky', 'dukefissura', 'seized']","['Project X', 'w0nderful', 'Psycho', 'Sergiz', 'SENSEi', '7oX1C']","['16', '19']",Nuke,Snow Sweet Snow 1 Regionals,7839
18-1-21,"['Trident', 'tricky', 'clax', 'dukefissura', 'seized', 'glowiing']","['Project X', 'SENSEi', 'Sergiz', '7oX1C', 'w0nderful', 'Psycho']","['12', '16']",Overpass,Snow Sweet Snow 1 Regionals,7839
18-1-21,"['Trident', 'seized', 'tricky', 'glowiing', 'dukefissura', 'clax']","['Project X', 'SENSEi', 'Sergiz', 'w0nderful', '7oX1C', 'Psycho']","['5', '16']",Inferno,Snow Sweet Snow 1 Regionals,7839
19-1-21,"['Lilmix', 'bq', 'isak', 'Svedjehed', 'quix', 'b0denmaster']","['KOVA', 'Spargo', 'uli', 'pietola', 'Twixie', 'peku']","['5', '16']",Vertigo,Snow Sweet Snow 1 Regionals,7838
19-1-21,"['Lilmix', 'b0denmaster', 'isak', 'bq', 'quix', 'Svedjehed']","['KOVA', 'uli', 'peku', 'pietola', 'Spargo', 'Twixie']","['17', '19']",Mirage,Snow Sweet Snow 1 Regionals,7838
19-1-21,"['SJ', 'BONA', 'Jelo', 'AKE', 'arvid', 'zks']","['Young Ninjas', 'Sapec', 'ztr', 'phzy', 'Mann3n', 'hampus']","['9', '16']",Inferno,Snow Sweet Snow 1 Regionals,7837
19-1-21,"['SJ', 'arvid', 'AKE', 'zks', 'BONA', 'Jelo']","['Young Ninjas', 'hampus', 'Mann3n', 'ztr', 'phzy', 'Sapec']","['10', '16']",Nuke,Snow Sweet Snow 1 Regionals,7837
19-1-21,"['SJ', 'arvid', 'BONA', 'zks', 'AKE', 'Jelo']","['Young Ninjas', 'Sapec', 'hampus', 'phzy', 'ztr', 'Mann3n']","['16', '12']",Mirage,Snow Sweet Snow 1 Regionals,7837
19-1-21,"['Sangal', 'imoRR', 'MAJ3R', 'ngiN', 'paz', 'l0gicman']","['GamerLegion', 'eraa', 'dobbo', 'Adam9130', 'Zero', 'RuStY']","['14', '16']",Nuke,Shadow League Season 1,7836
19-1-21,"['Sangal', 'imoRR', 'MAJ3R', 'paz', 'l0gicman', 'ngiN']","['GamerLegion', 'eraa', 'dobbo', 'RuStY', 'Zero', 'Adam9130']","['16', '19']",Vertigo,Shadow League Season 1,7836
19-1-21,"['Lilmix', 'Svedjehed', 'b0denmaster', 'isak', 'quix', 'bq']","['SJ', 'arvid', 'Jelo', 'BONA', 'zks', 'AKE']","['16', '11']",Mirage,Snow Sweet Snow 1 Regionals,7835
19-1-21,"['Lilmix', 'b0denmaster', 'isak', 'bq', 'Svedjehed', 'quix']","['SJ', 'arvid', 'zks', 'Jelo', 'BONA', 'AKE']","['12', '16']",Train,Snow Sweet Snow 1 Regionals,7835
19-1-21,"['KOVA', 'Twixie', 'Spargo', 'uli', 'pietola', 'peku']","['Young Ninjas', 'Mann3n', 'ztr', 'hampus', 'phzy', 'Sapec']","['7', '16']",Train,Snow Sweet Snow 1 Regionals,7834
19-1-21,"['KOVA', 'uli', 'Spargo', 'peku', 'Twixie', 'pietola']","['Young Ninjas', 'phzy', 'Sapec', 'hampus', 'Mann3n', 'ztr']","['14', '16']",Nuke,Snow Sweet Snow 1 Regionals,7834
19-1-21,"['KOVA', 'uli', 'Twixie', 'pietola', 'peku', 'Spargo']","['Young Ninjas', 'hampus', 'Sapec', 'ztr', 'Mann3n', 'phzy']","['9', '16']",Vertigo,Snow Sweet Snow 1 Regionals,7834
19-1-21,"['Nexus', 'ragga', 'iM', 'XELLOW', 'SEMINTE', 'BTN']","['Lyngby Vikings', 'NaToSaphiX', 'FASHR', 'rilax', 'birdfromsky', 'raalz']","['11', '16']",Train,Shadow League Season 1,7833
19-1-21,"['Nexus', 'iM', 'ragga', 'XELLOW', 'SEMINTE', 'BTN']","['Lyngby Vikings', 'NaToSaphiX', 'birdfromsky', 'rilax', 'raalz', 'FASHR']","['11', '16']",Inferno,Shadow League Season 1,7832
19-1-21,"['Nexus', 'iM', 'ragga', 'SEMINTE', 'BTN', 'XELLOW']","['Lyngby Vikings', 'birdfromsky', 'NaToSaphiX', 'FASHR', 'rilax', 'raalz']","['16', '8']",Nuke,Shadow League Season 1,7832
19-1-21,"['Izako Boars', 'siuhy', 'TOAO', 'STOMP', 'szejn', 'mono']","['AGO', 'snatchie', 'rallen', 'Furlan', 'F1KU', 'reatz']","['16', '10']",Mirage,Snow Sweet Snow 1 Regionals,7831
19-1-21,"['Izako Boars', 'siuhy', 'STOMP', 'mono', 'TOAO', 'szejn']","['AGO', 'rallen', 'snatchie', 'Furlan', 'F1KU', 'reatz']","['17', '19']",Vertigo,Snow Sweet Snow 1 Regionals,7831
19-1-21,"['Izako Boars', 'szejn', 'mono', 'STOMP', 'siuhy', 'TOAO']","['AGO', 'snatchie', 'rallen', 'reatz', 'Furlan', 'F1KU']","['16', '12']",Train,Snow Sweet Snow 1 Regionals,7831
19-1-21,"['Pompa', 'fr3nd', 'bnox', 'koyot', 'Miki', 'Grashog']","['HONORIS', 'azizz', 'reiko', 'TaZ', 'NEO', 'Grucha']","['16', '12']",Inferno,Snow Sweet Snow 1 Regionals,7830
19-1-21,"['Pompa', 'bnox', 'koyot', 'Grashog', 'Miki', 'fr3nd']","['HONORIS', 'NEO', 'azizz', 'TaZ', 'Grucha', 'reiko']","['16', '8']",Vertigo,Snow Sweet Snow 1 Regionals,7830
19-1-21,"['Pompa', 'fr3nd', 'Grashog', 'koyot', 'bnox', 'Miki']","['HONORIS', 'reiko', 'NEO', 'TaZ', 'azizz', 'Grucha']","['16', '10']",Nuke,Snow Sweet Snow 1 Regionals,7830
19-1-21,"['Project X', 'SENSEi', 'Sergiz', '7oX1C', 'Psycho', 'w0nderful']","['Vexed', 'shyyne', 'leaf', 'volt', 'EIZA', 'dox']","['11', '16']",Inferno,Shadow League Season 1,7829
19-1-21,"['Project X', 'SENSEi', 'Psycho', 'Sergiz', 'w0nderful', '7oX1C']","['Vexed', 'dox', 'leaf', 'shyyne', 'EIZA', 'volt']","['16', '10']",Train,Shadow League Season 1,7829
19-1-21,"['Astralis', 'gla1ve', 'device', 'Magisk', 'dupreeh', 'Xyp9x']","['Evil Geniuses', 'CeRq', 'Ethan', 'tarik', 'stanislaw', 'Brehze']","['14', '16']",Inferno,BLAST Premier Global Final 2020,7828
19-1-21,"['Astralis', 'Xyp9x', 'dupreeh', 'gla1ve', 'device', 'Magisk']","['Evil Geniuses', 'CeRq', 'Brehze', 'Ethan', 'stanislaw', 'tarik']","['8', '16']",Overpass,BLAST Premier Global Final 2020,7828
19-1-21,"['Astralis', 'Magisk', 'device', 'Xyp9x', 'gla1ve', 'dupreeh']","['Evil Geniuses', 'Brehze', 'Ethan', 'tarik', 'stanislaw', 'CeRq']","['16', '6']",Vertigo,BLAST Premier Global Final 2020,7828
19-1-21,"['Sprout', 'Spiidi', 'faveN', 'slaxz-', 'kressy', 'denis']","['Movistar Riders', 'mopoz', 'shokz', 'smooya', 'alex', 'steel']","['16', '14']",Nuke,ESL European Championship Winter 2020,7827
19-1-21,"['Sprout', 'Spiidi', 'slaxz-', 'denis', 'kressy', 'faveN']","['Movistar Riders', 'smooya', 'steel', 'shokz', 'alex', 'mopoz']","['16', '9']",Train,ESL European Championship Winter 2020,7827
19-1-21,"['Sprout', 'kressy', 'faveN', 'denis', 'Spiidi', 'slaxz-']","['Movistar Riders', 'alex', 'mopoz', 'smooya', 'shokz', 'steel']","['7', '16']",Inferno,ESL European Championship Winter 2020,7827
19-1-21,"['Endpoint', 'robiin', 'CRUC1AL', 'Thomas', 'MiGHTYMAX', 'Surreal']","['LDLC', 'Maka', 'SIXER', 'hAdji', 'Keoz', 'Lambert']","['22', '20']",Inferno,ESL European Championship Winter 2020,7826
19-1-21,"['Endpoint', 'MiGHTYMAX', 'Surreal', 'CRUC1AL', 'Thomas', 'robiin']","['LDLC', 'Lambert', 'hAdji', 'SIXER', 'Maka', 'Keoz']","['5', '16']",Vertigo,ESL European Championship Winter 2020,7826
19-1-21,"['Endpoint', 'MiGHTYMAX', 'CRUC1AL', 'robiin', 'Surreal', 'Thomas']","['LDLC', 'SIXER', 'Lambert', 'Maka', 'Keoz', 'hAdji']","['16', '12']",Train,ESL European Championship Winter 2020,7826
19-1-21,"['Pompa', 'Miki', 'bnox', 'koyot', 'Grashog', 'fr3nd']","['AGO', 'snatchie', 'F1KU', 'Furlan', 'reatz', 'rallen']","['8', '16']",Overpass,Snow Sweet Snow 1 Regionals,7825
19-1-21,"['Pompa', 'bnox', 'Miki', 'fr3nd', 'koyot', 'Grashog']","['AGO', 'snatchie', 'F1KU', 'rallen', 'reatz', 'Furlan']","['14', '16']",Dust2,Snow Sweet Snow 1 Regionals,7825
19-1-21,"['HONORIS', 'Grucha', 'reiko', 'NEO', 'TaZ', 'azizz']","['Izako Boars', 'mono', 'TOAO', 'siuhy', 'STOMP', 'szejn']","['11', '16']",Nuke,Snow Sweet Snow 1 Regionals,7824
19-1-21,"['HONORIS', 'reiko', 'Grucha', 'NEO', 'azizz', 'TaZ']","['Izako Boars', 'STOMP', 'szejn', 'siuhy', 'mono', 'TOAO']","['13', '16']",Train,Snow Sweet Snow 1 Regionals,7824
19-1-21,"['HONORIS', 'reiko', 'azizz', 'NEO', 'Grucha', 'TaZ']","['Izako Boars', 'szejn', 'siuhy', 'TOAO', 'mono', 'STOMP']","['16', '9']",Vertigo,Snow Sweet Snow 1 Regionals,7824
19-1-21,"['SINNERS', 'oskar', 'NEOFRAG', 'SHOCK', 'beastik', 'ZEDKO']","['Invictus Int', 'killmatic', 'V4D1M', 'Electro', 'r1nkle', 'L4F']","['16', '4']",Train,Shadow League Season 1,7823
19-1-21,"['SINNERS', 'oskar', 'beastik', 'ZEDKO', 'NEOFRAG', 'SHOCK']","['Invictus Int', 'V4D1M', 'r1nkle', 'killmatic', 'L4F', 'Electro']","['16', '4']",Vertigo,Shadow League Season 1,7823
19-1-21,"['SINNERS', 'oskar', 'ZEDKO', 'NEOFRAG', 'SHOCK', 'beastik']","['Invictus Int', 'L4F', 'r1nkle', 'Electro', 'killmatic', 'V4D1M']","['5', '16']",Mirage,Shadow League Season 1,7823
19-1-21,"['G2', 'NiKo', 'kennyS', 'AMANEK', 'nexa', 'huNter-']","['FURIA', 'yuurih', 'VINI', 'honda', 'KSCERATO', 'arT']","['12', '16']",Inferno,BLAST Premier Global Final 2020,7822
19-1-21,"['G2', 'NiKo', 'huNter-', 'kennyS', 'nexa', 'AMANEK']","['FURIA', 'yuurih', 'KSCERATO', 'VINI', 'honda', 'arT']","['16', '14']",Mirage,BLAST Premier Global Final 2020,7822
19-1-21,"['G2', 'NiKo', 'kennyS', 'nexa', 'AMANEK', 'huNter-']","['FURIA', 'KSCERATO', 'honda', 'yuurih', 'arT', 'VINI']","['16', '10']",Nuke,BLAST Premier Global Final 2020,7822
19-1-21,"['Movistar Riders', 'mopoz', 'alex', 'smooya', 'steel', 'shokz']","['Endpoint', 'Thomas', 'MiGHTYMAX', 'Surreal', 'robiin', 'CRUC1AL']","['10', '16']",Overpass,ESL European Championship Winter 2020,7821
19-1-21,"['Movistar Riders', 'smooya', 'mopoz', 'steel', 'alex', 'shokz']","['Endpoint', 'CRUC1AL', 'robiin', 'Surreal', 'Thomas', 'MiGHTYMAX']","['16', '13']",Vertigo,ESL European Championship Winter 2020,7821
20-1-21,"['VP.Prodigy', 'h1glaiN', 'Re1GN', 'Norwi', 'muR', 'awesome']","['Cult', 'rAge', 'DemQQ', 'j3kie', 'Senpai102k', 'fenvicious']","['7', '16']",Inferno,Shadow League Season 1,7820
20-1-21,"['VP.Prodigy', 'Norwi', 'awesome', 'Re1GN', 'muR', 'h1glaiN']","['Cult', 'j3kie', 'rAge', 'DemQQ', 'fenvicious', 'Senpai102k']","['16', '10']",Nuke,Shadow League Season 1,7820
20-1-21,"['VP.Prodigy', 'awesome', 'Re1GN', 'muR', 'Norwi', 'h1glaiN']","['Cult', 'rAge', 'DemQQ', 'j3kie', 'Senpai102k', 'fenvicious']","['16', '14']",Train,Shadow League Season 1,7820
20-1-21,"['GamerLegion', 'Adam9130', 'dobbo', 'eraa', 'Zero', 'RuStY']","['TheDice', 'afro', 'nonick', 'XpG', 'Djoko', 'Polox']","['17', '19']",Dust2,Snow Sweet Snow 1 Regionals,7819
20-1-21,"['GamerLegion', 'dobbo', 'Zero', 'eraa', 'Adam9130', 'RuStY']","['TheDice', 'afro', 'XpG', 'Djoko', 'Polox', 'nonick']","['7', '16']",Overpass,Snow Sweet Snow 1 Regionals,7819
20-1-21,"['GamerLegion', 'eraa', 'Adam9130', 'RuStY', 'Zero', 'dobbo']","['TheDice', 'Djoko', 'XpG', 'afro', 'Polox', 'nonick']","['16', '7']",Nuke,Snow Sweet Snow 1 Regionals,7819
20-1-21,"['SINNERS', 'SHOCK', 'ZEDKO', 'oskar', 'NEOFRAG', 'beastik']","['Vexed', 'EIZA', 'shyyne', 'volt', 'leaf', 'dox']","['16', '7']",Train,Snow Sweet Snow 1 Regionals,7818
20-1-21,"['SINNERS', 'ZEDKO', 'NEOFRAG', 'SHOCK', 'oskar', 'beastik']","['Vexed', 'shyyne', 'dox', 'volt', 'EIZA', 'leaf']","['19', '16']",Inferno,Snow Sweet Snow 1 Regionals,7818
20-1-21,"['SINNERS', 'NEOFRAG', 'beastik', 'ZEDKO', 'oskar', 'SHOCK']","['Vexed', 'shyyne', 'leaf', 'EIZA', 'volt', 'dox']","['16', '13']",Vertigo,Snow Sweet Snow 1 Regionals,7818
20-1-21,"['HellRaisers', 'JIaYm', 'kalinka', 'anarkez', 'Flarich', 'ProbLeM']","['Unique', 'crush', 'Kre1N', 'floweaN', 'shalfey', 'SELLTER']","['16', '12']",Nuke,Shadow League Season 1,7817
