Date,Team1,Team2,Score,Map,Event,Series
14-4-19,"['Sprout', 'denis', 'Spiidi', 'syrsoN', 'mirbit', 'faveN']","['Vitality', 'NBK-', 'RpK', 'apEX', 'ZywOo', 'ALEX']","['16', '6']",Cache,Charleroi Esports,6087
14-4-19,"['Team Skadoodle', 'Skadoodle', 'crashies', 'bew', 'seb', 'KiiroKami']","['Team hazed', 'PwnAlone', 'KOLER', 'hazed', 'djay', 'reatz']","['12', '16']",Overpass,ESEA Rank S Combine,6086
14-4-19,"['Team Skadoodle', 'KiiroKami', 'seb', 'crashies', 'Skadoodle', 'bew']","['Team hazed', 'djay', 'KOLER', 'reatz', 'PwnAlone', 'hazed']","['10', '16']",Inferno,ESEA Rank S Combine,6086
14-4-19,"['Team Skadoodle', 'crashies', 'KiiroKami', 'Skadoodle', 'seb', 'bew']","['Team hazed', 'hazed', 'KOLER', 'PwnAlone', 'reatz', 'djay']","['7', '16']",Dust2,ESEA Rank S Combine,6086
14-4-19,"['PACT', 'Sobol', 'lunAtic', 'darko', 'morelz', 'Sidney']","['Chaos', 'tabz', 'PlesseN', 'Relaxa', 'Bååten', 'FREDDyFROG']","['16', '13']",Mirage,ESL One Cologne 2019 Europe Open Qualifier 1,6085
14-4-19,"['PACT', 'morelz', 'lunAtic', 'Sobol', 'darko', 'Sidney']","['Chaos', 'Relaxa', 'PlesseN', 'Bååten', 'tabz', 'FREDDyFROG']","['13', '16']",Dust2,ESL One Cologne 2019 Europe Open Qualifier 1,6085
14-4-19,"['OpTic', 'niko', 'Snappi', 'MSL', 'k0nfig', 'refrezh']","['ex-Space Soldiers', 'paz', 'yam', 'ngiN', 'Calyx', 'imoRR']","['16', '6']",Mirage,ESL Pro League Season 9 Europe,6084
14-4-19,"['OpTic', 'k0nfig', 'MSL', 'Snappi', 'refrezh', 'niko']","['ex-Space Soldiers', 'ngiN', 'yam', 'paz', 'imoRR', 'Calyx']","['10', '16']",Overpass,ESL Pro League Season 9 Europe,6084
14-4-19,"['DETONA', 'vsm', 'hardzao', 'tiburci0', 'prt', 'Tuurtle']","['W7M', 'realziN', 'pancc', 'ryotzz', 'YJ', 'raafa']","['16', '9']",Nuke,Dell Gaming Liga Pro Season 1 - #4 APR/19,6083
14-4-19,"['DETONA', 'vsm', 'hardzao', 'prt', 'tiburci0', 'Tuurtle']","['W7M', 'raafa', 'pancc', 'YJ', 'realziN', 'ryotzz']","['16', '9']",Overpass,Dell Gaming Liga Pro Season 1 - #4 APR/19,6083
14-4-19,"['DETONA', 'vsm', 'Tuurtle', 'prt', 'tiburci0', 'hardzao']","['W7M', 'raafa', 'realziN', 'ryotzz', 'pancc', 'YJ']","['6', '16']",Inferno,Dell Gaming Liga Pro Season 1 - #4 APR/19,6083
15-4-19,"['Team seang@res', 'TORAS', 'innocent', 'xajdish', 'Dima', 'seang@res']","['Team Skadoodle', 'Skadoodle', 'crashies', 'KiiroKami', 'bew', 'seb']","['15', '19']",Inferno,ESEA Rank S Combine,6082
15-4-19,"['Team seang@res', 'Dima', 'innocent', 'seang@res', 'xajdish', 'TORAS']","['Team Skadoodle', 'bew', 'Skadoodle', 'crashies', 'seb', 'KiiroKami']","['9', '16']",Mirage,ESEA Rank S Combine,6082
15-4-19,"['Team seang@res', 'Dima', 'innocent', 'xajdish', 'TORAS', 'seang@res']","['Team Skadoodle', 'crashies', 'bew', 'KiiroKami', 'Skadoodle', 'seb']","['19', '17']",Overpass,ESEA Rank S Combine,6082
15-4-19,"['NRG', 'Brehze', 'tarik', 'Ethan', 'CeRq', 'daps']","['Renegades', 'Liazz', 'jks', 'jkaem', 'smooya', 'AZR']","['12', '16']",Mirage,ESL Pro League Season 9 Americas,6081
15-4-19,"['NRG', 'tarik', 'Brehze', 'CeRq', 'Ethan', 'daps']","['Renegades', 'jks', 'smooya', 'Liazz', 'jkaem', 'AZR']","['14', '16']",Train,ESL Pro League Season 9 Americas,6081
15-4-19,"['NRG', 'Brehze', 'Ethan', 'tarik', 'daps', 'CeRq']","['Renegades', 'smooya', 'jkaem', 'AZR', 'jks', 'Liazz']","['3', '16']",Inferno,ESL Pro League Season 9 Americas,6081
15-4-19,"['ATK', 'blackpoisoN', 'Fadey', 'Domsterr', 'Sonic', 'JT']","['Zone', 'zander', 'Swisher', 'aproto', 'koga', 'Hunter']","['8', '16']",Nuke,ESL One Cologne 2019 North America Open Qualifier 1,6080
15-4-19,"['ATK', 'Sonic', 'Fadey', 'Domsterr', 'JT', 'blackpoisoN']","['Zone', 'Swisher', 'koga', 'Hunter', 'aproto', 'zander']","['7', '16']",Train,ESL One Cologne 2019 North America Open Qualifier 1,6080
15-4-19,"['ATK', 'JT', 'Fadey', 'Sonic', 'blackpoisoN', 'Domsterr']","['Zone', 'Hunter', 'zander', 'koga', 'aproto', 'Swisher']","['6', '16']",Inferno,ESL One Cologne 2019 North America Open Qualifier 1,6080
15-4-19,"['eUnited', 'moose', 'MarKE', 'Cooper', 'vanity', 'food']","['INTZ', 'yel', 'chelo', 'xand', 'SHOOWTiME', 'horvy']","['16', '13']",Mirage,ESL Pro League Season 9 Americas,6079
15-4-19,"['eUnited', 'Cooper', 'vanity', 'MarKE', 'moose', 'food']","['INTZ', 'horvy', 'SHOOWTiME', 'chelo', 'xand', 'yel']","['11', '16']",Overpass,ESL Pro League Season 9 Americas,6079
15-4-19,"['AGO', 'SZPERO', 'Furlan', 'GruBy', 'kaper', 'phr']","['Nemiga', 'ROBO', 'mds', 'lollipop21k', 'boX', 'Jyo']","['16', '11']",Overpass,LOOT.BET Season 2,6078
15-4-19,"['AGO', 'GruBy', 'phr', 'kaper', 'SZPERO', 'Furlan']","['Nemiga', 'lollipop21k', 'boX', 'Jyo', 'mds', 'ROBO']","['14', '16']",Nuke,LOOT.BET Season 2,6078
15-4-19,"['AGO', 'phr', 'Furlan', 'GruBy', 'kaper', 'SZPERO']","['Nemiga', 'boX', 'ROBO', 'Jyo', 'lollipop21k', 'mds']","['16', '6']",Inferno,LOOT.BET Season 2,6078
15-4-19,"['Sharks', 'nak', 'jnt', 'exit', 'leo_drk', 'RCF']","['ALTERNATE aTTaX', 'kressy', 'mantuu', 'slaxz-', 'DuDe', 'stfN']","['16', '8']",Dust2,LOOT.BET Season 2,6077
15-4-19,"['Sharks', 'RCF', 'exit', 'jnt', 'nak', 'leo_drk']","['ALTERNATE aTTaX', 'slaxz-', 'mantuu', 'stfN', 'kressy', 'DuDe']","['16', '7']",Inferno,LOOT.BET Season 2,6077
15-4-19,"['Unicorns of Love', 'maRky', 'kzy', 'Kirby', 'DeniMM', 'crisby']","['Syman', 'neaLaN', 'Ramz1kBO$$', 'Perfecto', 'Keoz', 't0rick']","['8', '16']",Overpass,Kalashnikov Cup Season 2,6076
15-4-19,"['DreamEaters', 'kinqie', 'svyat', 'Forester', 'speed4k', 'Krad']","['Chaos', 'PlesseN', 'FREDDyFROG', 'Relaxa', 'Bååten', 'djL']","['20', '22']",Overpass,LOOT.BET Season 2,6075
15-4-19,"['DreamEaters', 'kinqie', 'speed4k', 'Forester', 'svyat', 'Krad']","['Chaos', 'FREDDyFROG', 'PlesseN', 'Bååten', 'Relaxa', 'djL']","['16', '8']",Mirage,LOOT.BET Season 2,6075
16-4-19,"['Royal', 'Xeppaa', 'RZU', 'Bwills', 'JoshRT', 'tex']","['Bad News Bears', 'mitch', 'dazzLe', 'shinobi', 'TenZ', 'Relyks']","['9', '16']",Mirage,ESL One Cologne 2019 North America Open Qualifier 1,6074
16-4-19,"['Royal', 'RZU', 'Bwills', 'JoshRT', 'Xeppaa', 'tex']","['Bad News Bears', 'mitch', 'dazzLe', 'TenZ', 'shinobi', 'Relyks']","['11', '16']",Overpass,ESL One Cologne 2019 North America Open Qualifier 1,6074
16-4-19,"['Royal', 'RZU', 'tex', 'Xeppaa', 'JoshRT', 'Bwills']","['Bad News Bears', 'dazzLe', 'TenZ', 'mitch', 'Relyks', 'shinobi']","['10', '16']",Cache,ESL One Cologne 2019 North America Open Qualifier 1,6074
16-4-19,"['The Quest', 'Jonji', 'Voltage', 'xCeeD', 'FrostayK', 'mCe']","['The Fundamentals', 'Temperature', 'orbit', 'Decko', 'Rampage', 'c4Lypso']","['9', '16']",Nuke,ESEA MDL Season 30 North America Relegation,6073
16-4-19,"['The Quest', 'xCeeD', 'mCe', 'FrostayK', 'Voltage', 'Jonji']","['The Fundamentals', 'Rampage', 'Temperature', 'c4Lypso', 'Decko', 'orbit']","['16', '7']",Inferno,ESEA MDL Season 30 North America Relegation,6073
16-4-19,"['5POWER', 'dobu', 'kabal', 'Viva', 'shuadapai', 'xiaosaGe']","['EHOME', 'SLOWLY', 'Marek', 'DeStRoYeR', 'Lamplight', 'Insane']","['16', '11']",Nuke,Asian Development League 2019 - Season 1,6072
16-4-19,"['5POWER', 'kabal', 'dobu', 'Viva', 'xiaosaGe', 'shuadapai']","['EHOME', 'Marek', 'DeStRoYeR', 'Insane', 'Lamplight', 'SLOWLY']","['16', '11']",Inferno,Asian Development League 2019 - Season 1,6072
16-4-19,"['Carnage fe', 'ARTeMis', 'riv', 'epoh', 'BiBiAhn', 'konii']","['Ravens', 'willow', 'Natarsha', 'treena', 's0n', 'joy']","['16', '6']",Inferno,InstaFrag Female League Season 1,6071
16-4-19,"['Carnage fe', 'konii', 'ARTeMis', 'BiBiAhn', 'epoh', 'riv']","['Ravens', 'willow', 'joy', 'Natarsha', 'treena', 's0n']","['16', '6']",Mirage,InstaFrag Female League Season 1,6071
16-4-19,"['BOOT-d[S]', 'splashske', 'Bobosaur', 'Benkai', 'alecks', 'd4v41']","['Entity', 'DJOXiC', 'Amaterasu', 'Dav', 'Excali', 'Psy']","['16', '2']",Inferno,ESL Pro League Season 9 Asia-Pacific,6070
16-4-19,"['BOOT-d[S]', 'd4v41', 'Benkai', 'Bobosaur', 'splashske', 'alecks']","['Entity', 'Psy', 'Dav', 'Excali', 'DJOXiC', 'Amaterasu']","['2', '16']",Mirage,ESL Pro League Season 9 Asia-Pacific,6070
16-4-19,"['Alpha Red', 'stk', 'Olivia', 'Kntz', 'foxz', 'MAIROLLS']","['EHOME', 'Insane', 'DeStRoYeR', 'Marek', 'SLOWLY', 'Lamplight']","['16', '13']",Nuke,ESL One Cologne 2019 Asia Open Qualifier 1,6069
16-4-19,"['Alpha Red', 'Kntz', 'stk', 'foxz', 'Olivia', 'MAIROLLS']","['EHOME', 'DeStRoYeR', 'Insane', 'Lamplight', 'SLOWLY', 'Marek']","['5', '16']",Mirage,ESL One Cologne 2019 Asia Open Qualifier 1,6069
16-4-19,"['Lucid Dream', 'qqGOD', 'PTC', 'wannafly', 'cbbk', 'Geniuss']","['Alpha Red', 'Olivia', 'Kntz', 'MAIROLLS', 'obi', 'stk', 'foxz']","['10', '16']",Dust2,ESL Pro League Season 9 Asia-Pacific,6068
16-4-19,"['Lucid Dream', 'PTC', 'qqGOD', 'cbbk', 'Geniuss', 'wannafly']","['Alpha Red', 'Kntz', 'Olivia', 'MAIROLLS', 'foxz', 'stk']","['13', '16']",Mirage,ESL Pro League Season 9 Asia-Pacific,6068
16-4-19,"['Lucid Dream', 'Geniuss', 'qqGOD', 'PTC', 'wannafly', 'cbbk']","['Alpha Red', 'MAIROLLS', 'Olivia', 'Kntz', 'stk', 'foxz']","['12', '16']",Train,ESL Pro League Season 9 Asia-Pacific,6068
16-4-19,"['Maple', 'Leaf', 'JUSTCAUSE', 'PPOverdose', 'Niffy', 'Reality']","['BTRG', 'fejtZ', 'Cate', 'ImpressioN', 'truth', 'Drea3er']","['7', '16']",Mirage,ESL One Cologne 2019 Asia Open Qualifier 1,6067
16-4-19,"['Maple', 'Reality', 'Leaf', 'PPOverdose', 'JUSTCAUSE', 'Niffy']","['BTRG', 'truth', 'Drea3er', 'fejtZ', 'ImpressioN', 'Cate']","['16', '7']",Train,ESL One Cologne 2019 Asia Open Qualifier 1,6067
16-4-19,"['Nordavind', 'cromen', 'TENZKI', 'RUBINO', 'Radifaction', 'hallzerk']","['SJ', 'Jamppi', 'arvid', 'xartE', 'KHRN', 'SADDYX']","['7', '16']",Train,LOOT.BET Season 2,6066
16-4-19,"['Nordavind', 'TENZKI', 'RUBINO', 'hallzerk', 'cromen', 'Radifaction']","['SJ', 'Jamppi', 'SADDYX', 'xartE', 'KHRN', 'arvid']","['16', '12']",Overpass,LOOT.BET Season 2,6066
16-4-19,"['Movistar Riders', 'alex', 'SOKER', 'mixwell', 'mopoz', 'DeathZz']","['expert', 'JDC', 'syken', 'ScrunK', 'Andyy', 'dav1dK']","['14', '16']",Mirage,Kalashnikov Cup Season 2,6065
16-4-19,"['FaZe', 'rain', 'GuardiaN', 'NiKo', 'olofmeister', 'AdreN']","['devils.one', 'mouz', 'dycha', 'rallen', 'MINISE', 'TaZ']","['16', '4']",Train,ESL Pro League Season 9 Europe,6064
16-4-19,"['FaZe', 'olofmeister', 'NiKo', 'AdreN', 'GuardiaN', 'rain']","['devils.one', 'dycha', 'MINISE', 'TaZ', 'rallen', 'mouz']","['16', '6']",Dust2,ESL Pro League Season 9 Europe,6064
16-4-19,"['Redemption POA', 'frostezoR', 'ALLE', 'cryo', 'cad', 'fp1']","['W7M', 'realziN', 'ryotzz', 'YJ', 'raafa', 'pancc']","['16', '9']",Overpass,Brasil Game Show 2019,6063
16-4-19,"['paiN', 'biguzera', 'tatazin', 'PKL', 'land1n', 'f4stzin']","['INTZ.Academy', 'RMN', 'rafa', 'skuld', 'kenshex', 'danoco']","['16', '8']",Inferno,Brasil Game Show 2019,6062
16-4-19,"['NIP', 'f0rest', 'GeT_RiGhT', 'REZ', 'Lekr0', 'dennis']","['Heroic', 'es3tag', 'mertz', 'blameF', 'friberg', 'stavn']","['16', '11']",Nuke,ESL Pro League Season 9 Europe,6061
16-4-19,"['NIP', 'f0rest', 'REZ', 'dennis', 'Lekr0', 'GeT_RiGhT']","['Heroic', 'friberg', 'blameF', 'es3tag', 'mertz', 'stavn']","['19', '17']",Train,ESL Pro League Season 9 Europe,6061
16-4-19,"['NIP', 'f0rest', 'dennis', 'Lekr0', 'REZ', 'GeT_RiGhT']","['Heroic', 'mertz', 'blameF', 'stavn', 'friberg', 'es3tag']","['16', '10']",Mirage,ESL Pro League Season 9 Europe,6061
16-4-19,"['WePlayGames', 'Will1', 'mawth', 'skullz', 'trk8', 'bnc']","['Imperial', 'shz', 'SHOOWTiME', 'zqkS', 'dzt', 'tifa']","['16', '5']",Dust2,Brasil Game Show 2019,6060
16-4-19,"['Bulldozer', 'abr', 'dok', 'tge', 'FATAL', 'vhz']","['Santos', 'keiz', 'MaLLby', 'JOTA', 'piriaz1n', 'Slag']","['16', '5']",Dust2,Brasil Game Show 2019,6059
17-4-19,"['Liquid', 'nitr0', 'Stewie2K', 'EliGE', 'NAF', 'Twistzz']","['Lazarus', 'dapr', 'Zellsis', 'Infinite', 'swag', 'Subroza']","['16', '2']",Nuke,ESL Pro League Season 9 Americas,6058
17-4-19,"['Liquid', 'Twistzz', 'Stewie2K', 'EliGE', 'nitr0', 'NAF']","['Lazarus', 'dapr', 'Infinite', 'Subroza', 'swag', 'Zellsis']","['4', '16']",Overpass,ESL Pro League Season 9 Americas,6058
17-4-19,"['Ghost', 'koosta', 'steel', 'WARDELL', 'freakazoid', 'neptune']","['Complexity', 'ShahZaM', 'stanislaw', 'dephh', 'SicK', 'n0thing']","['16', '19']",Mirage,ESL Pro League Season 9 Americas,6057
17-4-19,"['Ghost', 'neptune', 'steel', 'freakazoid', 'koosta', 'WARDELL']","['Complexity', 'SicK', 'stanislaw', 'dephh', 'ShahZaM', 'n0thing']","['13', '16']",Overpass,ESL Pro League Season 9 Americas,6057
17-4-19,"['Ghost', 'WARDELL', 'koosta', 'steel', 'freakazoid', 'neptune']","['Complexity', 'dephh', 'stanislaw', 'n0thing', 'ShahZaM', 'SicK']","['15', '19']",Nuke,ESL Pro League Season 9 Americas,6057
17-4-19,"['Genuine', 'HUGHMUNGUS', 'Jinxx', 'apocdud', 'Mayker', 'SkulL']","['Breakaway', 'YDNA', 'HaZR', 'J1rah', 'Noisia', 'Llamas']","['10', '16']",Mirage,IEM Sydney Derby 2019,6056
17-4-19,"['Genuine', 'Jinxx', 'HUGHMUNGUS', 'apocdud', 'SkulL', 'Mayker']","['Breakaway', 'Noisia', 'J1rah', 'Llamas', 'YDNA', 'HaZR']","['16', '7']",Train,IEM Sydney Derby 2019,6056
17-4-19,"['BOOT-d[S]', 'Benkai', 'splashske', 'Bobosaur', 'd4v41', 'alecks']","['Alpha Red', 'stk', 'Olivia', 'MAIROLLS', 'Kntz', 'foxz']","['16', '14']",Mirage,ESL Pro League Season 9 Asia-Pacific,6055
17-4-19,"['BOOT-d[S]', 'Bobosaur', 'alecks', 'splashske', 'Benkai', 'd4v41']","['Alpha Red', 'MAIROLLS', 'Olivia', 'foxz', 'stk', 'Kntz']","['16', '3']",Dust2,ESL Pro League Season 9 Asia-Pacific,6055
17-4-19,"['BOOT-d[S]', 'd4v41', 'Benkai', 'splashske', 'Bobosaur', 'alecks']","['Alpha Red', 'MAIROLLS', 'Olivia', 'Kntz', 'stk', 'foxz']","['14', '16']",Train,ESL Pro League Season 9 Asia-Pacific,6055
17-4-19,"['Windigo', 'blocker', 'poizon', 'SHiPZ', 'v1c7oR', 'bubble']","['NoChance', 'kRYSTAL', 'Thomas', 'zehN', 'STYKO', 'Maikelele']","['10', '16']",Overpass,LOOT.BET Season 2,6054
17-4-19,"['Windigo', 'bubble', 'SHiPZ', 'poizon', 'v1c7oR', 'blocker']","['NoChance', 'zehN', 'Thomas', 'STYKO', 'Maikelele', 'kRYSTAL']","['16', '19']",Mirage,LOOT.BET Season 2,6054
17-4-19,"['ex-3DMAX', 'Davidp', 'LOGAN', 'JiNKZ', 'Maka', 'hAdji']","['Nemiga', 'boX', 'Jyo', 'ROBO', 'mds', 'lollipop21k']","['9', '16']",Mirage,VulkanBet Invitational,6053
17-4-19,"['Chiefs', 'Texta', 'ofnu', 'tucks', 'zewsy', 'BL1TZ']","['Athletico', 'chelleos', 'Dezibel', 'smooth_criminal22', 'JD', 'ADK']","['16', '19']",Mirage,IEM Sydney Derby 2019,6052
17-4-19,"['Chiefs', 'tucks', 'BL1TZ', 'Texta', 'zewsy', 'ofnu']","['Athletico', 'JD', 'smooth_criminal22', 'Dezibel', 'chelleos', 'ADK']","['16', '14']",Dust2,IEM Sydney Derby 2019,6052
17-4-19,"['Chiefs', 'tucks', 'Texta', 'zewsy', 'ofnu', 'BL1TZ']","['Athletico', 'chelleos', 'Dezibel', 'smooth_criminal22', 'ADK', 'JD']","['12', '16']",Nuke,IEM Sydney Derby 2019,6052
17-4-19,"['LDLC', 'Happy', 'MAJ3R', 'xms', 'SIXER', 'roden']","['Virtus.pro', 'Vegi', 'snatchie', 'MICHU', 'Snax', 'byali']","['12', '16']",Nuke,VulkanBet Invitational,6051
17-4-19,"['BOOT-d[S]', 'Benkai', 'splashske', 'd4v41', 'Bobosaur', 'alecks']","['BTRG', 'truth', 'Drea3er', 'fejtZ', 'ImpressioN', 'Cate']","['22', '20']",Mirage,Asian Development League 2019 - Season 1,6050
17-4-19,"['BOOT-d[S]', 'Bobosaur', 'splashske', 'Benkai', 'd4v41', 'alecks']","['BTRG', 'fejtZ', 'ImpressioN', 'Drea3er', 'truth', 'Cate']","['11', '16']",Train,Asian Development League 2019 - Season 1,6050
17-4-19,"['BOOT-d[S]', 'splashske', 'Bobosaur', 'd4v41', 'Benkai', 'alecks']","['BTRG', 'truth', 'fejtZ', 'Cate', 'ImpressioN', 'Drea3er']","['16', '11']",Dust2,Asian Development League 2019 - Season 1,6050
17-4-19,"['Lucid Dream', 'PTC', 'qqGOD', 'cbbk', 'Geniuss', 'wannafly']","['Entity', 'Excali', 'DJOXiC', 'Amaterasu', 'Psy', 'Dav']","['16', '4']",Mirage,ESL Pro League Season 9 Asia-Pacific,6049
17-4-19,"['Lucid Dream', 'qqGOD', 'wannafly', 'cbbk', 'Geniuss', 'PTC']","['Entity', 'DJOXiC', 'Psy', 'Amaterasu', 'Dav', 'Excali']","['3', '16']",Nuke,ESL Pro League Season 9 Asia-Pacific,6049
17-4-19,"['ex-3DMAX', 'Davidp', 'hAdji', 'Maka', 'LOGAN', 'JiNKZ']","['Virtus.pro', 'Snax', 'MICHU', 'byali', 'snatchie', 'Vegi']","['19', '17']",Nuke,VulkanBet Invitational,6048
17-4-19,"['FaZe', 'rain', 'AdreN', 'NiKo', 'olofmeister', 'GuardiaN']","['Heroic', 'blameF', 'friberg', 'stavn', 'mertz', 'es3tag']","['16', '8']",Overpass,ESL Pro League Season 9 Europe,6047
17-4-19,"['FaZe', 'NiKo', 'AdreN', 'rain', 'olofmeister', 'GuardiaN']","['Heroic', 'stavn', 'mertz', 'es3tag', 'blameF', 'friberg']","['16', '11']",Dust2,ESL Pro League Season 9 Europe,6047
17-4-19,"['FaZe', 'rain', 'GuardiaN', 'NiKo', 'AdreN', 'olofmeister']","['Heroic', 'mertz', 'blameF', 'es3tag', 'stavn', 'friberg']","['16', '8']",Mirage,ESL Pro League Season 9 Europe,6047
17-4-19,"['Queso', 'sc4rx', 'sausol', 'arki', 'shhhack', 'EMENK']","['Giants', 'ZELIN', 'fox', 'rmn', 'MUTiRiS', 'KILLDREAM']","['14', '16']",Vertigo,BLAST Pro Series Madrid 2019 Play-in,6046
17-4-19,"['Queso', 'sausol', 'arki', 'shhhack', 'sc4rx', 'EMENK']","['Giants', 'MUTiRiS', 'rmn', 'fox', 'ZELIN', 'KILLDREAM']","['14', '16']",Inferno,BLAST Pro Series Madrid 2019 Play-in,6046
17-4-19,"['Queso', 'EMENK', 'arki', 'sc4rx', 'sausol', 'shhhack']","['Giants', 'fox', 'ZELIN', 'MUTiRiS', 'rmn', 'KILLDREAM']","['12', '16']",Dust2,BLAST Pro Series Madrid 2019 Play-in,6046
17-4-19,"['NIP', 'Lekr0', 'dennis', 'REZ', 'f0rest', 'GeT_RiGhT']","['devils.one', 'rallen', 'dycha', 'mouz', 'TaZ', 'MINISE']","['13', '16']",Mirage,ESL Pro League Season 9 Europe,6045
17-4-19,"['NIP', 'f0rest', 'REZ', 'dennis', 'GeT_RiGhT', 'Lekr0']","['devils.one', 'rallen', 'mouz', 'MINISE', 'TaZ', 'dycha']","['10', '16']",Overpass,ESL Pro League Season 9 Europe,6045
17-4-19,"['NIP', 'f0rest', 'dennis', 'REZ', 'GeT_RiGhT', 'Lekr0']","['devils.one', 'dycha', 'mouz', 'rallen', 'MINISE', 'TaZ']","['19', '17']",Nuke,ESL Pro League Season 9 Europe,6045
17-4-19,"['paiN', 'tatazin', 'PKL', 'f4stzin', 'land1n', 'biguzera']","['RED Canids', 'nython', 'LeoGOD', 'pesadelo', 'kai', 'WOOD7']","['16', '14']",Nuke,Brasil Game Show 2019,6044
18-4-19,"['Liquid', 'Twistzz', 'NAF', 'EliGE', 'nitr0', 'Stewie2K']","['Complexity', 'ShahZaM', 'n0thing', 'dephh', 'SicK', 'stanislaw']","['16', '12']",Cache,ESL Pro League Season 9 Americas,6043
18-4-19,"['Liquid', 'Twistzz', 'NAF', 'EliGE', 'nitr0', 'Stewie2K']","['Complexity', 'SicK', 'stanislaw', 'dephh', 'ShahZaM', 'n0thing']","['2', '16']",Dust2,ESL Pro League Season 9 Americas,6043
18-4-19,"['Liquid', 'Twistzz', 'Stewie2K', 'EliGE', 'NAF', 'nitr0']","['Complexity', 'stanislaw', 'ShahZaM', 'n0thing', 'SicK', 'dephh']","['3', '16']",Inferno,ESL Pro League Season 9 Americas,6043
18-4-19,"['Ghost', 'freakazoid', 'steel', 'koosta', 'neptune', 'WARDELL']","['Lazarus', 'swag', 'dapr', 'Zellsis', 'Infinite', 'Subroza']","['16', '11']",Inferno,ESL Pro League Season 9 Americas,6042
18-4-19,"['Ghost', 'WARDELL', 'koosta', 'freakazoid', 'neptune', 'steel']","['Lazarus', 'Infinite', 'dapr', 'Zellsis', 'swag', 'Subroza']","['11', '16']",Overpass,ESL Pro League Season 9 Americas,6042
18-4-19,"['Breakaway', 'HaZR', 'Noisia', 'Llamas', 'YDNA', 'J1rah']","['Chiefs', 'tucks', 'ofnu', 'zewsy', 'Texta', 'BL1TZ']","['16', '10']",Inferno,IEM Sydney Derby 2019,6041
18-4-19,"['Breakaway', 'YDNA', 'Noisia', 'J1rah', 'HaZR', 'Llamas']","['Chiefs', 'ofnu', 'Texta', 'zewsy', 'tucks', 'BL1TZ']","['5', '16']",Train,IEM Sydney Derby 2019,6041
18-4-19,"['Breakaway', 'Llamas', 'YDNA', 'Noisia', 'HaZR', 'J1rah']","['Chiefs', 'BL1TZ', 'ofnu', 'zewsy', 'Texta', 'tucks']","['16', '5']",Mirage,IEM Sydney Derby 2019,6041
18-4-19,"['BOOT-d[S]', 'd4v41', 'dsn', 'splashske', 'Bobosaur', 'alecks']","['Lucid Dream', 'wannafly', 'cbbk', 'PTC', 'Geniuss', 'qqGOD']","['22', '20']",Nuke,ESL Pro League Season 9 Asia-Pacific,6040
18-4-19,"['BOOT-d[S]', 'd4v41', 'splashske', 'dsn', 'alecks', 'Bobosaur']","['Lucid Dream', 'qqGOD', 'Geniuss', 'wannafly', 'PTC', 'cbbk']","['16', '7']",Dust2,ESL Pro League Season 9 Asia-Pacific,6040
18-4-19,"['BOOT-d[S]', 'd4v41', 'dsn', 'alecks', 'splashske', 'Bobosaur']","['Lucid Dream', 'PTC', 'wannafly', 'qqGOD', 'Geniuss', 'cbbk']","['16', '11']",Mirage,ESL Pro League Season 9 Asia-Pacific,6040
18-4-19,"['Nemiga', 'mds', 'Jyo', 'lollipop21k', 'boX', 'sakova']","['LDLC', 'MAJ3R', 'Happy', 'SIXER', 'Krav', 'roden']","['16', '4']",Inferno,VulkanBet Invitational,6039
18-4-19,"['Virtus.pro', 'byali', 'Vegi', 'MICHU', 'Snax', 'snatchie']","['Nemiga', 'ROBO', 'lollipop21k', 'Jyo', 'mds', 'boX']","['16', '12']",Inferno,VulkanBet Invitational,6038
18-4-19,"['5POWER', 'xiaosaGe', 'shuadapai', 'dobu', 'Viva', 'kabal']","['BTRG', 'fejtZ', 'ImpressioN', 'Cate', 'Drea3er', 'truth']","['16', '7']",Mirage,Asian Development League 2019 - Season 1,6037
18-4-19,"['5POWER', 'dobu', 'xiaosaGe', 'kabal', 'Viva', 'shuadapai']","['BTRG', 'ImpressioN', 'fejtZ', 'truth', 'Cate', 'Drea3er']","['10', '16']",Dust2,Asian Development League 2019 - Season 1,6037
18-4-19,"['5POWER', 'Viva', 'shuadapai', 'xiaosaGe', 'dobu', 'kabal']","['BTRG', 'fejtZ', 'truth', 'Drea3er', 'ImpressioN', 'Cate']","['16', '10']",Train,Asian Development League 2019 - Season 1,6037
18-4-19,"['DreamEaters', 'kinqie', 'Krad', 'speed4k', 'svyat', 'Forester']","['Giants', 'fox', 'ZELIN', 'rmn', 'KILLDREAM', 'MUTiRiS']","['16', '13']",Dust2,Kalashnikov Cup Season 2,6036
18-4-19,"['Chaos', 'PlesseN', 'FREDDyFROG', 'Bååten', 'Relaxa', 'djL']","['POWEROUTAGE', 'Typos', 'tmL', 'Neffo', 'VigzZ', 'Andkilde']","['11', '16']",Mirage,Copenhagen Games 2019 BYOC Qualifier,6035
18-4-19,"['Chaos', 'Relaxa', 'Bååten', 'PlesseN', 'FREDDyFROG', 'djL']","['POWEROUTAGE', 'Typos', 'VigzZ', 'Andkilde', 'Neffo', 'tmL']","['16', '11']",Dust2,Copenhagen Games 2019 BYOC Qualifier,6035
