Date,Teams,Score,Map,Event,Series
8-12-19,"['POKAMOLODOY', 'Nemiga']","['13', '16']",Overpass,META Alfa,11571
8-12-19,"['POKAMOLODOY', 'Nemiga']","['4', '16']",Inferno,META Alfa,11571
8-12-19,"['PACT', 'Giants']","['16', '13']",Vertigo,Polish Esport League Autumn 2019 Finals,11570
8-12-19,"['PACT', 'Giants']","['16', '10']",Inferno,Polish Esport League Autumn 2019 Finals,11570
8-12-19,"['OFFSET', 'Baecon']","['16', '8']",Vertigo,Master Cup Portugal 2019,11569
8-12-19,"['Baecon', 'OFFSET']","['16', '11']",Train,Master Cup Portugal 2019,11569
8-12-19,"['Baecon', 'OFFSET']","['6', '16']",Dust2,Master Cup Portugal 2019,11569
8-12-19,"['Unique', 'SJ']","['16', '13']",Vertigo,LOOT.BET Season 5,11568
8-12-19,"['SJ', 'Unique']","['16', '14']",Nuke,LOOT.BET Season 5,11568
8-12-19,"['SJ', 'Unique']","['16', '3']",Train,LOOT.BET Season 5,11568
8-12-19,"['pro100', 'HellRaisers']","['19', '15']",Mirage,DreamHack Delhi Invitational 2019,11567
8-12-19,"['HellRaisers', 'pro100']","['12', '16']",Train,DreamHack Delhi Invitational 2019,11567
8-12-19,"['Brute', 'BIG']","['14', '16']",Nuke,WESG 2019 Central Europe & Iberia Closed Qualifier,11566
8-12-19,"['Brute', 'BIG']","['10', '16']",Mirage,WESG 2019 Central Europe & Iberia Closed Qualifier,11566
8-12-19,"['GODLIKE', 'Zorka']","['19', '17']",Inferno,META Alfa,11565
8-12-19,"['Zorka', 'GODLIKE']","['16', '8']",Dust2,META Alfa,11565
8-12-19,"['Zorka', 'GODLIKE']","['16', '10']",Overpass,META Alfa,11565
8-12-19,"['AGO', 'ARCY']","['16', '13']",Nuke,WESG 2019 East Europe Closed Qualifier,11564
8-12-19,"['AGO', 'ARCY']","['16', '7']",Train,WESG 2019 East Europe Closed Qualifier,11564
8-12-19,"['R-Stars', 'Lynn Vision']","['16', '12']",Inferno,IEM Katowice 2020 Asia Open Qualifier #1,11563
8-12-19,"['Lynn Vision', 'R-Stars']","['7', '16']",Dust2,IEM Katowice 2020 Asia Open Qualifier #1,11563
8-12-19,"['GamerLegion', 'Heroic']","['13', '16']",Nuke,WESG 2019 North Europe Closed Qualifier,11562
8-12-19,"['GamerLegion', 'Heroic']","['16', '9']",Mirage,WESG 2019 North Europe Closed Qualifier,11562
8-12-19,"['Heroic', 'GamerLegion']","['16', '10']",Inferno,WESG 2019 North Europe Closed Qualifier,11562
8-12-19,"['Izako Boars', 'AVEZ']","['16', '12']",Train,Polish Esport League Autumn 2019 Finals,11561
8-12-19,"['Izako Boars', 'AVEZ']","['12', '16']",Nuke,Polish Esport League Autumn 2019 Finals,11561
8-12-19,"['AVEZ', 'Izako Boars']","['8', '16']",Overpass,Polish Esport League Autumn 2019 Finals,11561
8-12-19,"['Universe', 'EXORS']","['16', '5']",Mirage,ESL Nationals CZSK Season 2,11560
8-12-19,"['EXORS', 'Universe']","['17', '19']",Inferno,ESL Nationals CZSK Season 2,11560
8-12-19,"['Heretics', 'Nordavind']","['16', '19']",Overpass,LOOT.BET Season 5,11559
8-12-19,"['Heretics', 'Nordavind']","['9', '16']",Inferno,LOOT.BET Season 5,11559
8-12-19,"['mousesports', 'fnatic']","['16', '11']",Inferno,ESL Pro League Season 10 Finals,11558
8-12-19,"['fnatic', 'mousesports']","['10', '16']",Train,ESL Pro League Season 10 Finals,11558
8-12-19,"['mousesports', 'fnatic']","['16', '11']",Mirage,ESL Pro League Season 10 Finals,11558
8-12-19,"['OFFSET', 'eXploit']","['19', '17']",Nuke,Master Cup Portugal 2019,11557
8-12-19,"['eXploit', 'OFFSET']","['16', '8']",Dust2,Master Cup Portugal 2019,11557
8-12-19,"['OFFSET', 'eXploit']","['16', '8']",Vertigo,Master Cup Portugal 2019,11557
8-12-19,"['AGO', 'Illuminar']","['16', '12']",Inferno,WESG 2019 East Europe Closed Qualifier,11556
8-12-19,"['AGO', 'Illuminar']","['12', '16']",Mirage,WESG 2019 East Europe Closed Qualifier,11556
8-12-19,"['Illuminar', 'AGO']","['16', '2']",Nuke,WESG 2019 East Europe Closed Qualifier,11556
8-12-19,"['Nemiga', 'Zorka']","['16', '11']",Dust2,META Alfa,11555
8-12-19,"['Zorka', 'Nemiga']","['8', '16']",Nuke,META Alfa,11555
8-12-19,"['cooL', 'Nexus']","['16', '19']",Vertigo,JLF Season 2,11554
8-12-19,"['Nexus', 'cooL']","['16', '9']",Nuke,JLF Season 2,11554
8-12-19,"['ECLOT', 'Brute']","['9', '16']",Nuke,ESL Nationals CZSK Season 2,11553
8-12-19,"['Brute', 'ECLOT']","['8', '16']",Overpass,ESL Nationals CZSK Season 2,11553
8-12-19,"['ECLOT', 'Brute']","['17', '19']",Mirage,ESL Nationals CZSK Season 2,11553
8-12-19,"['PORCHA', '100pinggods']","['6', '16']",Overpass,Get In Pro League Season 1,11552
8-12-19,"['PORCHA', '100pinggods']","['13', '16']",Dust2,Get In Pro League Season 1,11552
8-12-19,"['HAVU', 'GamerLegion']","['16', '10']",Nuke,United Masters League Season 2,11551
8-12-19,"['GamerLegion', 'HAVU']","['16', '13']",Overpass,United Masters League Season 2,11550
8-12-19,"['GamerLegion', 'HAVU']","['12', '16']",Dust2,United Masters League Season 2,11550
8-12-19,"['ARYO', 'Knock Out']","['16', '10']",Mirage,JLF Season 2,11549
8-12-19,"['PACT', 'Izako Boars']","['10', '16']",Train,Polish Esport League Autumn 2019 Finals,11548
8-12-19,"['PACT', 'Izako Boars']","['16', '2']",Vertigo,Polish Esport League Autumn 2019 Finals,11548
8-12-19,"['Izako Boars', 'PACT']","['7', '16']",Dust2,Polish Esport League Autumn 2019 Finals,11548
8-12-19,"['ARYO', 'cooL']","['16', '12']",Nuke,JLF Season 2,11547
8-12-19,"['Execution', '2K']","['12', '16']",Nuke,BSL 2019 Facid Edition,11546
8-12-19,"['2K', 'Execution']","['16', '7']",Inferno,BSL 2019 Facid Edition,11546
8-12-19,"['Nexus', 'ARYO']","['6', '16']",Mirage,JLF Season 2,11545
8-12-19,"['ARYO', 'Nexus']","['16', '13']",Train,JLF Season 2,11545
8-12-19,"['Nexus', 'ARYO']","['16', '7']",Overpass,JLF Season 2,11545
8-12-19,"['ARYO', 'Nexus']","['9', '16']",Inferno,JLF Season 2,11545
9-12-19,"['Recon 5', 'Faint']","['16', '3']",Nuke,ESEA Advanced Season 32 North America,11544
9-12-19,"['Faint', 'Recon 5']","['8', '16']",Inferno,ESEA Advanced Season 32 North America,11544
9-12-19,"['ex-Genuine', 'Ground Zero']","['10', '16']",Dust2,WESG 2019 APAC Oceania Qualifier,11543
9-12-19,"['Ground Zero', 'ex-Genuine']","['11', '16']",Inferno,WESG 2019 APAC Oceania Qualifier,11543
9-12-19,"['ex-Genuine', 'Ground Zero']","['11', '16']",Overpass,WESG 2019 APAC Oceania Qualifier,11543
9-12-19,"['Cream', 'Sprout']","['6', '16']",Overpass,WESG 2019 Central Europe & Iberia Closed Qualifier,11542
9-12-19,"['Cream', 'Sprout']","['11', '16']",Mirage,WESG 2019 Central Europe & Iberia Closed Qualifier,11542
9-12-19,"['D13', 'BL4ZE']","['16', '12']",Inferno,IEM Katowice 2020 Asia Open Qualifier #2,11541
9-12-19,"['Darkhorse', 'Bren']","['5', '16']",Dust2,IEM Katowice 2020 Asia Open Qualifier #2,11540
9-12-19,"['SKADE', 'MAJESTY']","['16', '8']",Train,AOC & Western Digital Winter Clash 2019,11539
9-12-19,"['MAJESTY', 'SKADE']","['12', '16']",Dust2,AOC & Western Digital Winter Clash 2019,11539
9-12-19,"['Alpha Red', 'Mazaalai']","['18', '22']",Dust2,IEM Katowice 2020 Asia Open Qualifier #2,11538
9-12-19,"['Az', 'EHOME']","['12', '16']",Train,IEM Katowice 2020 Asia Open Qualifier #2,11537
9-12-19,"['Fierce', 'Heretics']","['11', '16']",Vertigo,WESG 2019 West Europe Closed Qualifier,11536
9-12-19,"['Fierce', 'Heretics']","['14', '16']",Nuke,WESG 2019 West Europe Closed Qualifier,11536
9-12-19,"['Winstrike', 'PACT']","['16', '12']",Vertigo,LOOT.BET Season 5,11535
9-12-19,"['PACT', 'Winstrike']","['16', '5']",Inferno,LOOT.BET Season 5,11535
9-12-19,"['PACT', 'Winstrike']","['20', '22']",Dust2,LOOT.BET Season 5,11535
9-12-19,"['Ambush', 'FATE']","['16', '7']",Overpass,ESEA MDL Season 32 Europe Relegation,11534
9-12-19,"['Ambush', 'FATE']","['9', '16']",Train,ESEA MDL Season 32 Europe Relegation,11534
9-12-19,"['Ambush', 'FATE']","['16', '7']",Inferno,ESEA MDL Season 32 Europe Relegation,11534
9-12-19,"['Unicorns of Love', 'Defusekids']","['18', '22']",Dust2,ESEA MDL Season 32 Europe Relegation,11533
9-12-19,"['Defusekids', 'Unicorns of Love']","['12', '16']",Vertigo,ESEA MDL Season 32 Europe Relegation,11533
9-12-19,"['Defusekids', 'Unicorns of Love']","['7', '16']",Inferno,ESEA MDL Season 32 Europe Relegation,11533
9-12-19,"['AGF', 'Wisla Krakow']","['22', '19']",Inferno,ESEA MDL Season 32 Europe Relegation,11532
9-12-19,"['Wisla Krakow', 'AGF']","['16', '14']",Nuke,ESEA MDL Season 32 Europe Relegation,11532
9-12-19,"['Wisla Krakow', 'AGF']","['13', '16']",Train,ESEA MDL Season 32 Europe Relegation,11532
9-12-19,"['Virtus.pro', 'OFFSET']","['9', '16']",Inferno,ESEA MDL Season 32 Europe Relegation,11531
9-12-19,"['OFFSET', 'Virtus.pro']","['10', '16']",Train,ESEA MDL Season 32 Europe Relegation,11531
9-12-19,"['OFFSET', 'Virtus.pro']","['9', '16']",Overpass,ESEA MDL Season 32 Europe Relegation,11531
9-12-19,"['Project X', 'Espada']","['16', '12']",Dust2,AOC & Western Digital Winter Clash 2019,11530
9-12-19,"['Project X', 'Espada']","['14', '16']",Nuke,AOC & Western Digital Winter Clash 2019,11530
9-12-19,"['Espada', 'Project X']","['10', '16']",Train,AOC & Western Digital Winter Clash 2019,11530
9-12-19,"['GamerLegion', 'Ambush']","['13', '16']",Inferno,ESEA MDL Season 32 Europe Relegation,11529
9-12-19,"['GamerLegion', 'Ambush']","['16', '14']",Dust2,ESEA MDL Season 32 Europe Relegation,11529
9-12-19,"['GamerLegion', 'Ambush']","['16', '4']",Overpass,ESEA MDL Season 32 Europe Relegation,11529
9-12-19,"['Defusekids', 'PRINCEADIL']","['16', '14']",Dust2,WESG 2019 West Europe Closed Qualifier,11528
9-12-19,"['PRINCEADIL', 'Defusekids']","['14', '16']",Inferno,WESG 2019 West Europe Closed Qualifier,11527
9-12-19,"['PACT', 'AGF']","['14', '16']",Nuke,ESEA MDL Season 32 Europe Relegation,11526
9-12-19,"['AGF', 'PACT']","['4', '16']",Inferno,ESEA MDL Season 32 Europe Relegation,11526
9-12-19,"['PACT', 'AGF']","['16', '14']",Dust2,ESEA MDL Season 32 Europe Relegation,11526
10-12-19,"['Bushido Boyz', 'Rebirth']","['16', '7']",Nuke,ESEA MDL Season 32 North America Relegation,11525
10-12-19,"['Rebirth', 'Bushido Boyz']","['11', '16']",Mirage,ESEA MDL Season 32 North America Relegation,11525
10-12-19,"['Just Swing', 'iNTACT']","['12', '16']",Inferno,ESEA MDL Season 32 North America Relegation,11524
10-12-19,"['iNTACT', 'Just Swing']","['16', '12']",Mirage,ESEA MDL Season 32 North America Relegation,11524
10-12-19,"['Faint', 'Thunder Logic']","['11', '16']",Mirage,ESEA MDL Season 32 North America Relegation,11523
10-12-19,"['Thunder Logic', 'Faint']","['16', '5']",Inferno,ESEA MDL Season 32 North America Relegation,11523
10-12-19,"['Mazaalai', 'D13']","['16', '7']",Train,IEM Katowice 2020 Asia Open Qualifier #2,11522
10-12-19,"['Mazaalai', 'D13']","['11', '16']",Nuke,IEM Katowice 2020 Asia Open Qualifier #2,11522
10-12-19,"['D13', 'Mazaalai']","['7', '16']",Mirage,IEM Katowice 2020 Asia Open Qualifier #2,11522
10-12-19,"['HAVU', 'SJ']","['16', '5']",Dust2,LOOT.BET Season 5,11521
10-12-19,"['SJ', 'HAVU']","['12', '16']",Nuke,LOOT.BET Season 5,11521
10-12-19,"['OFFSET', 'KPI']","['13', '16']",Dust2,WESG 2019 Central Europe & Iberia Closed Qualifier,11520
10-12-19,"['KPI', 'OFFSET']","['16', '11']",Nuke,WESG 2019 Central Europe & Iberia Closed Qualifier,11520
10-12-19,"['GamerLegion', 'Virtus.pro']","['7', '16']",Nuke,ESEA MDL Season 32 Europe Relegation,11519
10-12-19,"['Virtus.pro', 'GamerLegion']","['16', '3']",Overpass,ESEA MDL Season 32 Europe Relegation,11519
10-12-19,"['TheDice', 'LDLC']","['13', '16']",Nuke,WESG 2019 West Europe Closed Qualifier,11518
10-12-19,"['LDLC', 'TheDice']","['12', '16']",Dust2,WESG 2019 West Europe Closed Qualifier,11518
10-12-19,"['TheDice', 'LDLC']","['17', '19']",Inferno,WESG 2019 West Europe Closed Qualifier,11518
10-12-19,"['Owned', 'Movistar Riders']","['16', '12']",Mirage,WESG 2019 Central Europe & Iberia Closed Qualifier,11517
10-12-19,"['Movistar Riders', 'Owned']","['14', '16']",Nuke,WESG 2019 Central Europe & Iberia Closed Qualifier,11517
10-12-19,"['Spirit', 'GODSENT']","['16', '13']",Overpass,SECTOR: MOSTBET,11516
10-12-19,"['GODSENT', 'Spirit']","['16', '7']",Dust2,SECTOR: MOSTBET,11516
10-12-19,"['Spirit', 'GODSENT']","['16', '8']",Nuke,SECTOR: MOSTBET,11516
10-12-19,"['PACT', 'Unicorns of Love']","['16', '12']",Vertigo,ESEA MDL Season 32 Europe Relegation,11515
10-12-19,"['Unicorns of Love', 'PACT']","['16', '14']",Inferno,ESEA MDL Season 32 Europe Relegation,11515
10-12-19,"['Unicorns of Love', 'PACT']","['16', '7']",Dust2,ESEA MDL Season 32 Europe Relegation,11515
10-12-19,"['Ambush', 'Wisla Krakow']","['13', '16']",Mirage,ESEA MDL Season 32 Europe Relegation,11514
10-12-19,"['Wisla Krakow', 'Ambush']","['16', '9']",Inferno,ESEA MDL Season 32 Europe Relegation,11514
10-12-19,"['FATE', 'AGF']","['16', '3']",Vertigo,ESEA MDL Season 32 Europe Relegation,11513
10-12-19,"['FATE', 'AGF']","['10', '16']",Overpass,ESEA MDL Season 32 Europe Relegation,11513
10-12-19,"['AGF', 'FATE']","['10', '16']",Train,ESEA MDL Season 32 Europe Relegation,11513
10-12-19,"['OFFSET', 'Defusekids']","['16', '11']",Train,ESEA MDL Season 32 Europe Relegation,11512
10-12-19,"['Defusekids', 'OFFSET']","['16', '4']",Overpass,ESEA MDL Season 32 Europe Relegation,11512
10-12-19,"['Defusekids', 'OFFSET']","['16', '10']",Dust2,ESEA MDL Season 32 Europe Relegation,11512
10-12-19,"['Phoenix', 'Vexed']","['10', '16']",Inferno,WESG 2019 West Europe Closed Qualifier,11511
10-12-19,"['Vexed', 'Phoenix']","['16', '10']",Nuke,WESG 2019 West Europe Closed Qualifier,11511
10-12-19,"['Wisla Krakow', 'Defusekids']","['14', '16']",Train,ESEA MDL Season 32 Europe Relegation,11510
10-12-19,"['Defusekids', 'Wisla Krakow']","['14', '16']",Mirage,ESEA MDL Season 32 Europe Relegation,11510
10-12-19,"['Defusekids', 'Wisla Krakow']","['13', '16']",Nuke,ESEA MDL Season 32 Europe Relegation,11510
10-12-19,"['Alma', 'FURIA Inagame']","['9', '16']",Train,Aorus League 2019 #4 Brazil,11509
10-12-19,"['Alma', 'FURIA Inagame']","['16', '12']",Dust2,Aorus League 2019 #4 Brazil,11509
10-12-19,"['FURIA Inagame', 'Alma']","['8', '16']",Inferno,Aorus League 2019 #4 Brazil,11509
10-12-19,"['MELBET', 'KOVA']","['19', '16']",Dust2,IEM Katowice 2020 Europe Open Qualifier 1,11508
10-12-19,"['BIG', 'Secret']","['16', '12']",Nuke,IEM Katowice 2020 Europe Open Qualifier 1,11507
11-12-19,"['North', 'Legends']","['16', '6']",Vertigo,IEM Katowice 2020 Europe Open Qualifier 1,11506
11-12-19,"['Nemiga', 'GamerLegion']","['16', '11']",Nuke,IEM Katowice 2020 Europe Open Qualifier 1,11505
11-12-19,"['Winstrike', 'Heroic']","['17', '19']",Vertigo,IEM Katowice 2020 Europe Open Qualifier 1,11504
11-12-19,"['Hard Legion', 'HellRaisers']","['20', '22']",Overpass,IEM Katowice 2020 Europe Open Qualifier 1,11503
11-12-19,"['ARCY', 'AGO']","['34', '30']",Dust2,IEM Katowice 2020 Europe Open Qualifier 1,11502
11-12-19,"['Cream', 'Unique']","['9', '16']",Mirage,IEM Katowice 2020 Europe Open Qualifier 1,11501
11-12-19,"['BIG', 'MELBET']","['16', '13']",Nuke,IEM Katowice 2020 Europe Open Qualifier 1,11500
11-12-19,"['Nemiga', 'North']","['16', '9']",Nuke,IEM Katowice 2020 Europe Open Qualifier 1,11499
11-12-19,"['DELIRAWOWZIK', 'Falkol']","['16', '13']",Overpass,Aorus League 2019 #4 Brazil,11498
11-12-19,"['DELIRAWOWZIK', 'Falkol']","['8', '16']",Dust2,Aorus League 2019 #4 Brazil,11498
11-12-19,"['Falkol', 'DELIRAWOWZIK']","['13', '16']",Mirage,Aorus League 2019 #4 Brazil,11498
11-12-19,"['HellRaisers', 'Heroic']","['4', '16']",Overpass,IEM Katowice 2020 Europe Open Qualifier 1,11497
11-12-19,"['Gen.G', 'Just For Fun']","['14', '16']",Train,IEM Katowice 2020 North America Open Qualifier 1,11496
11-12-19,"['Riot Squad', 'Rugratz']","['16', '3']",Nuke,IEM Katowice 2020 North America Open Qualifier 1,11495
11-12-19,"['Singularity', 'Recon 5']","['16', '6']",Inferno,IEM Katowice 2020 North America Open Qualifier 1,11494
11-12-19,"['INTZ', 'Rap Gang']","['16', '5']",Mirage,IEM Katowice 2020 North America Open Qualifier 1,11493
11-12-19,"['RamaL', 'Chaos']","['15', '19']",Train,IEM Katowice 2020 North America Open Qualifier 1,11492
11-12-19,"['Infinity', 'Envy']","['10', '16']",Train,IEM Katowice 2020 North America Open Qualifier 1,11491
11-12-19,"[""Vipe's Anime Squad"", 'eUnited']","['9', '16']",Overpass,IEM Katowice 2020 North America Open Qualifier 1,11490
11-12-19,"['New England Whalers', 'Triumph']","['16', '14']",Inferno,IEM Katowice 2020 North America Open Qualifier 1,11489
11-12-19,"['Rejected', 'zurditos']","['16', '4']",Nuke,Aorus League 2019 #4 Southern Cone,11488
11-12-19,"['Rejected', 'zurditos']","['16', '6']",Dust2,Aorus League 2019 #4 Southern Cone,11488
11-12-19,"['Singularity', 'Riot Squad']","['6', '16']",Train,IEM Katowice 2020 North America Open Qualifier 1,11487
11-12-19,"['Just For Fun', 'Envy']","['16', '14']",Inferno,IEM Katowice 2020 North America Open Qualifier 1,11486
11-12-19,"['SHIFT', 'DivisionX']","['16', '8']",Dust2,D!nk Cup Season 1,11485
11-12-19,"['DivisionX', 'SHIFT']","['8', '16']",Vertigo,D!nk Cup Season 1,11485
11-12-19,"['INTZ', 'Chaos']","['16', '6']",Nuke,IEM Katowice 2020 North America Open Qualifier 1,11484
11-12-19,"[""Peeker's Advantage"", 'Just Swing']","['16', '11']",Inferno,ESEA MDL Season 32 North America Relegation,11483
11-12-19,"['Just Swing', ""Peeker's Advantage""]","['7', '16']",Overpass,ESEA MDL Season 32 North America Relegation,11483
11-12-19,"['Bushido Boyz', 'Thunder Logic']","['6', '16']",Train,ESEA MDL Season 32 North America Relegation,11482
11-12-19,"['Thunder Logic', 'Bushido Boyz']","['16', '7']",Inferno,ESEA MDL Season 32 North America Relegation,11482
11-12-19,"['Faint', 'Rebirth']","['12', '16']",Mirage,ESEA MDL Season 32 North America Relegation,11481
11-12-19,"['Faint', 'Rebirth']","['16', '11']",Dust2,ESEA MDL Season 32 North America Relegation,11481
11-12-19,"['Faint', 'Rebirth']","['16', '8']",Nuke,ESEA MDL Season 32 North America Relegation,11481
11-12-19,"['iNTACT', 'Oceanus']","['20', '22']",Nuke,ESEA MDL Season 32 North America Relegation,11480
11-12-19,"['Oceanus', 'iNTACT']","['13', '16']",Vertigo,ESEA MDL Season 32 North America Relegation,11480
11-12-19,"['Oceanus', 'iNTACT']","['14', '16']",Mirage,ESEA MDL Season 32 North America Relegation,11480
11-12-19,"['eUnited', 'New England Whalers']","['15', '19']",Nuke,IEM Katowice 2020 North America Open Qualifier 1,11479
11-12-19,"['Invictus', 'Lynn Vision']","['5', '16']",Dust2,WESG 2019 Greater China Regional Finals,11478
11-12-19,"['R-Stars', 'DMC']","['16', '11']",Dust2,WESG 2019 Greater China Regional Finals,11477
11-12-19,"['Macau Legend', 'ahq']","['10', '16']",Dust2,WESG 2019 Greater China Regional Finals,11476
11-12-19,"['L9L', 'EHOME']","['5', '16']",Inferno,WESG 2019 Greater China Regional Finals,11475
11-12-19,"['ViCi', 'OneThree']","['16', '12']",Overpass,WESG 2019 Greater China Regional Finals,11474
11-12-19,"['4Bowie', 'TYLOO']","['5', '16']",Mirage,WESG 2019 Greater China Regional Finals,11473
11-12-19,"['DMC', 'ahq']","['10', '16']",Mirage,WESG 2019 Greater China Regional Finals,11472
11-12-19,"['SuperOVD', 'Cataclysm']","['16', '8']",Inferno,D!nk Cup Season 1,11471
11-12-19,"['SuperOVD', 'Cataclysm']","['16', '6']",Dust2,D!nk Cup Season 1,11471
11-12-19,"['Invictus', 'Macau Legend']","['16', '9']",Mirage,WESG 2019 Greater China Regional Finals,11470
11-12-19,"['Lynn Vision', 'R-Stars']","['16', '10']",Inferno,WESG 2019 Greater China Regional Finals,11469
11-12-19,"['ViCi', '4Bowie']","['16', '5']",Inferno,WESG 2019 Greater China Regional Finals,11468
11-12-19,"['OneThree', 'L9L']","['14', '16']",Inferno,WESG 2019 Greater China Regional Finals,11467
11-12-19,"['TYLOO', 'EHOME']","['16', '7']",Inferno,WESG 2019 Greater China Regional Finals,11466
11-12-19,"['DMC', 'Lynn Vision']","['3', '16']",Inferno,WESG 2019 Greater China Regional Finals,11465
11-12-19,"['ahq', 'Invictus']","['8', '16']",Mirage,WESG 2019 Greater China Regional Finals,11464
11-12-19,"['R-Stars', 'Macau Legend']","['16', '7']",Dust2,WESG 2019 Greater China Regional Finals,11463
11-12-19,"['OneThree', 'EHOME']","['16', '9']",Dust2,WESG 2019 Greater China Regional Finals,11462
11-12-19,"['L9L', '4Bowie']","['12', '16']",Inferno,WESG 2019 Greater China Regional Finals,11461
11-12-19,"['DMC', 'Invictus']","['8', '16']",Mirage,WESG 2019 Greater China Regional Finals,11460
11-12-19,"['ViCi', 'TYLOO']","['12', '16']",Inferno,WESG 2019 Greater China Regional Finals,11459
11-12-19,"['Lynn Vision', 'Macau Legend']","['16', '3']",Inferno,WESG 2019 Greater China Regional Finals,11458
11-12-19,"['R-Stars', 'ahq']","['16', '4']",Dust2,WESG 2019 Greater China Regional Finals,11457
11-12-19,"['Cataclysm', 'DivisionX']","['8', '16']",Dust2,D!nk Cup Season 1,11456
11-12-19,"['DivisionX', 'Cataclysm']","['19', '17']",Inferno,D!nk Cup Season 1,11456
11-12-19,"['EHOME', '4Bowie']","['13', '16']",Inferno,WESG 2019 Greater China Regional Finals,11455
11-12-19,"['DMC', 'Macau Legend']","['16', '9']",Mirage,WESG 2019 Greater China Regional Finals,11454
11-12-19,"['Lynn Vision', 'ahq']","['16', '6']",Inferno,WESG 2019 Greater China Regional Finals,11453
11-12-19,"['TYLOO', 'OneThree']","['16', '6']",Mirage,WESG 2019 Greater China Regional Finals,11452
11-12-19,"['L9L', 'ViCi']","['6', '16']",Overpass,WESG 2019 Greater China Regional Finals,11451
11-12-19,"['Invictus', 'R-Stars']","['4', '16']",Train,WESG 2019 Greater China Regional Finals,11450
11-12-19,"['TYLOO', 'L9L']","['16', '2']",Dust2,WESG 2019 Greater China Regional Finals,11449
11-12-19,"['OneThree', '4Bowie']","['16', '4']",Dust2,WESG 2019 Greater China Regional Finals,11448
11-12-19,"['SKADE', 'Nordavind']","['19', '16']",Inferno,LOOT.BET Season 5,11447
11-12-19,"['Nordavind', 'SKADE']","['10', '16']",Dust2,LOOT.BET Season 5,11447
11-12-19,"['SHIFT', 'SuperOVD']","['16', '12']",Mirage,D!nk Cup Season 1,11446
11-12-19,"['SHIFT', 'SuperOVD']","['16', '13']",Inferno,D!nk Cup Season 1,11446
11-12-19,"['ViCi', 'EHOME']","['28', '24']",Overpass,WESG 2019 Greater China Regional Finals,11445
11-12-19,"['BIG', 'Sprout']","['16', '1']",Nuke,WESG 2019 Central Europe & Iberia Closed Qualifier,11444
11-12-19,"['BIG', 'Sprout']","['16', '11']",Mirage,WESG 2019 Central Europe & Iberia Closed Qualifier,11444
11-12-19,"['Fierce', 'PRINCEADIL']","['10', '16']",Nuke,WESG 2019 West Europe Closed Qualifier,11443
11-12-19,"['Fierce', 'PRINCEADIL']","['16', '10']",Inferno,WESG 2019 West Europe Closed Qualifier,11443
11-12-19,"['PRINCEADIL', 'Fierce']","['10', '16']",Mirage,WESG 2019 West Europe Closed Qualifier,11443
11-12-19,"['Owned', 'KPI']","['11', '16']",Nuke,WESG 2019 Central Europe & Iberia Closed Qualifier,11442
11-12-19,"['Owned', 'KPI']","['9', '16']",Train,WESG 2019 Central Europe & Iberia Closed Qualifier,11442
11-12-19,"['PACT', 'Wisla Krakow']","['10', '16']",Inferno,ESEA MDL Season 32 Europe Relegation,11441
11-12-19,"['Wisla Krakow', 'PACT']","['16', '7']",Nuke,ESEA MDL Season 32 Europe Relegation,11441
11-12-19,"['Heroic', 'BIG']","['16', '13']",Mirage,IEM Katowice 2020 Europe Open Qualifier 1,11440
11-12-19,"['BIG', 'Heroic']","['10', '16']",Nuke,IEM Katowice 2020 Europe Open Qualifier 1,11440
11-12-19,"['GamerLegion', 'FATE']","['16', '13']",Inferno,ESEA MDL Season 32 Europe Relegation,11439
11-12-19,"['FATE', 'GamerLegion']","['16', '13']",Overpass,ESEA MDL Season 32 Europe Relegation,11439
11-12-19,"['FATE', 'GamerLegion']","['26', '28']",Mirage,ESEA MDL Season 32 Europe Relegation,11439
11-12-19,"['Espada', 'MAJESTY']","['16', '7']",Vertigo,AOC & Western Digital Winter Clash 2019,11438
11-12-19,"['Espada', 'MAJESTY']","['16', '2']",Dust2,AOC & Western Digital Winter Clash 2019,11438
11-12-19,"['Unique', 'ARCY']","['13', '16']",Nuke,IEM Katowice 2020 Europe Open Qualifier 1,11437
11-12-19,"['TheDice', 'Phoenix']","['13', '16']",Dust2,WESG 2019 West Europe Closed Qualifier,11436
11-12-19,"['Phoenix', 'TheDice']","['16', '14']",Mirage,WESG 2019 West Europe Closed Qualifier,11436
11-12-19,"['Nemiga', 'ARCY']","['14', '16']",Train,IEM Katowice 2020 Europe Open Qualifier 1,11435
11-12-19,"['ARCY', 'Nemiga']","['16', '8']",Mirage,IEM Katowice 2020 Europe Open Qualifier 1,11435
12-12-19,"['INTZ', 'New England Whalers']","['16', '8']",Inferno,IEM Katowice 2020 North America Open Qualifier 1,11434
12-12-19,"['New England Whalers', 'INTZ']","['6', '16']",Train,IEM Katowice 2020 North America Open Qualifier 1,11434
12-12-19,"['Agressive', '9z']","['16', '11']",Overpass,Aorus League 2019 #4 Southern Cone,11433
12-12-19,"['Alma', 'DELIRAWOWZIK']","['4', '16']",Mirage,Aorus League 2019 #4 Brazil,11432
12-12-19,"['Alma', 'DELIRAWOWZIK']","['7', '16']",Inferno,Aorus League 2019 #4 Brazil,11432
12-12-19,"['Agressive', '9z']","['19', '17']",Dust2,Aorus League 2019 #4 Southern Cone,11431
12-12-19,"['Riot Squad', 'Just For Fun']","['16', '12']",Mirage,IEM Katowice 2020 North America Open Qualifier 1,11430
