Date,Teams,Score,Map,Event,Series
28-5-18,"['TYLOO', 'Natus Vincere']","['16', '12']",Overpass,StarSeries i-League Season 5,6601
28-5-18,"['AGO', 'Virtus.pro']","['19', '17']",Train,StarSeries i-League Season 5,6600
28-5-18,"['AGO', 'Virtus.pro']","['16', '13']",Inferno,StarSeries i-League Season 5,6600
28-5-18,"['Corvidae', 'Galactica']","['16', '3']",Mirage,ESEA MDL Season 28 Australia,6599
28-5-18,"['ORDER', 'SYF']","['16', '4']",Overpass,ESEA MDL Season 28 Australia,6598
28-5-18,"['Corvidae', '1UP']","['16', '4']",Mirage,ESEA MDL Season 28 Australia,6597
28-5-18,"['EnVyUs Academy', 'EPG']","['8', '16']",Mirage,Thunderpick Invitational #2,6596
28-5-18,"['EnVyUs Academy', 'EPG']","['14', '16']",Cache,Thunderpick Invitational #2,6596
28-5-18,"['Sprout', 'forZe']","['17', '19']",Inferno,M.Game League 2,6595
28-5-18,"['forZe', 'Sprout']","['16', '10']",Nuke,M.Game League 2,6595
28-5-18,"['North', 'mousesports']","['16', '19']",Dust2,StarSeries i-League Season 5,6594
28-5-18,"['mousesports', 'North']","['7', '16']",Mirage,StarSeries i-League Season 5,6594
28-5-18,"['North', 'mousesports']","['12', '16']",Train,StarSeries i-League Season 5,6594
28-5-18,"['AVANGAR', 'Gambit']","['16', '7']",Mirage,StarSeries i-League Season 5,6593
28-5-18,"['AVANGAR', 'Gambit']","['16', '12']",Overpass,StarSeries i-League Season 5,6593
28-5-18,"['MK', 'Bpro']","['6', '16']",Inferno,Esports Balkan League Season 2,6592
28-5-18,"['Renegades', 'GODSENT']","['3', '16']",Inferno,StarSeries i-League Season 5,6591
28-5-18,"['GODSENT', 'Renegades']","['16', '3']",Overpass,StarSeries i-League Season 5,6591
28-5-18,"['Wind and Rain', 'Virtus.pro']","['16', '4']",Dust2,ESEA MDL Season 28 Europe,6590
28-5-18,"['Spirit', 'FriendlyFire']","['16', '8']",Mirage,ESEA MDL Season 28 Europe,6589
28-5-18,"['Sprout', 'ALTERNATE aTTaX']","['10', '16']",Mirage,ESEA MDL Season 28 Europe,6588
28-5-18,"['GameAgents', 'Bajini Puleni']","['11', '16']",Inferno,Esports Balkan League Season 2,6587
28-5-18,"['HellRaisers', 'NiP']","['13', '16']",Overpass,StarSeries i-League Season 5,6586
28-5-18,"['HellRaisers', 'NiP']","['17', '19']",Mirage,StarSeries i-League Season 5,6586
28-5-18,"['Virtus.pro', 'Spirit']","['11', '16']",Nuke,ESEA MDL Season 28 Europe,6585
28-5-18,"['Vega Squadron', 'ALTERNATE aTTaX']","['16', '12']",Overpass,M.Game League 2,6584
28-5-18,"['ALTERNATE aTTaX', 'Vega Squadron']","['10', '16']",Mirage,M.Game League 2,6584
28-5-18,"['Valiance', 'Bpro']","['16', '7']",Dust2,Esports Balkan League Season 2,6583
28-5-18,"['Asterion', 'Kinguin']","['16', '12']",Dust2,ESEA MDL Season 28 Europe,6582
28-5-18,"['Windigo', 'Singularity']","['11', '16']",Mirage,X-BET.co Invitational 2,6581
28-5-18,"['Windigo', 'Singularity']","['16', '9']",Overpass,X-BET.co Invitational 2,6581
28-5-18,"['Windigo', 'Singularity']","['16', '9']",Cache,X-BET.co Invitational 2,6581
28-5-18,"['Valiance', 'MK']","['15', '15']",Train,Esports Balkan League Season 2,6580
28-5-18,"['Wild', 'LiNE5 Academy']","['16', '8']",Inferno,ESL Brazil Premier League Season 5,6579
29-5-18,"['LiNE5 Academy', 'Wild']","['16', '14']",Cache,ESL Brazil Premier League Season 5,6578
29-5-18,"['Andes', 'Furious']","['13', '16']",Cache,Aorus League 2018 Season 2 LatAm South,6577
29-5-18,"['FURIA', 'Virtue']","['15', '15']",Nuke,ESL Brazil Premier League Season 5,6576
29-5-18,"['Virtue', 'FURIA']","['6', '16']",Cache,ESL Brazil Premier League Season 5,6575
29-5-18,"['Coscu Army', 'gloryUS']","['17', '19']",Cache,Aorus League 2018 Season 2 LatAm South,6574
29-5-18,"['gloryUS', 'Coscu Army']","['16', '9']",Inferno,Aorus League 2018 Season 2 LatAm South,6574
29-5-18,"['Mythic', 'Forty Six and 2']","['16', '7']",Train,ESEA MDL Season 28 North America,6573
29-5-18,"['Yeah', 'Isurus']","['16', '7']",Mirage,ESL Brazil Premier League Season 5,6572
29-5-18,"['Isurus', 'Yeah']","['16', '9']",Train,ESL Brazil Premier League Season 5,6571
29-5-18,"['North', 'NRG']","['16', '5']",Nuke,StarSeries i-League Season 5,6570
29-5-18,"['NRG', 'North']","['16', '6']",Overpass,StarSeries i-League Season 5,6570
29-5-18,"['NRG', 'North']","['8', '16']",Mirage,StarSeries i-League Season 5,6570
29-5-18,"['Gambit', 'Virtus.pro']","['17', '19']",Mirage,StarSeries i-League Season 5,6569
29-5-18,"['Gambit', 'Virtus.pro']","['13', '16']",Train,StarSeries i-League Season 5,6569
29-5-18,"['Chiefs', 'baldkrew']","['16', '3']",Train,ESEA MDL Season 28 Australia,6568
29-5-18,"['HellRaisers', 'Renegades']","['9', '16']",Inferno,StarSeries i-League Season 5,6567
29-5-18,"['Renegades', 'HellRaisers']","['8', '16']",Mirage,StarSeries i-League Season 5,6567
29-5-18,"['HellRaisers', 'Renegades']","['16', '1']",Train,StarSeries i-League Season 5,6567
29-5-18,"['Natus Vincere', 'VG.Flash']","['16', '8']",Mirage,StarSeries i-League Season 5,6566
29-5-18,"['Natus Vincere', 'VG.Flash']","['16', '8']",Train,StarSeries i-League Season 5,6566
29-5-18,"['TYLOO', 'mousesports']","['7', '16']",Train,StarSeries i-League Season 5,6565
29-5-18,"['mousesports', 'TYLOO']","['16', '8']",Inferno,StarSeries i-League Season 5,6565
29-5-18,"['SK', 'AVANGAR']","['16', '8']",Inferno,StarSeries i-League Season 5,6564
29-5-18,"['AVANGAR', 'SK']","['11', '16']",Mirage,StarSeries i-League Season 5,6564
29-5-18,"['Sprout', 'Valiance']","['16', '9']",Nuke,ESEA MDL Season 28 Europe,6563
29-5-18,"['NiP', 'AGO']","['10', '16']",Train,StarSeries i-League Season 5,6562
29-5-18,"['NiP', 'AGO']","['7', '16']",Mirage,StarSeries i-League Season 5,6562
29-5-18,"['Liquid', 'GODSENT']","['16', '2']",Inferno,StarSeries i-League Season 5,6561
29-5-18,"['GODSENT', 'Liquid']","['16', '7']",Mirage,StarSeries i-League Season 5,6561
29-5-18,"['GODSENT', 'Liquid']","['9', '16']",Nuke,StarSeries i-League Season 5,6561
29-5-18,"['Valiance', 'Singularity']","['12', '16']",Overpass,ESEA MDL Season 28 Europe,6560
29-5-18,"['NOBO', 'Wind and Rain']","['16', '13']",Cache,ESEA MDL Season 28 Europe,6559
29-5-18,"['Kinguin', 'ALTERNATE aTTaX']","['20', '22']",Mirage,ESEA MDL Season 28 Europe,6558
29-5-18,"['HOLLYWOOD', 'EPG']","['19', '16']",Mirage,M.Game League 2,6557
29-5-18,"['EPG', 'HOLLYWOOD']","['6', '16']",Train,M.Game League 2,6557
29-5-18,"['Tricked', 'PRIDE']","['16', '11']",Nuke,Legend Series #5,6556
29-5-18,"['Tricked', 'PRIDE']","['16', '13']",Inferno,Legend Series #5,6556
29-5-18,"['iGame.com', 'Japaleno']","['11', '16']",Dust2,ESEA MDL Season 28 Europe,6555
29-5-18,"['Fragsters', 'Spirit']","['16', '14']",Dust2,ESEA MDL Season 28 Europe,6554
29-5-18,"['FriendlyFire', 'Valiance']","['22', '25']",Mirage,ESEA MDL Season 28 Europe,6553
29-5-18,"['NOBO', 'Invictus Aquilas']","['16', '5']",Mirage,Stream.me Gauntlet: CIS vs EU #21,6552
29-5-18,"['NOBO', 'Invictus Aquilas']","['16', '6']",Overpass,Stream.me Gauntlet: CIS vs EU #21,6552
29-5-18,"['Royal Bandits', 'PRIDE']","['16', '6']",Mirage,ESEA MDL Season 28 Europe,6551
29-5-18,"['Singularity', 'Asterion']","['14', '16']",Overpass,ESEA MDL Season 28 Europe,6550
29-5-18,"['Ha MaSSe', 'k0pfsache']","['16', '7']",Train,Legend Series #5,6549
29-5-18,"['Ha MaSSe', 'k0pfsache']","['16', '14']",Cache,Legend Series #5,6549
30-5-18,"['FURIA Inagame', 'Revoltz']","['16', '3']",Train,Aorus League 2018 Season 2 Brazil,6548
30-5-18,"['W7M', 'DETONA']","['19', '15']",Nuke,Aorus League 2018 Season 2 Brazil,6547
30-5-18,"['Mythic', 'The Pioneers']","['9', '16']",Inferno,ESEA MDL Season 28 North America,6546
30-5-18,"['Andes', 'HEY']","['8', '16']",Cache,Aorus League 2018 Season 2 LatAm South,6545
30-5-18,"['Andes', 'HEY']","['12', '16']",Dust2,Aorus League 2018 Season 2 LatAm South,6545
30-5-18,"['Yeah', 'C4']","['16', '10']",Mirage,Aorus League 2018 Season 2 Brazil,6544
30-5-18,"['Squirtle Squad', 'Mythic']","['16', '8']",Inferno,ESEA MDL Season 28 North America,6543
30-5-18,"['MDL Jammers', 'F1-racecar-PEEK']","['12', '16']",Cache,ESEA MDL Season 28 North America,6542
30-5-18,"['nEEts', 'Virtue']","['9', '16']",Inferno,Aorus League 2018 Season 2 Brazil,6541
30-5-18,"['Gorilla Gang', 'Prospects']","['16', '0']",Nuke,ESEA MDL Season 28 North America,6540
30-5-18,"['VG.Flash', 'NRG']","['14', '16']",Mirage,StarSeries i-League Season 5,6539
30-5-18,"['VG.Flash', 'NRG']","['10', '16']",Overpass,StarSeries i-League Season 5,6538
30-5-18,"['Gambit', 'Renegades']","['25', '28']",Cache,StarSeries i-League Season 5,6537
30-5-18,"['Renegades', 'Gambit']","['5', '16']",Overpass,StarSeries i-League Season 5,6537
30-5-18,"['Renegades', 'Gambit']","['16', '14']",Mirage,StarSeries i-League Season 5,6537
30-5-18,"['Grayhound', 'Legacy']","['16', '9']",Mirage,ESEA MDL Season 28 Australia,6536
30-5-18,"['Control', 'Galactica']","['16', '7']",Train,ESEA MDL Season 28 Australia,6535
30-5-18,"['AVANGAR', 'GODSENT']","['10', '16']",Overpass,StarSeries i-League Season 5,6534
30-5-18,"['GODSENT', 'AVANGAR']","['4', '16']",Cache,StarSeries i-League Season 5,6534
30-5-18,"['AVANGAR', 'GODSENT']","['16', '13']",Mirage,StarSeries i-League Season 5,6534
30-5-18,"['Tainted Minds', 'Ground Zero']","['16', '3']",Mirage,ESEA MDL Season 28 Australia,6533
30-5-18,"['TRIDENT', 'Grayhound']","['10', '16']",Cache,ESEA MDL Season 28 Australia,6532
30-5-18,"['Grayhound', 'Control']","['16', '7']",Train,ESEA MDL Season 28 Australia,6531
30-5-18,"['SYF', 'baldkrew']","['16', '4']",Overpass,ESEA MDL Season 28 Australia,6530
30-5-18,"['North', 'HellRaisers']","['16', '7']",Train,StarSeries i-League Season 5,6529
30-5-18,"['North', 'HellRaisers']","['16', '14']",Mirage,StarSeries i-League Season 5,6529
30-5-18,"['Ground Zero', 'Conspiracy']","['16', '11']",Mirage,ESEA MDL Season 28 Australia,6528
30-5-18,"['NiP', 'TYLOO']","['16', '6']",Overpass,StarSeries i-League Season 5,6527
30-5-18,"['TYLOO', 'NiP']","['13', '16']",Inferno,StarSeries i-League Season 5,6527
30-5-18,"['EURONICS', 'tomorrow']","['13', '16']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6526
30-5-18,"['x-kom', 'Tempo Storm']","['7', '16']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6525
30-5-18,"['Without Warning', 'Kinguin']","['8', '16']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6524
30-5-18,"['SJ', 'Singularity']","['16', '11']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6523
30-5-18,"['Sprout', 'LDLC']","['16', '7']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6522
30-5-18,"['Forge', 'Valiance']","['15', '19']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6521
30-5-18,"['Natus Vincere', 'Virtus.pro']","['16', '11']",Nuke,StarSeries i-League Season 5,6520
30-5-18,"['Natus Vincere', 'Virtus.pro']","['16', '9']",Mirage,StarSeries i-League Season 5,6520
30-5-18,"['mousesports', 'AGO']","['8', '16']",Mirage,StarSeries i-League Season 5,6519
30-5-18,"['AGO', 'mousesports']","['13', '16']",Train,StarSeries i-League Season 5,6519
30-5-18,"['mousesports', 'AGO']","['9', '16']",Inferno,StarSeries i-League Season 5,6519
30-5-18,"['Movistar Riders', 'iGame.com']","['16', '12']",Nuke,ESEA MDL Season 28 Europe,6518
30-5-18,"['Windigo', 'Tempo Storm']","['9', '16']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6517
30-5-18,"['ALTERNATE aTTaX', 'tomorrow']","['11', '16']",Train,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6516
30-5-18,"['Valiance', 'SJ']","['16', '12']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6515
30-5-18,"['EURONICS', 'x-kom']","['16', '19']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6514
30-5-18,"['Singularity', 'LDLC']","['13', '16']",Train,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6513
30-5-18,"['Sprout', 'Kinguin']","['11', '16']",Nuke,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6512
30-5-18,"['Liquid', 'SK']","['12', '16']",Cache,StarSeries i-League Season 5,6511
30-5-18,"['Liquid', 'SK']","['16', '14']",Train,StarSeries i-League Season 5,6511
30-5-18,"['Liquid', 'SK']","['13', '16']",Inferno,StarSeries i-League Season 5,6511
30-5-18,"['tomorrow', 'Kinguin']","['4', '16']",Train,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6510
30-5-18,"['ALTERNATE aTTaX', 'Windigo']","['2', '16']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6509
30-5-18,"['Sprout', 'Without Warning']","['16', '5']",Nuke,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6508
30-5-18,"['Tempo Storm', 'Valiance']","['16', '10']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6507
30-5-18,"['SJ', 'x-kom']","['10', '16']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6506
30-5-18,"['Singularity', 'Forge']","['8', '16']",Nuke,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6505
30-5-18,"['Sprout', 'x-kom']","['10', '16']",Train,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6504
30-5-18,"['LDLC', 'SJ']","['16', '3']",Dust2,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6503
30-5-18,"['Windigo', 'tomorrow']","['9', '16']",Overpass,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6502
30-5-18,"['Forge', 'Without Warning']","['10', '16']",Overpass,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6501
31-5-18,"['Malvinas', 'Sinisters']","['8', '16']",Train,Aorus League 2018 Season 2 LatAm South,6500
31-5-18,"['FURIA', 'Yeah']","['19', '17']",Cache,Alienware Liga Pro Gamers Club - MAY/18,6499
31-5-18,"['Yeah', 'FURIA']","['2', '16']",Mirage,Alienware Liga Pro Gamers Club - MAY/18,6499
31-5-18,"['Sinisters', 'Malvinas']","['10', '16']",Cache,Aorus League 2018 Season 2 LatAm South,6498
31-5-18,"['Sinisters', 'Malvinas']","['6', '16']",Dust2,Aorus League 2018 Season 2 LatAm South,6498
31-5-18,"['FYB', 'Dignitas']","['10', '16']",Overpass,ESEA MDL Season 28 North America,6497
31-5-18,"['The Entourage', 'ex-Atmosphere']","['16', '6']",Inferno,ESEA MDL Season 28 North America,6496
31-5-18,"['Squirtle Squad', 'Clutch Solutions']","['16', '7']",Mirage,ESEA MDL Season 28 North America,6495
31-5-18,"['ex-eRa', 'Forty Six and 2']","['16', '11']",Cache,ESEA MDL Season 28 North America,6494
31-5-18,"['The Entourage', 'Fam143']","['14', '16']",Mirage,ESEA MDL Season 28 North America,6493
31-5-18,"['subtLe', 'XFORCE']","['13', '16']",Inferno,ESEA MDL Season 28 North America,6492
31-5-18,"['HellRaisers', 'NRG']","['3', '16']",Overpass,StarSeries i-League Season 5,6491
31-5-18,"['NRG', 'HellRaisers']","['16', '13']",Inferno,StarSeries i-League Season 5,6491
31-5-18,"['TYLOO', 'GODSENT']","['16', '12']",Mirage,StarSeries i-League Season 5,6490
31-5-18,"['GODSENT', 'TYLOO']","['16', '2']",Overpass,StarSeries i-League Season 5,6490
31-5-18,"['TYLOO', 'GODSENT']","['7', '16']",Inferno,StarSeries i-League Season 5,6490
31-5-18,"['Chiefs', 'ORDER']","['6', '16']",Train,ESEA MDL Season 28 Australia,6489
31-5-18,"['Legacy', 'Tainted Minds']","['13', '16']",Inferno,ESEA MDL Season 28 Australia,6488
31-5-18,"['Surge', 'Conspiracy']","['12', '16']",Dust2,ESEA MDL Season 28 Australia,6487
31-5-18,"['Control', 'Dark Sided']","['16', '6']",Overpass,ESEA MDL Season 28 Australia,6486
31-5-18,"['seadoggs', 'Dark Sided']","['16', '11']",Cache,ESEA MDL Season 28 Australia,6485
31-5-18,"['NiP', 'North']","['16', '9']",Nuke,StarSeries i-League Season 5,6484
31-5-18,"['NiP', 'North']","['16', '13']",Overpass,StarSeries i-League Season 5,6484
31-5-18,"['Virtus.pro', 'Renegades']","['7', '16']",Train,StarSeries i-League Season 5,6483
31-5-18,"['Virtus.pro', 'Renegades']","['16', '8']",Inferno,StarSeries i-League Season 5,6483
31-5-18,"['Virtus.pro', 'Renegades']","['12', '16']",Cache,StarSeries i-League Season 5,6483
31-5-18,"['Forge', 'Windigo']","['5', '16']",Overpass,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6482
31-5-18,"['EURONICS', 'ALTERNATE aTTaX']","['16', '9']",Dust2,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6481
31-5-18,"['LDLC', 'Valiance']","['5', '16']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6480
31-5-18,"['Spirit', 'Nexus']","['19', '16']",Cache,Legend Series #5,6479
31-5-18,"['Nexus', 'Spirit']","['11', '16']",Nuke,Legend Series #5,6479
31-5-18,"['mousesports', 'Natus Vincere']","['16', '5']",Mirage,StarSeries i-League Season 5,6478
31-5-18,"['mousesports', 'Natus Vincere']","['2', '16']",Nuke,StarSeries i-League Season 5,6478
31-5-18,"['Natus Vincere', 'mousesports']","['9', '16']",Train,StarSeries i-League Season 5,6478
31-5-18,"['Sprout', 'EURONICS']","['16', '6']",Nuke,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6477
31-5-18,"['Without Warning', 'LDLC']","['26', '28']",Dust2,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6476
31-5-18,"['AVANGAR', 'Liquid']","['16', '11']",Mirage,StarSeries i-League Season 5,6475
31-5-18,"['AVANGAR', 'Liquid']","['5', '16']",Dust2,StarSeries i-League Season 5,6475
31-5-18,"['AVANGAR', 'Liquid']","['10', '16']",Cache,StarSeries i-League Season 5,6475
31-5-18,"['Bajini Puleni', 'Bpro']","['4', '16']",Inferno,Esports Balkan League Season 2,6474
31-5-18,"['HEY', 'HOLLYWOOD']","['12', '16']",Inferno,Stream.me Gauntlet: CIS vs EU #21,6473
31-5-18,"['HEY', 'HOLLYWOOD']","['16', '11']",Train,Stream.me Gauntlet: CIS vs EU #21,6473
31-5-18,"['HOLLYWOOD', 'HEY']","['16', '6']",Dust2,Stream.me Gauntlet: CIS vs EU #21,6473
31-5-18,"['EnVyUs Academy', 'FriendlyFire']","['7', '16']",Inferno,ESEA MDL Season 28 Europe,6472
31-5-18,"['Bpro', 'GameAgents']","['16', '11']",Inferno,Esports Balkan League Season 2,6471
31-5-18,"['PACT', 'iGame.com']","['16', '3']",Train,ESEA MDL Season 28 Europe,6470
31-5-18,"['Nexus', 'Invictus Aquilas']","['13', '16']",Nuke,Esports Balkan League Season 2,6469
31-5-18,"['Windigo', 'Kinguin']","['16', '6']",Train,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6468
31-5-18,"['LDLC', 'Tempo Storm']","['16', '7']",Dust2,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6467
31-5-18,"['x-kom', 'tomorrow']","['19', '15']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6466
31-5-18,"['Sprout', 'Valiance']","['10', '16']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6465
31-5-18,"['Playing Ducks', 'Epsilon']","['4', '16']",Inferno,Legend Series #5,6464
31-5-18,"['Epsilon', 'Playing Ducks']","['16', '8']",Mirage,Legend Series #5,6464
31-5-18,"['Vexed', 'PACT']","['17', '19']",Train,ESEA MDL Season 28 Europe,6463
31-5-18,"['MK', 'GameAgents']","['4', '16']",Cache,Esports Balkan League Season 2,6462
31-5-18,"['Sprout', 'Tempo Storm']","['16', '5']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6461
31-5-18,"['Tempo Storm', 'Sprout']","['7', '16']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6461
31-5-18,"['x-kom', 'Windigo']","['10', '16']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6460
31-5-18,"['x-kom', 'Windigo']","['17', '19']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6460
31-5-18,"['Kinguin', 'tomorrow']","['13', '16']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6459
31-5-18,"['Kinguin', 'tomorrow']","['16', '4']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6459
31-5-18,"['tomorrow', 'Kinguin']","['9', '16']",Dust2,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6459
31-5-18,"['LDLC', 'Valiance']","['16', '6']",Overpass,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6458
31-5-18,"['Valiance', 'LDLC']","['16', '14']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6458
31-5-18,"['LDLC', 'Valiance']","['16', '13']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6458
1-6-18,"['Sprout', 'x-kom']","['16', '12']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6457
1-6-18,"['Sprout', 'x-kom']","['11', '16']",Inferno,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6457
1-6-18,"['Sprout', 'x-kom']","['10', '16']",Mirage,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6457
1-6-18,"['W7M', 'FURIA Inagame']","['16', '9']",Overpass,Aorus League 2018 Season 2 Brazil,6456
1-6-18,"['Furious', 'gloryUS']","['16', '12']",Overpass,Aorus League 2018 Season 2 LatAm South,6455
1-6-18,"['gloryUS', 'Furious']","['4', '16']",Cache,Aorus League 2018 Season 2 LatAm South,6455
1-6-18,"['Yeah', 'Virtue']","['16', '4']",Train,Aorus League 2018 Season 2 Brazil,6454
1-6-18,"['ex-Atmosphere', 'Born']","['6', '16']",Inferno,ESEA MDL Season 28 North America,6453
1-6-18,"['DETONA', 'Revoltz']","['16', '14']",Inferno,Aorus League 2018 Season 2 Brazil,6452
1-6-18,"['Bravado', 'F1-racecar-PEEK']","['10', '16']",Mirage,ESEA MDL Season 28 North America,6451
1-6-18,"['Vikings', 'MDL Jammers']","['16', '12']",Inferno,ESEA MDL Season 28 North America,6450
1-6-18,"['Fam143', 'Forty Six and 2']","['22', '19']",Inferno,ESEA MDL Season 28 North America,6449
1-6-18,"['Squirtle Squad', 'subtLe']","['13', '16']",Cache,ESEA MDL Season 28 North America,6448
1-6-18,"['C4', 'nEEts']","['16', '8']",Cache,Aorus League 2018 Season 2 Brazil,6447
1-6-18,"['Gorilla Gang', 'The Pioneers']","['1', '16']",Cache,ESEA MDL Season 28 North America,6446
1-6-18,"['AVANGAR', 'Natus Vincere']","['13', '16']",Mirage,StarSeries i-League Season 5,6445
1-6-18,"['Natus Vincere', 'AVANGAR']","['16', '12']",Inferno,StarSeries i-League Season 5,6445
1-6-18,"['NRG', 'Renegades']","['16', '11']",Cache,StarSeries i-League Season 5,6444
1-6-18,"['Renegades', 'NRG']","['7', '16']",Overpass,StarSeries i-League Season 5,6444
1-6-18,"['North', 'GODSENT']","['16', '11']",Overpass,StarSeries i-League Season 5,6443
1-6-18,"['North', 'GODSENT']","['16', '12']",Nuke,StarSeries i-League Season 5,6443
1-6-18,"['FlipSid3', ""eL'quvet""]","['13', '16']",Mirage,CIS Minor Closed Qualifier - FACEIT Major 2018,6442
1-6-18,"[""eL'quvet"", 'FlipSid3']","['16', '14']",Nuke,CIS Minor Closed Qualifier - FACEIT Major 2018,6442
1-6-18,"['Spirit', 'DreamEaters']","['16', '8']",Overpass,CIS Minor Closed Qualifier - FACEIT Major 2018,6441
1-6-18,"['DreamEaters', 'Spirit']","['14', '16']",Inferno,CIS Minor Closed Qualifier - FACEIT Major 2018,6441
1-6-18,"['5balls', 'HellRaisers']","['14', '16']",Overpass,CIS Minor Closed Qualifier - FACEIT Major 2018,6440
1-6-18,"['HellRaisers', '5balls']","['16', '9']",Inferno,CIS Minor Closed Qualifier - FACEIT Major 2018,6440
1-6-18,"['FLuffy Gangsters', 'AVANGAR']","['12', '16']",Train,CIS Minor Closed Qualifier - FACEIT Major 2018,6439
1-6-18,"['FLuffy Gangsters', 'AVANGAR']","['16', '12']",Cache,CIS Minor Closed Qualifier - FACEIT Major 2018,6439
1-6-18,"['AVANGAR', 'FLuffy Gangsters']","['16', '11']",Mirage,CIS Minor Closed Qualifier - FACEIT Major 2018,6439
1-6-18,"['Valiance', 'Kinguin']","['11', '16']",Cache,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6438
1-6-18,"['Valiance', 'Kinguin']","['14', '16']",Dust2,ZOTAC Cup Masters 2018 Europe Closed Qualifier,6438
1-6-18,"['KoN Norway', 'KoN Denmark']","['12', '16']",Overpass,King of Nordic Season 11,6437
1-6-18,"['Fragsters', 'eUnited']","['9', '16']",Cache,DreamHack Open Austin 2018,6436
1-6-18,"['EPG', 'HOLLYWOOD']","['16', '11']",Train,CIS Minor Closed Qualifier - FACEIT Major 2018,6435
1-6-18,"['pro100', 'Syman']","['16', '13']",Dust2,CIS Minor Closed Qualifier - FACEIT Major 2018,6434
1-6-18,"['pro100', 'Syman']","['16', '6']",Cache,CIS Minor Closed Qualifier - FACEIT Major 2018,6433
1-6-18,"['HOLLYWOOD', 'EPG']","['16', '10']",Nuke,CIS Minor Closed Qualifier - FACEIT Major 2018,6432
1-6-18,"['EPG', 'HOLLYWOOD']","['16', '8']",Dust2,CIS Minor Closed Qualifier - FACEIT Major 2018,6432
1-6-18,"['RUNUP', 'forZe']","['16', '11']",Inferno,CIS Minor Closed Qualifier - FACEIT Major 2018,6431
1-6-18,"['forZe', 'RUNUP']","['16', '10']",Overpass,CIS Minor Closed Qualifier - FACEIT Major 2018,6431
1-6-18,"['RUNUP', 'forZe']","['12', '16']",Dust2,CIS Minor Closed Qualifier - FACEIT Major 2018,6431
1-6-18,"['Atlants', 'Nemiga']","['8', '16']",Mirage,CIS Minor Closed Qualifier - FACEIT Major 2018,6430
1-6-18,"['Atlants', 'Nemiga']","['16', '13']",Nuke,CIS Minor Closed Qualifier - FACEIT Major 2018,6430
1-6-18,"['Nemiga', 'Atlants']","['16', '13']",Dust2,CIS Minor Closed Qualifier - FACEIT Major 2018,6430
1-6-18,"['KoN Denmark', 'KoN Finland']","['12', '16']",Cache,King of Nordic Season 11,6429
1-6-18,"['OpTic', 'Rogue']","['13', '16']",Inferno,DreamHack Open Austin 2018,6428
1-6-18,"['KoN Sweden', 'KoN Finland']","['9', '16']",Mirage,King of Nordic Season 11,6427
