Winner,Team1,Team2,Team1_Score,Team2_Score,Map
adwokacik,adwokacik,Aristocracy,6,16,Mirage
SKADE,Se7en,SKADE,16,6,Mirage
Nemiga,HAVU,Nemiga,12,16,Inferno
HAVU,Nemiga,HAVU,10,16,Dust2
HAVU,HAVU,Nemiga,16,11,Nuke
Astralis,Astralis,OpTic,16,14,Vertigo
Astralis,Astralis,OpTic,16,1,Dust2
SMASH,Illuminar,SMASH,10,16,Nuke
Illuminar,SMASH,Illuminar,12,16,Vertigo
Illuminar,Illuminar,SMASH,5,16,Overpass
Copenhagen Flames,Copenhagen Flames,AGF,16,11,Dust2
AGF,Copenhagen Flames,AGF,14,16,Mirage
AGF,AGF,Copenhagen Flames,5,16,Nuke
Evil Geniuses,Evil Geniuses,FaZe,16,12,Nuke
FaZe,FaZe,Evil Geniuses,6,16,Vertigo
HAVU,HAVU,SJ,16,13,Inferno
HAVU,HAVU,SJ,16,10,Dust2
ENCE,ENCE,eUnited,16,12,Overpass
ENCE,eUnited,ENCE,10,16,Train
G2,G2,Liquid,3,16,Dust2
G2,G2,Liquid,19,17,Inferno
G2,G2,Liquid,8,16,Overpass
Peeker's Advantage,The Quest,Peeker's Advantage,16,9,Inferno
New Identity,New Identity,MAC-51,16,12,Dust2
Ascent,Ascent,Peeker's Advantage,16,14,Inferno
LiViD,LiViD,Big Frames,16,10,Train
LiViD,TeamOne,LiViD,16,6,Mirage
Invictus,TYLOO,Invictus,16,9,Dust2
TYLOO,TYLOO,Invictus,16,11,Train
JiJieHao,JiJieHao,5POWER,7,16,Inferno
JiJieHao,5POWER,JiJieHao,16,3,Nuke
BL4ZE,Umumba,BL4ZE,12,16,Vertigo
EHOME,EHOME,AUGUST,16,14,Overpass
EHOME,AUGUST,EHOME,17,19,Dust2
Copenhagen Flames,Copenhagen Flames,SJ,16,11,Mirage
Copenhagen Flames,Copenhagen Flames,SJ,8,16,Inferno
Copenhagen Flames,SJ,Copenhagen Flames,16,7,Train
Heretics,Nordavind,Heretics,14,16,Inferno
Heretics,Nordavind,Heretics,16,6,Vertigo
Heretics,Nordavind,Heretics,16,8,Mirage
NASR,Darkside,NASR,10,16,Mirage
BTRG,Lynn Vision,BTRG,16,3,Inferno
BTRG,BTRG,Lynn Vision,6,16,Mirage
adwokacik,adwokacik,OneThree,5,16,Inferno
adwokacik,OneThree,adwokacik,12,16,Mirage
adwokacik,OneThree,adwokacik,16,5,Train
GamerLegion,GamerLegion,Nemiga,22,18,Mirage
Nemiga,Nemiga,GamerLegion,7,16,Overpass
Portal Blue,Demise,Portal Blue,16,2,Inferno
PACT,PACT,HAVU,9,16,Dust2
HAVU,PACT,HAVU,13,16,Vertigo
Yalla,EZ5,Yalla,13,16,Inferno
OpTic,FaZe,OpTic,11,16,Nuke
FaZe,OpTic,FaZe,16,8,Dust2
Evil Geniuses,Astralis,Evil Geniuses,14,16,Dust2
Evil Geniuses,Evil Geniuses,Astralis,16,12,Inferno
Aristocracy,Aristocracy,GamerLegion,16,13,Overpass
Aristocracy,GamerLegion,Aristocracy,10,16,Vertigo
Divine Vendetta,Fraggerz,Divine Vendetta,12,16,Mirage
Nordavind,Lyngby Vikings,Nordavind,16,8,Inferno
Nordavind,Nordavind,Lyngby Vikings,16,12,Vertigo
Lyngby Vikings,Nordavind,Lyngby Vikings,16,4,Dust2
HAVU,Espada,HAVU,12,16,Train
Espada,HAVU,Espada,16,6,Vertigo
G2,ENCE,G2,17,19,Dust2
ENCE,G2,ENCE,11,16,Nuke
G2,ENCE,G2,11,16,Overpass
NASR,NASR,Yalla,9,16,Inferno
Nemiga,adwokacik,Nemiga,10,16,Inferno
adwokacik,adwokacik,Nemiga,16,13,Mirage
Nemiga,adwokacik,Nemiga,14,16,Dust2
Demise,Divine Vendetta,Demise,12,16,Dust2
Darkside,Darkside,EZ5,16,14,Overpass
OpTic,Astralis,OpTic,16,6,Nuke
OpTic,OpTic,Astralis,7,16,Dust2
ORDER,ORDER,AVANT,7,16,Dust2
ORDER,AVANT,ORDER,12,16,Inferno
ORDER,AVANT,ORDER,11,16,Mirage
5POWER,5POWER,TYLOO,16,12,Dust2
TYLOO,TYLOO,5POWER,16,13,Inferno
5POWER,5POWER,TYLOO,16,13,Overpass
JHS,JHS,Umumba,9,16,Mirage
VICTIM,VICTIM,BOOM,9,16,Inferno
VICTIM,BOOM,VICTIM,16,4,Mirage
Ground Zero,Chiefs,Ground Zero,16,3,Mirage
Chiefs,Ground Zero,Chiefs,16,19,Dust2
Syntax,BTRG,Syntax,15,19,Overpass
BTRG,Syntax,BTRG,14,16,Mirage
BTRG,Syntax,BTRG,11,16,Inferno
Invictus,Lynn Vision,Invictus,12,16,Nuke
Invictus,Invictus,Lynn Vision,16,13,Dust2
Portal Blue,Fraggerz,Portal Blue,16,6,Mirage
ahq,ENZO,ahq,16,3,Mirage
ahq,ahq,ENZO,3,16,Vertigo
ENZO,ahq,ENZO,16,9,Dust2
ENZO,ahq,ENZO,19,22,Nuke
Darkside,NASR,Darkside,17,19,Dust2
EHOME,EHOME,JiJieHao,16,14,Mirage
JiJieHao,EHOME,JiJieHao,11,16,Nuke
JiJieHao,EHOME,JiJieHao,16,6,Inferno
BL4ZE,Umumba,BL4ZE,16,7,Dust2
Umumba,BL4ZE,Umumba,16,19,Overpass
Divine Vendetta,Divine Vendetta,Fraggerz,16,13,Mirage
SKADE,SKADE,Espada,16,12,Overpass
SKADE,Espada,SKADE,12,16,Mirage
SJ,adwokacik,SJ,14,16,Train
SJ,adwokacik,SJ,11,16,Nuke
Demise,Darkside,Demise,10,16,Vertigo
Demise,Demise,Darkside,16,12,Dust2
pro100,Heretics,pro100,11,16,Train
Heretics,pro100,Heretics,17,19,Inferno
pro100,Heretics,pro100,12,16,Dust2
Royalty ,HauntedFamilly,Royalty ,10,16,Overpass
Royalty ,Royalty ,HauntedFamilly,16,10,Train
SJ,SJ,adwokacik,19,17,Vertigo
SJ,SJ,adwokacik,16,11,Inferno
SKADE,Se7en,SKADE,16,19,Inferno
SKADE,Se7en,SKADE,20,22,Nuke
ECLOT,ECLOT,Izako Boars,7,16,Train
ECLOT,ECLOT,Izako Boars,8,16,Mirage
Yalla,Divine Vendetta,Yalla,14,16,Inferno
Yalla,Divine Vendetta,Yalla,14,16,Dust2
Gambit Youngsters,ViCi,Gambit Youngsters,11,16,Overpass
One One,JoinTheForce,One One,11,16,Inferno
Defusekids,Sector One,Defusekids,13,16,Nuke
Epsilon,rashB,Epsilon,16,19,Inferno
ex-Epsilon,Riot Squad,ex-Epsilon,14,16,Train
Dogs,Asterion,Dogs,16,5,Overpass
Movistar Riders,Sprout,Movistar Riders,13,16,Nuke
Sprout,Sprout,Movistar Riders,19,16,Inferno
Movistar Riders,Sprout,Movistar Riders,13,16,Train
One One,Defusekids,One One,19,22,Inferno
Asterion,Asterion,Epsilon,16,10,Mirage
Yalla,Yalla,Demise,6,16,Nuke
Yalla,Demise,Yalla,16,8,Inferno
Unique,Unique,PACT,9,16,Vertigo
Unique,Unique,PACT,16,12,Train
PACT,Unique,PACT,16,3,Nuke
Sinister5,Goliath,Sinister5,11,16,Nuke
Liquid,Liquid,Astralis,9,16,Vertigo
Astralis,Astralis,Liquid,9,16,Dust2
Astralis,Liquid,Astralis,13,16,Overpass
Gambit Youngsters,ex-Epsilon,Gambit Youngsters,11,16,Dust2
One One,One One,Asterion,5,16,Mirage
One One,Asterion,One One,16,5,Inferno
ViCi,Riot Squad,ViCi,14,16,Inferno
Sprout,Sprout,Heretics,3,16,Dust2
Sprout,Heretics,Sprout,10,16,Inferno
Sprout,Heretics,Sprout,13,16,Overpass
ViCi,ex-Epsilon,ViCi,16,2,Mirage
G2,G2,Evil Geniuses,8,16,Dust2
G2,G2,Evil Geniuses,7,16,Nuke
JavsrieN,BOOT,JavsrieN,16,7,Vertigo
BOOT,JavsrieN,BOOT,13,16,Mirage
Bren,ENCHANT POISON,Bren,1,16,Train
ENCHANT POISON,Bren,ENCHANT POISON,16,3,Inferno
Fallen5,SEDNA,Fallen5,12,16,Overpass
SEDNA,SEDNA,Fallen5,6,16,Inferno
LaZe,LaZe,PeppaPigs,22,19,Nuke
LaZe,PeppaPigs,LaZe,16,19,Mirage
Xavier,Alpha Red,Xavier,16,6,Overpass
Xavier,Alpha Red,Xavier,16,7,Dust2
Maple,Beyond,Maple,16,9,Inferno
Beyond,Maple,Beyond,16,9,Mirage
Beyond,Beyond,Maple,16,11,Nuke
Chiefs,Chiefs,ORDER,7,16,Inferno
Chiefs,ORDER,Chiefs,16,5,Dust2
Fallen5,Fallen5,Bren,7,16,Mirage
Bren,Bren,Fallen5,16,12,Train
LaZe,BOOT,LaZe,10,16,Mirage
BOOT,LaZe,BOOT,10,16,Nuke
BOOT,LaZe,BOOT,10,16,Train
Big 5,Big 5,Energy,19,16,Inferno
Energy,Energy,Big 5,16,13,Overpass
Big 5,Energy,Big 5,16,8,Train
Beyond,Beyond,Alpha Red,7,16,Vertigo
Beyond,Alpha Red,Beyond,16,8,Mirage
OneWay,OG,OneWay,11,16,Dust2
Energy,Energy,Goliath,16,12,Inferno
Goliath,Goliath,Energy,16,13,Overpass
Goliath,Goliath,Energy,16,10,Mirage
OneWay,OneWay,HauntedFamilly,16,1,Dust2
OneThree,SKADE,OneThree,11,16,Inferno
OneThree,OneThree,SKADE,9,16,Overpass
SKADE,OneThree,SKADE,16,4,Mirage
Se7en,PACT,Se7en,16,7,Dust2
Se7en,Se7en,PACT,34,32,Nuke
PACT,Se7en,PACT,18,22,Inferno
BOOM,BOOM,BTRG,2,16,Mirage
BTRG,BTRG,BOOM,16,12,Nuke
Royalty ,Royalty ,OneWay,7,16,Train
OneWay,OneWay,Royalty ,16,12,Inferno
Goliath,Sinister5,Goliath,11,16,Dust2
Sinister5,Goliath,Sinister5,16,9,Inferno
Gambit Youngsters,ex-Epsilon,Gambit Youngsters,13,16,Mirage
pro100,Movistar Riders,pro100,13,16,Overpass
Movistar Riders,pro100,Movistar Riders,11,16,Inferno
Movistar Riders,Movistar Riders,pro100,5,16,Mirage
Team Squeaky,Team Toxic,Team Squeaky,12,16,Cache
Izako Boars,Izako Boars,Unique,16,12,Vertigo
Unique,Izako Boars,Unique,16,8,Nuke
Se7en,SJ,Se7en,16,4,Dust2
Se7en,SJ,Se7en,16,4,Nuke
Astralis,Evil Geniuses,Astralis,16,3,Inferno
Evil Geniuses,Astralis,Evil Geniuses,12,16,Dust2
Astralis,Evil Geniuses,Astralis,20,22,Train
Astralis,Astralis,Evil Geniuses,8,16,Nuke
SJ,SJ,Syman,16,12,Inferno
SJ,SJ,Syman,16,13,Dust2
Movistar Riders,Sprout,Movistar Riders,16,9,Nuke
Sprout,Movistar Riders,Sprout,16,8,Inferno
Sprout,Movistar Riders,Sprout,20,22,Overpass
EHOME,Invictus,EHOME,16,9,Overpass
EHOME,Invictus,EHOME,16,5,Train
Bizarre,Genuine,Bizarre,16,9,Nuke
Se7en,SKADE,Se7en,16,3,Train
Se7en,Se7en,SKADE,16,13,Nuke
Se7en,SKADE,Se7en,16,5,Inferno
Unique,Unique,SJ,16,11,Nuke
Unique,SJ,Unique,11,16,Mirage
ZOOWEEMAMA,ZOOWEEMAMA,Genuine,7,16,Dust2
PC419,PC419,madlikewizards,16,11,Dust2
OneThree,SJ,OneThree,16,3,Nuke
OneThree,SJ,OneThree,1,16,Inferno
OneThree,SJ,OneThree,16,4,Train
Nemiga,Nemiga,Nordavind,5,16,Vertigo
Nemiga,Nemiga,Nordavind,9,16,Inferno
Tricked,Tricked,Se7en,16,12,Nuke
Tricked,Se7en,Tricked,11,16,Mirage
Virtus.pro,Virtus.pro,Espada,16,14,Mirage
Virtus.pro,Espada,Virtus.pro,16,9,Dust2
Espada,Virtus.pro,Espada,16,4,Nuke
Syman,Nordavind,Syman,16,6,Vertigo
Syman,Syman,Nordavind,16,10,Dust2
Nordavind,Nordavind,Syman,2,16,Mirage
m1x,m1x,AVANGAR,19,16,Mirage
AVANGAR,m1x,AVANGAR,12,16,Dust2
AVANGAR,m1x,AVANGAR,12,16,Inferno
Heroic,Heroic,BIG,16,13,Dust2
Heroic,BIG,Heroic,10,16,Nuke
RED Canids,Isurus,RED Canids,16,19,Train
RED Canids,RED Canids,Isurus,8,16,Overpass
MIBR,MIBR,ex-Luminosity,16,10,Dust2
ex-Luminosity,ex-Luminosity,MIBR,5,16,Vertigo
ATK,ATK,INTZ,16,11,Mirage
ATK,ATK,INTZ,16,14,Overpass
Keyd,DETONA,Keyd,16,9,Inferno
Keyd,Keyd,DETONA,7,16,Dust2
Cloud9,Singularity,Cloud9,13,16,Nuke
The Quest,The Quest,Sharks,2,16,Mirage
Sharks,The Quest,Sharks,11,16,Nuke
Cloud9,Cloud9,Singularity,7,16,Dust2
Singularity,Singularity,Cloud9,7,16,Overpass
Sestri,Kryvbas,Sestri,17,19,Mirage
Sestri,Sestri,Kryvbas,7,16,Inferno
Kryvbas,Kryvbas,Sestri,16,11,Dust2
Kryvbas,Sestri,Kryvbas,11,16,Train
OneThree,OneThree,SKADE,16,10,Inferno
SKADE,SKADE,OneThree,8,16,Overpass
Envy,Envy,Astralis,7,16,Train
Buckets,Jade,Buckets,16,6,Inferno
G2,G2,FURIA,16,14,Train
madlikewizards,Paradox,madlikewizards,12,16,Overpass
Ground Zero,ZOOWEEMAMA,Ground Zero,11,16,Inferno
Paradox,SYF,Paradox,12,16,Train
fnatic,fnatic,ENCE,7,16,Mirage
TYLOO,Vitality,TYLOO,16,7,Inferno
pro100,pro100,Espada,16,11,Mirage
Espada,Espada,pro100,16,13,Overpass
pro100,pro100,Espada,16,12,Dust2
North,North,Natus Vincere,8,16,Overpass
Liquid,OpTic,Liquid,16,9,Overpass
OneThree,OneThree,SJ,8,16,Mirage
OneThree,OneThree,SJ,3,16,Nuke
Windigo,Tricked,Windigo,14,16,Overpass
Tricked,Windigo,Tricked,16,5,Train
mousesports,mousesports,NiP,9,16,Inferno
Grayhound,Grayhound,Evil Geniuses,16,10,Nuke
Nemiga,GamerLegion,Nemiga,16,8,Overpass
Nemiga,Nemiga,GamerLegion,16,14,Mirage
Nemiga,GamerLegion,Nemiga,12,16,Inferno
Unique,Unique,forZe,16,11,Dust2
forZe,Unique,forZe,12,16,Nuke
Unique,forZe,Unique,16,6,Mirage
Astralis,G2,Astralis,16,19,Nuke
G2,Astralis,G2,16,7,Dust2
Envy,Envy,FURIA,8,16,Vertigo
Envy,FURIA,Envy,10,16,Nuke
Envy,Envy,FURIA,9,16,Mirage
pro100,pro100,HAVU,9,16,Train
SJ,Syman,SJ,16,5,Dust2
Syman,SJ,Syman,10,16,Inferno
Movistar Riders,Movistar Riders,Tricked,8,16,Train
HAVU,HAVU,Movistar Riders,19,15,Train
Tricked,Virtus.pro,Tricked,16,9,Nuke
Virtus.pro,Tricked,Virtus.pro,11,16,Mirage
Vainox,Windigo,Vainox,16,4,Dust2
Vainox,Windigo,Vainox,16,4,Overpass
Vitality,ENCE,Vitality,14,16,Inferno
ENCE,Vitality,ENCE,11,16,Nuke
Vitality,Vitality,ENCE,16,10,Dust2
TYLOO,fnatic,TYLOO,13,16,Inferno
TYLOO,TYLOO,fnatic,2,16,Mirage
fnatic,fnatic,TYLOO,16,10,Dust2
ATK,MIBR,ATK,16,9,Overpass
ATK,ATK,MIBR,16,11,Dust2
MIBR,ATK,MIBR,16,8,Vertigo
New Identity,Ascent,New Identity,10,16,Mirage
Divine,Divine,Mythic,16,12,Vertigo
Dippers,Ground Zero,Dippers,16,3,Overpass
Chiefs,Jade,Chiefs,14,16,Train
PC419,ORDER,PC419,16,7,Nuke
mousesports,Evil Geniuses,mousesports,10,16,Mirage
mousesports,mousesports,Evil Geniuses,22,20,Train
North,Liquid,North,14,16,Inferno
Liquid,North,Liquid,10,16,Mirage
North,Liquid,North,16,6,Dust2
Copenhagen Flames,GamerLegion,Copenhagen Flames,16,5,Vertigo
Copenhagen Flames,Copenhagen Flames,GamerLegion,9,16,Dust2
Virtus.pro,Virtus.pro,Ancient,7,16,Inferno
OpTic,OpTic,Natus Vincere,8,16,Dust2
Natus Vincere,Natus Vincere,OpTic,16,12,Nuke
FURIA,ENCE,FURIA,13,16,Mirage
ENCE,FURIA,ENCE,16,9,Train
Movistar Riders,Syman,Movistar Riders,16,9,Inferno
Espada,Unique,Espada,11,16,Overpass
Unique,Espada,Unique,11,16,Train
Espada,Unique,Espada,16,6,Dust2
AVANGAR,AGO,AVANGAR,14,16,Inferno
Ancient,Syman,Ancient,12,16,Dust2
G2,G2,fnatic,4,16,Inferno
G2,fnatic,G2,16,5,Train
NiP,NiP,Grayhound,16,14,Mirage
Grayhound,Grayhound,NiP,8,16,Overpass
Virtus.pro,Movistar Riders,Virtus.pro,16,3,Train
AGO,Demise,AGO,16,8,Vertigo
Heroic,Heroic,AVANGAR,19,16,Dust2
Heroic,Heroic,AVANGAR,19,17,Inferno
forZe,forZe,pro100,16,11,Overpass
forZe,pro100,forZe,16,4,Inferno
pro100,forZe,pro100,16,4,Mirage
Syman,Movistar Riders,Syman,16,9,Overpass
Syman,Syman,Movistar Riders,16,11,Mirage
Syman,Movistar Riders,Syman,16,3,Train
paiN,paiN,W7M,16,14,Dust2
W7M,W7M,paiN,16,12,Inferno
Sharks,Cloud9,Sharks,16,3,Train
Cloud9,Cloud9,Sharks,9,16,Nuke
Cloud9,Sharks,Cloud9,16,8,Mirage
Big Frames,INTZ,Big Frames,16,3,Train
New Identity,New Identity,Rap Gang,16,10,Mirage
Ascent,The Quest,Ascent,10,16,Inferno
MAC-51,MAC-51,INTZ,8,16,Vertigo
Entity,Entity,iYATi,16,0,Overpass
EHOME,5POWER,EHOME,16,19,Inferno
5POWER,5POWER,EHOME,16,14,Dust2
5POWER,5POWER,EHOME,16,14,Train
Global,District 9,Global,17,19,Inferno
madlikewizards,ORDER,madlikewizards,16,8,Vertigo
Ground Zero,Ground Zero,Genuine,9,16,Nuke
Genuine,Genuine,Ground Zero,16,14,Mirage
Chiefs,Chiefs,Recursive,16,11,Dust2
madlikewizards,Jade,madlikewizards,14,16,Mirage
Global,Global,Entity,7,16,Overpass
Grayhound,Grayhound,Liquid,16,13,Mirage
Grayhound,Liquid,Grayhound,10,16,Nuke
mousesports,OpTic,mousesports,10,16,Mirage
mousesports,mousesports,OpTic,16,13,Nuke
Arks,Let's Quit,Arks,16,9,Inferno
Let's Quit,Let's Quit,Arks,16,11,Nuke
Chiefs,Chiefs,ORDER,16,12,Dust2
Bizarre,rewound,Bizarre,16,7,Mirage
Paradox,Paradox,Monky See Monky Do,16,14,Dust2
Paradox,Monky See Monky Do,Paradox,16,7,Overpass
Monky See Monky Do,Paradox,Monky See Monky Do,17,19,Nuke
District 9,District 9,iYATi,16,11,Inferno
Vainox,Copenhagen Flames,Vainox,13,16,Inferno
Vainox,Vainox,Copenhagen Flames,6,16,Nuke
Vainox,Copenhagen Flames,Vainox,16,6,Vertigo
Let's Quit,Let's Quit,5POWER,2,16,Dust2
Let's Quit,5POWER,Let's Quit,16,3,Nuke
PC419,rewound,PC419,19,22,Dust2
fnatic,fnatic,FURIA,34,32,Overpass
FURIA,FURIA,fnatic,5,16,Inferno
SJ,Aristocracy,SJ,16,6,Dust2
Vitality,Vitality,Astralis,5,16,Vertigo
Astralis,Astralis,Vitality,16,14,Dust2
Giants,Illuminar,Giants,14,16,Vertigo
Global,District 9,Global,13,16,Train
Heroic,Heroic,Nemiga,19,17,Nuke
Nemiga,Heroic,Nemiga,16,9,Inferno
Nordavind,ex-Epsilon,Nordavind,16,9,Overpass
ex-Epsilon,ex-Epsilon,Nordavind,16,14,Inferno
Movistar Riders,Movistar Riders,AVANGAR,7,16,Nuke
Windigo,GamerLegion,Windigo,14,16,Train
GamerLegion,Windigo,GamerLegion,10,16,Inferno
Windigo,GamerLegion,Windigo,12,16,Dust2
Giants,Aristocracy,Giants,16,8,Vertigo
NiP,NiP,Natus Vincere,8,16,Overpass
Natus Vincere,Natus Vincere,NiP,16,13,Inferno
Grayhound,Grayhound,mousesports,2,16,Dust2
SJ,Illuminar,SJ,14,16,Train
Grayhound,mousesports,Grayhound,11,16,Inferno
Grayhound,Grayhound,mousesports,5,16,Mirage
Syman,pro100,Syman,16,8,Overpass
Syman,Syman,pro100,7,16,Mirage
Heroic,Virtus.pro,Heroic,14,16,Dust2
Heroic,Virtus.pro,Heroic,26,28,Mirage
Giants,Giants,SJ,16,11,Inferno
SJ,Giants,SJ,13,16,Nuke
SJ,Giants,SJ,16,6,Dust2
ATK,Sharks,ATK,12,16,Train
Sharks,Sharks,ATK,7,16,Inferno
Quad,Quad,Malvinas,7,16,Nuke
Reapers,Imperial,Reapers,16,4,Inferno
Reapers,Reapers,Imperial,9,16,Nuke
Furious,Hawks,Furious,16,7,Train
Black Label Society,Infinity,Black Label Society,16,4,Inferno
Monstars,Monstars,LiViD,9,16,Nuke
ATK,ATK,Peeker's Advantage,16,10,Dust2
Bushido Boyz,Riot Squad,Bushido Boyz,16,6,Inferno
Monstars,Monstars,Rap Gang,16,12,Inferno
Fallen5,Fallen5,Wimax,16,13,Inferno
Bren,Bren,Station-751,16,10,Inferno
Bren,Bren,Fallen5,16,12,Overpass
Fallen5,Bren,Fallen5,16,6,Train
Aristocracy,ex-Epsilon,Aristocracy,12,16,Nuke
ex-Epsilon,ex-Epsilon,Aristocracy,9,16,Train
pro100,pro100,Unique,6,16,Nuke
pro100,Unique,pro100,16,9,Overpass
Giants,Ancient,Giants,16,9,Overpass
Giants,Giants,Ancient,16,11,Nuke
Giants,Ancient,Giants,14,16,Dust2
fnatic,fnatic,NiP,16,12,Dust2
fnatic,fnatic,NiP,8,16,Nuke
NiP,NiP,fnatic,9,16,Overpass
Gambit Youngsters,Gambit Youngsters,DreamEaters,16,12,Overpass
Gambit Youngsters,DreamEaters,Gambit Youngsters,11,16,Train
BIG,Sprout,BIG,13,16,Nuke
Sprout,Sprout,BIG,16,13,Overpass
Sprout,Sprout,BIG,16,13,Inferno
Aristocracy,Movistar Riders,Aristocracy,15,19,Vertigo
Movistar Riders,Aristocracy,Movistar Riders,11,16,Train
Aristocracy,Movistar Riders,Aristocracy,13,16,Nuke
Dracarys,Nemiga,Dracarys,10,16,Inferno
Dracarys,Nemiga,Dracarys,16,8,Nuke
Nemiga,Dracarys,Nemiga,12,16,Mirage
Vitality,Vitality,mousesports,16,14,Mirage
mousesports,mousesports,Vitality,16,12,Inferno
Vitality,Vitality,mousesports,16,13,Dust2
Aristocracy,Tricked,Aristocracy,17,19,Dust2
Tricked,Tricked,Aristocracy,16,11,Overpass
Malvinas,Malvinas,Hawks,16,14,Overpass
Malvinas,Malvinas,Hawks,16,10,Mirage
Furious,Quad,Furious,16,19,Mirage
Furious,Quad,Furious,16,19,Inferno
Redemption POA,Redemption POA,Evidence,6,16,Overpass
Redemption POA,Redemption POA,Evidence,16,11,Dust2
Evidence,Redemption POA,Evidence,12,16,Mirage
Rulez,Rulez,Infinity,8,16,Dust2
Infinity,Rulez,Infinity,1,16,Inferno
Beyond,Astro,Beyond,11,16,Dust2
Beyond,Astro,Beyond,16,6,Nuke
Beyond,Astro,Beyond,10,16,Inferno
GTV.Revolution,GTV.Revolution,DivisionX,6,16,Dust2
GTV.Revolution,GTV.Revolution,DivisionX,16,14,Vertigo
GTV.Revolution,GTV.Revolution,DivisionX,16,11,Inferno
Alpha Red,Alpha Red,2Be Continued,16,13,Dust2
2Be Continued,2Be Continued,Alpha Red,5,16,Mirage
Sub:stance,Sub:stance,LaZe,5,16,Mirage
Sub:stance,LaZe,Sub:stance,16,8,Nuke
Cataclysm,SHIFT,Cataclysm,16,9,Nuke
SHIFT,Cataclysm,SHIFT,10,16,Inferno
JavsrieN,JavsrieN,BOOT,7,16,Nuke
JavsrieN,BOOT,JavsrieN,16,3,Mirage
Epsilon,Epsilon,Game Fist,16,11,Mirage
Game Fist,Game Fist,Epsilon,5,16,Inferno
Copenhagen Flames,Copenhagen Flames,Unique,16,10,Vertigo
Unique,Copenhagen Flames,Unique,14,16,Train
Unique,Unique,Copenhagen Flames,16,10,Nuke
Aristocracy,Tricked,Aristocracy,16,9,Dust2
Tricked,Aristocracy,Tricked,12,16,Overpass
Global,Global,Entity,8,16,Dust2
Global,Global,Entity,16,11,Train
Global,Global,Entity,7,16,Mirage
Astralis,Astralis,fnatic,9,16,Overpass
fnatic,fnatic,Astralis,25,23,Nuke
Movistar Riders,Heretics,Movistar Riders,10,16,Vertigo
Movistar Riders,Movistar Riders,Heretics,6,16,Mirage
Heretics,Heretics,Movistar Riders,16,14,Inferno
pro100,Heroic,pro100,16,7,Overpass
pro100,Heroic,pro100,16,8,Nuke
ex-Epsilon,ex-Epsilon,Sprout,8,16,Dust2
ex-Epsilon,Sprout,ex-Epsilon,10,16,Inferno
Sprout,Sprout,ex-Epsilon,7,16,Mirage
Vitality,Natus Vincere,Vitality,16,6,Nuke
Natus Vincere,Vitality,Natus Vincere,16,4,Overpass
Vitality,Natus Vincere,Vitality,11,16,Dust2
Syman,Syman,OneWay,16,14,Mirage
Syman,Syman,OneWay,19,16,Inferno
Nemiga,Gambit Youngsters,Nemiga,16,7,Dust2
Gambit Youngsters,Nemiga,Gambit Youngsters,12,16,Overpass
Sprout,Tricked,Sprout,16,19,Mirage
Tricked,Tricked,Sprout,16,13,Overpass
Sprout,Tricked,Sprout,16,6,Vertigo
Furious,Furious,Hawks,16,10,Train
Hawks,Hawks,Furious,2,16,Nuke
Black Label Society,Rulez,Black Label Society,16,6,Overpass
Rulez,Black Label Society,Rulez,10,16,Mirage
FrostFire,FrostFire,Orange,19,17,Inferno
Orange,Orange,FrostFire,16,13,Dust2
FrostFire,FrostFire,Orange,16,11,Mirage
30.6,Darkhorse,30.6,15,19,Vertigo
Darkhorse,30.6,Darkhorse,13,16,Overpass
30.6,30.6,Darkhorse,6,16,Inferno
nxl,BTRG,nxl,16,5,Mirage
BTRG,nxl,BTRG,13,16,Dust2
Syntax,VICTIM,Syntax,16,19,Dust2
Syntax,Syntax,VICTIM,16,14,Mirage
Alpha Red,Lucid Dream,Alpha Red,16,7,Vertigo
Alpha Red,Alpha Red,Lucid Dream,9,16,Inferno
Mazaalai,2990,Mazaalai,13,16,Nuke
Mazaalai,2990,Mazaalai,11,16,Inferno
LaZe,LaZe,BOOT,28,25,Nuke
LaZe,BOOT,LaZe,16,9,Mirage
BOOT,LaZe,BOOT,15,19,Train
FrostFire,Darkhorse,FrostFire,11,16,Dust2
FrostFire,Darkhorse,FrostFire,12,16,Mirage
Syntax,BTRG,Syntax,16,3,Overpass
Syntax,BTRG,Syntax,16,3,Mirage
Maple,Beyond,Maple,16,9,Overpass
Beyond,Maple,Beyond,16,9,Inferno
Beyond,Maple,Beyond,16,3,Nuke
D13,AUGUST,D13,16,7,Nuke
D13,AUGUST,D13,16,7,Train
Mazaalai,Mazaalai,AUGUST,5,16,Train
Mazaalai,AUGUST,Mazaalai,16,2,Dust2
PACT,PACT,SKADE,16,12,Train
PACT,PACT,SKADE,16,12,Nuke
Maple,Lucid Dream,Maple,11,16,Overpass
Lucid Dream,Maple,Lucid Dream,16,19,Dust2
Maple,Maple,Lucid Dream,5,16,Nuke
GTV.Revolution,SHIFT,GTV.Revolution,10,16,Mirage
SHIFT,GTV.Revolution,SHIFT,16,7,Inferno
DreamEaters,DreamEaters,Dracarys,6,16,Mirage
Dracarys,DreamEaters,Dracarys,16,6,Inferno
Dracarys,Dracarys,DreamEaters,9,16,Train
Vitality,fnatic,Vitality,14,16,Dust2
fnatic,Vitality,fnatic,16,19,Inferno
fnatic,Vitality,fnatic,13,16,Mirage
Sprout,Aristocracy,Sprout,11,16,Dust2
